invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D05I51544,D05C5971,D05C9775,2024-03-24,32590.56,2010.57,5368.11,5037,Cancelled,Cheque
D05I65171,D05C3444,D05C4235,2024-05-04,695022.58,81410.38,91994.68,1925;8120,Cancelled,UPI
D05I61659,D05C4493,D05C5946,2024-01-13,14613.46,1136.89,951.23,3156;1172,Cancelled,UPI
D05I23461,D05C4545,D05C7219,2024-01-15,30267.8,3651.62,4576.23,7927;6631;4144,Cancelled,UPI
D05I48157,D05C2699,D05C6709,2024-03-02,68151.72,8871.86,11444.88,4932;7291,Pending,UPI
D05I17903,D05C8682,D05C6201,2024-01-09,49508.55,7666.67,4133.32,7313;6721;4588,Pending,Cash
D05I14221,D05C6509,D05C4618,2024-01-06,634809.62,88211.86,86695.62,4899,Paid,Cash
D05I98149,D05C6516,D05C6862,2024-02-10,36261.67,6183.18,3788.47,9251;3952;4309,Cancelled,Bank Transfer
D05I92856,D05C6104,D05C8384,2024-03-08,15488.67,1433.78,1376.3,1708;8613;6783,Pending,Cash
D05I57206,D05C8691,D05C2747,2024-05-08,245485.64,29983.39,30955.92,1882,Cancelled,UPI
D05I16069,D05C4256,D05C7537,2024-06-14,25035.89,1705.75,2199.96,3976,Paid,Cash
D05I15390,D05C7191,D05C8662,2024-02-13,45249.47,3679.16,4384.51,3620;7322;4074,Cancelled,Cash
D05I82885,D05C7082,D05C6199,2024-02-06,34171.55,5050.34,1796.43,7592;1785,Paid,Bank Transfer
D05I11034,D05C1033,D05C1331,2024-02-14,18069.92,2723.18,2366.01,7332;7513;2567,Pending,Cheque
D05I20859,D05C7668,D05C3382,2024-04-21,9233.02,1212.88,1611.39,4494,Paid,UPI
D05I51984,D05C3995,D05C5971,2024-02-09,38520.55,5210.97,3770.06,7546,Pending,UPI
D05I29125,D05C5689,D05C9555,2024-04-15,57996.01,3915.29,4144.89,3672;2737,Cancelled,Bank Transfer
D05I82721,D05C7535,D05C9042,2024-06-03,51807.36,6445.29,7834.19,8131;9896;1426,Paid,Cash
D05I75559,D05C5673,D05C1084,2024-06-21,26475.68,4559.6,4572.65,5027;7460,Pending,Cheque
D05I80764,D05C4580,D05C2880,2024-01-27,18955.42,979.55,1419.03,7266,Pending,UPI
D05I70476,D05C8977,D05C3438,2024-05-28,48935.7,4775.81,6251.4,6500;8466;2235,Paid,UPI
D05I84086,D05C4331,D05C7335,2024-01-04,41672.38,3688.76,4289.66,4281;1413;7394,Cancelled,Bank Transfer
D05I67959,D05C4209,D05C5063,2024-06-18,21887.06,2406.17,2620.39,5823,Cancelled,Cash
D05I87264,D05C5064,D05C1331,2024-04-16,18161.76,2065.32,928.16,8786,Cancelled,Bank Transfer
D05I43493,D05C2747,D05C1480,2024-03-01,16310.64,888.02,2832.5,1232;5137,Paid,Cheque
D05I25991,D05C5005,D05C1510,2024-01-13,19584.45,1928.09,1204.15,8966;4256;7452,Cancelled,Bank Transfer
D05I48103,D05C8251,D05C5433,2024-01-21,32863.3,2453.23,4449.76,5589,Pending,Cheque
D05I50464,D05C2598,D05C8712,2024-03-12,28478.81,1900.08,3016.75,6685,Cancelled,Bank Transfer
D05I40356,D05C6419,D05C3609,2024-03-12,16571.55,1623.98,1339.17,4901;8002,Cancelled,UPI
D05I32507,D05C7010,D05C4663,2024-01-28,19810.8,1153.13,3268.42,3673,Paid,UPI
D05I62393,D05C9178,D05C9155,2024-02-04,5094.15,667.82,829.15,9985;5983;1703,Paid,Cheque
D05I62117,D05C3864,D05C3749,2024-04-08,44108.88,3428.24,7696.89,4389;1868;1621,Paid,Cheque
D05I22302,D05C6945,D05C8626,2024-04-11,6852.41,962.43,899.95,8615,Cancelled,Bank Transfer
D05I67332,D05C1237,D05C4142,2024-06-13,10749.25,1134.13,622.22,5911;4867,Pending,UPI
D05I29886,D05C3748,D05C2275,2024-06-24,6211.29,370.1,861.33,4937;9581;1655,Paid,Cash
D05I71125,D05C4864,D05C1630,2024-01-25,20601.73,2136.54,3679.77,3354;4211,Cancelled,Bank Transfer
D05I12270,D05C6764,D05C6498,2024-02-02,38087.17,2681.77,4233.04,4425;6819,Cancelled,Cash
D05I46793,D05C9943,D05C8552,2024-03-30,26872.14,3368.08,2965.49,6527,Paid,Cash
D05I86585,D05C4235,D05C5906,2024-04-12,151442.35,10737.58,19861.89,9823;5779;5686,Cancelled,UPI
D05I50464,D05C3884,D05C2817,2024-03-21,20652.52,2051.86,1656.08,7626;2637,Cancelled,Bank Transfer
D05I19089,D05C8787,D05C7620,2024-04-12,35064.53,5625.36,2315.36,8699;7529;8876,Pending,UPI
D05I97060,D05C8237,D05C8237,2024-04-18,17118.4,950.61,2510.18,5568;4530;7056,Cancelled,Bank Transfer
D05I36401,D05C7415,D05C8545,2024-06-06,19711.85,3114.25,1873.44,5804;5947,Cancelled,Bank Transfer
D05I16467,D05C6939,D05C4064,2024-02-11,52954.65,5768.67,8001.61,7750,Cancelled,Cheque
D05I85321,D05C6094,D05C2886,2024-01-17,7000.81,1081.78,379.27,4537;9552,Paid,Cash
D05I52319,D05C9159,D05C7737,2024-05-07,34485.4,4489.76,2018.74,4152;8551;9373,Cancelled,UPI
D05I41759,D05C6516,D05C8143,2024-01-18,17513.31,1866.52,1181.81,5558;5980;4422,Paid,Bank Transfer
D05I37319,D05C8870,D05C7675,2024-04-13,11453.75,855.23,849.3,9171,Cancelled,Bank Transfer
D05I52370,D05C6471,D05C4328,2024-04-29,11832.31,597.17,1862.29,7020;9271;6804,Paid,Cheque
D05I74219,D05C5573,D05C3090,2024-05-04,61874.99,3575.69,7856.45,5135;9947,Paid,Cash
D05I45003,D05C8092,D05C6298,2024-05-11,177959.93,15159.75,17117.27,5583;6975,Paid,UPI
D05I35685,D05C9290,D05C3615,2024-01-04,50460.07,9025.59,2537.96,5463,Pending,Cheque
D05I20853,D05C4689,D05C9649,2024-02-17,12087.18,649.13,852.17,6108;8684;4166,Pending,UPI
D05I64404,D05C5949,D05C2743,2024-01-28,86851.75,14017.81,7815.96,9978;9660,Cancelled,Cash
D05I20411,D05C9129,D05C8516,2024-01-13,15845.05,1484.05,1000.65,9726;2136;4826,Paid,Cash
D05I12050,D05C5456,D05C2154,2024-03-25,381673.92,41254.01,52172.92,6758,Paid,Cheque
D05I46164,D05C2250,D05C7114,2024-06-23,12027.69,1010.32,1633.59,8941;6386,Cancelled,Cheque
D05I78107,D05C2942,D05C4493,2024-02-21,7217.29,1010.19,614.67,5709;7276,Pending,Cheque
D05I60853,D05C5484,D05C3957,2024-04-27,12021.25,1283.51,1553.65,5703;1192,Cancelled,UPI
D05I15329,D05C7174,D05C8533,2024-04-02,9460.09,1324.2,1203.24,5506;4880;3442,Pending,Bank Transfer
D05I53406,D05C6663,D05C5704,2024-04-03,10574.13,1844.17,1517.04,6970;5253,Cancelled,Cash
D05I37939,D05C8316,D05C4807,2024-05-24,26672.38,1620.91,2231.28,4515;7124,Cancelled,Bank Transfer
D05I49052,D05C1414,D05C1746,2024-01-15,26762.49,2316.27,3198.69,5417,Paid,Cheque
D05I58957,D05C4069,D05C7975,2024-06-02,11679.56,646.71,748.08,9802;8504,Pending,UPI
D05I43326,D05C3075,D05C7409,2024-05-10,715904.92,85297.79,75588.17,8092,Pending,UPI
D05I96729,D05C3819,D05C6851,2024-03-27,35689.37,1804.43,1997.18,1695;4612,Pending,Cheque
D05I50570,D05C9181,D05C2616,2024-01-14,725762.73,48018.12,104482.53,3894;9416;4288,Pending,Cash
D05I36219,D05C1670,D05C9936,2024-01-11,30946.98,2898.46,2029.11,3631,Cancelled,Cheque
D05I51049,D05C8043,D05C8405,2024-01-07,6210.87,759.86,501.22,2734;3790;8082,Cancelled,UPI
D05I40402,D05C6910,D05C4398,2024-01-27,59567.22,3061.25,7916.83,3978,Pending,Bank Transfer
D05I17141,D05C8316,D05C3349,2024-05-30,11212.31,1925.18,1053.43,5496;2001;2310,Paid,Cheque
D05I20015,D05C5744,D05C1334,2024-04-29,4498.72,542.58,459.02,6082,Cancelled,UPI
D05I49242,D05C7174,D05C2484,2024-03-02,18923.18,1216.97,2352.35,6119,Paid,UPI
D05I76514,D05C2279,D05C1323,2024-01-20,28898.81,4028.05,3620.85,5150;5157;2357,Cancelled,Bank Transfer
D05I18406,D05C7144,D05C1026,2024-04-14,5192.15,293.63,333.22,3409;2741,Paid,Bank Transfer
D05I31420,D05C9569,D05C6617,2024-04-27,35746.59,5924.93,6018.87,4885,Cancelled,Cheque
D05I59472,D05C6764,D05C4004,2024-05-10,26706.93,4236.27,2338.05,4549,Paid,Bank Transfer
D05I14585,D05C5292,D05C5900,2024-03-26,21311.12,1317.35,2527.74,5167;4731,Pending,Cheque
D05I50493,D05C2234,D05C8257,2024-02-20,212980.64,25294.63,11391.25,1243,Pending,Bank Transfer
D05I20292,D05C3270,D05C8672,2024-03-17,6484.29,812.65,816.54,5826;8067,Cancelled,Bank Transfer
D05I40713,D05C4775,D05C5456,2024-03-06,124499.47,18235.87,15801.74,1077;1384;9190,Paid,Bank Transfer
D05I80738,D05C3183,D05C3346,2024-06-07,6456.63,330.75,926.5,8815;3239,Pending,UPI
D05I63514,D05C5657,D05C1598,2024-06-29,9850.66,1192.11,1273.84,2071;3418;3082,Cancelled,Cheque
D05I17630,D05C8446,D05C4339,2024-05-12,65886.67,9700.4,3891.94,8129,Paid,Bank Transfer
D05I26458,D05C4807,D05C1472,2024-05-25,56835.21,6700.15,3500.05,6297,Paid,Bank Transfer
