invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D09I66313,D09C3680,D09C5412,2024-06-08,82772.03,12772.7,12261.63,7182,Pending,Cash
D09I38235,D09C7164,D09C5504,2024-05-27,16850.94,2072.09,2491.81,6684;4834;1623,Cancelled,Cheque
D09I28345,D09C7910,D09C3350,2024-06-22,46663.47,6548.24,3620.66,9293;6277;1575,Paid,Bank Transfer
D09I22224,D09C6773,D09C7285,2024-04-01,8533.37,553.95,517.14,1363,Pending,Cash
D09I72845,D09C2572,D09C4877,2024-03-22,4334.65,667.05,650.3,9261;5770,Cancelled,Cheque
D09I40925,D09C8982,D09C4386,2024-05-25,31942.73,3066.77,2227.5,9686,Pending,Cheque
D09I48726,D09C1600,D09C2138,2024-03-13,37828.27,3185.65,4228.74,1983;5705,Paid,Cheque
D09I35860,D09C1864,D09C9822,2024-06-10,23593.54,1624.05,2938.56,5057;3953;3469,Paid,Cash
D09I94142,D09C2144,D09C9260,2024-04-11,35609.23,4791.39,6314.73,1271;7801;9192,Pending,Bank Transfer
D09I98653,D09C2115,D09C5504,2024-02-20,18065.58,1305.01,1769.24,5160;8814;1578,Paid,Cash
D09I14158,D09C6310,D09C4431,2024-06-28,35474.36,4824.19,5619.76,2293,Pending,Cheque
D09I49028,D09C4400,D09C4318,2024-04-08,4137.5,307.06,556.63,7347;6013;9175,Paid,UPI
D09I66147,D09C2623,D09C5976,2024-03-30,111880.6,19032.08,7457.43,6464;5687;1601,Cancelled,Bank Transfer
D09I10220,D09C3687,D09C6662,2024-03-17,228526.24,34761.32,12363.15,8355;1293;5397,Cancelled,UPI
D09I92978,D09C6262,D09C3668,2024-05-13,32820.18,4373.91,4247.31,5633;3392;9043,Pending,Bank Transfer
D09I73530,D09C8380,D09C9764,2024-05-14,21588.32,1222.34,3014.53,9484;4263,Cancelled,UPI
D09I64547,D09C4110,D09C1105,2024-01-31,14734.91,2465.36,2527.96,9807;2311,Paid,UPI
D09I74371,D09C8198,D09C5418,2024-03-20,23647.27,1567.14,2467.41,3391;5559;3475,Pending,Bank Transfer
D09I30755,D09C7399,D09C2809,2024-03-12,17476.84,972.71,1648.51,6912,Paid,Cash
D09I75540,D09C2623,D09C7457,2024-02-10,33586.91,5012.62,5845.79,4273;5729;3528,Pending,Cheque
D09I31732,D09C8463,D09C6911,2024-05-30,581647.92,90332.79,81053.75,8516,Paid,Cheque
D09I73350,D09C2115,D09C8725,2024-05-17,8479.67,1402.52,1043.56,6450,Paid,Cheque
D09I69135,D09C1030,D09C4732,2024-01-06,5875.73,970.07,395.24,5110,Pending,Cash
D09I61734,D09C5968,D09C8641,2024-03-15,12894.32,1674.99,1708.9,9124;3525;9783,Paid,Cheque
D09I77954,D09C5389,D09C7798,2024-05-21,51308.19,4908.12,4132.6,8267,Cancelled,UPI
D09I30128,D09C1996,D09C3180,2024-03-17,14274.55,1724.48,2070.29,7652;2849,Cancelled,Bank Transfer
D09I84644,D09C7695,D09C2509,2024-01-03,10323.66,1740.18,1186.21,4687;7031;5589,Pending,Cheque
D09I28836,D09C3214,D09C6729,2024-05-22,31394.42,3927.99,4332.93,5822;5674;2118,Paid,UPI
D09I62156,D09C7575,D09C8509,2024-06-03,67811.19,5345.22,6997.13,7408;4913;2013,Pending,Cash
D09I68392,D09C9584,D09C7738,2024-01-09,31937.01,4749.67,3389.65,1390;1124,Pending,Cash
D09I59140,D09C4699,D09C3908,2024-06-25,23968.9,2357.36,3869.63,6804,Paid,Bank Transfer
D09I47508,D09C6146,D09C2749,2024-02-17,49437.87,6376.48,7053.5,1852,Cancelled,Cheque
D09I36391,D09C5822,D09C9510,2024-06-21,14137.63,2532.49,1015.11,1997,Cancelled,Cash
D09I66336,D09C2315,D09C6911,2024-04-17,4997.03,785.53,335.86,1852,Cancelled,Cheque
D09I37473,D09C5906,D09C7798,2024-06-08,29384.01,3030.95,4756.29,9689,Pending,Cash
D09I45919,D09C2144,D09C3138,2024-01-16,10616.94,1276.55,1052.07,5641,Pending,UPI
D09I32623,D09C2640,D09C2255,2024-06-17,3318.55,285.29,481.25,1145;2446,Cancelled,UPI
D09I51442,D09C4868,D09C1411,2024-03-28,30598.39,4590.37,5273.66,1600,Paid,Cash
D09I47898,D09C4852,D09C4534,2024-05-11,43236.78,3190.64,2402.22,8705;7897,Pending,Cash
D09I10720,D09C1062,D09C2717,2024-03-03,6423.98,1076.07,572.07,3299;4179,Paid,Cash
D09I77228,D09C9207,D09C1411,2024-06-08,356164.91,56381.3,37082.22,4426;7035,Cancelled,Cheque
D09I61409,D09C4612,D09C3695,2024-02-09,10260.52,1258.25,1366.61,5586,Paid,Cash
D09I72480,D09C8147,D09C5219,2024-01-19,31857.75,4217.33,5570.72,2353;1746;4749,Paid,Cheque
D09I88042,D09C4578,D09C9161,2024-06-06,12509.75,1497.53,1247.8,4271;7860;3393,Cancelled,Cash
D09I55396,D09C5285,D09C9474,2024-06-06,37912.8,5117.43,4590.96,1869;7330;5464,Cancelled,UPI
D09I71656,D09C8932,D09C9490,2024-05-28,16835.92,1683.01,1818.08,5033;8009;9178,Cancelled,UPI
D09I60809,D09C2954,D09C6779,2024-06-28,519072.16,39900.23,91863.53,1317;9077,Pending,Bank Transfer
D09I58598,D09C9589,D09C7535,2024-06-18,19073.77,2608.62,2586.91,2371;9764,Pending,UPI
D09I55603,D09C5579,D09C6223,2024-02-09,25345.2,3416.53,1318.15,7133,Cancelled,Cash
D09I24682,D09C5714,D09C2252,2024-01-02,25317.3,2566.14,2668.45,1431,Cancelled,UPI
D09I89816,D09C1864,D09C9709,2024-06-06,30745.93,4597.68,4883.42,4971,Pending,Cheque
D09I30036,D09C5465,D09C8454,2024-06-14,22030.34,3719.67,1750.33,3849;1669,Cancelled,Cash
D09I26397,D09C1966,D09C3696,2024-05-08,67201.56,8847.93,11094.34,3956,Cancelled,Cash
D09I33059,D09C6817,D09C5213,2024-01-20,17119.24,1840.55,1125.11,5819,Paid,Bank Transfer
D09I21859,D09C7747,D09C9185,2024-01-07,32799.39,3490.95,5172.27,4165;2391,Cancelled,Cash
D09I56208,D09C4603,D09C3574,2024-02-10,425138.81,30808.31,65893.39,2235;6644,Cancelled,UPI
D09I76763,D09C4386,D09C4400,2024-02-08,15971.51,2582.21,2025.77,8913,Pending,UPI
D09I41722,D09C1978,D09C5708,2024-06-23,43443.96,7101.72,4658.06,7432,Cancelled,Bank Transfer
D09I76276,D09C3915,D09C8812,2024-04-06,45175.04,3498.66,3979.36,1573;4086,Paid,Bank Transfer
D09I52210,D09C9340,D09C4274,2024-01-18,23224.28,1768.59,1980.37,4051;8885,Cancelled,UPI
D09I96761,D09C8716,D09C3457,2024-06-17,55192.24,7542.65,7292.43,6815,Pending,Bank Transfer
D09I56561,D09C1826,D09C4622,2024-02-01,234314.16,23344.35,34821.73,1754,Paid,Cheque
D09I25147,D09C9836,D09C8940,2024-03-09,12012.55,1572.37,1534.82,9853;8064;8435,Cancelled,UPI
D09I93144,D09C3890,D09C9764,2024-04-14,786673.91,117592.78,124359.92,7660;5524,Paid,Bank Transfer
D09I71362,D09C2771,D09C4144,2024-06-06,10097.22,1724.84,1179.62,3326,Pending,Cheque
D09I56109,D09C7982,D09C3812,2024-06-25,40811.01,4124.96,2478.35,8412;3650;3702,Pending,Bank Transfer
D09I36531,D09C3794,D09C6075,2024-03-25,31634.62,1804.96,4102.68,7299,Cancelled,Bank Transfer
D09I86427,D09C4133,D09C6164,2024-05-02,18142.3,1862.77,2379.35,5894,Pending,Cash
D09I73514,D09C3361,D09C5443,2024-02-21,16133.73,2804.87,1656.55,2409,Cancelled,Cash
D09I57857,D09C8812,D09C6741,2024-05-14,694819.12,83950.73,84352.44,5101,Paid,Cash
D09I82793,D09C7121,D09C8490,2024-04-03,23395.67,2693.98,2729.95,4724,Paid,Cash
D09I17369,D09C3193,D09C7856,2024-06-20,113556.05,14630.93,19384.87,6226,Pending,Bank Transfer
D09I72266,D09C2291,D09C4594,2024-04-27,127021.66,6375.95,9078.4,5183,Paid,Bank Transfer
D09I34320,D09C8618,D09C4594,2024-02-02,10569.51,1148.79,1000.22,9466,Pending,Cash
D09I34229,D09C6349,D09C6322,2024-03-15,32582.73,2092.38,4418.85,4859;9803;7296,Cancelled,UPI
D09I13139,D09C5190,D09C7983,2024-02-16,14697.97,1082.13,1370.9,6032;6416,Pending,UPI
D09I46274,D09C1560,D09C1223,2024-04-08,503461.05,38293.43,75036.39,9838;8470;4920,Paid,UPI
D09I17846,D09C1956,D09C6480,2024-06-18,171527.51,19208.45,29923.68,4040;4578;6839,Paid,Cash
D09I23696,D09C4408,D09C3106,2024-03-21,35481.2,3758.46,4807.88,8803;9927;9249,Paid,UPI
D09I29358,D09C6484,D09C5659,2024-02-08,19445.11,1143.4,975.55,1955;4897;7975,Paid,Bank Transfer
D09I57812,D09C5922,D09C8008,2024-05-18,9868.59,742.9,847.28,9490,Pending,UPI
D09I83116,D09C2383,D09C4494,2024-05-17,12494.92,1478.38,1822.46,3273,Paid,Bank Transfer
D09I68072,D09C7165,D09C1695,2024-04-24,118579.62,8519.21,9121.98,7913;8210;9400,Cancelled,Cheque
D09I83283,D09C1080,D09C1368,2024-04-03,6646.48,833.46,471.81,3083,Paid,UPI
D09I88224,D09C7869,D09C4718,2024-03-11,28851.62,4432.9,2808.68,7457;7990;3524,Paid,UPI
D09I34108,D09C9368,D09C7299,2024-02-17,17511.57,1027.82,2632.03,7893,Paid,Bank Transfer
D09I74015,D09C5835,D09C5968,2024-04-30,13498.03,2233.2,2299.55,6174;5117,Cancelled,UPI
D09I11302,D09C4124,D09C8966,2024-02-26,43145.31,4063.22,5307.18,9642,Paid,Cheque
D09I99312,D09C1726,D09C1296,2024-05-24,33413.51,5616.13,5140.03,3083;6437;5290,Cancelled,Cheque
D09I73444,D09C7749,D09C9185,2024-04-02,21801.75,3048.15,1449.73,8103;2088,Cancelled,Bank Transfer
D09I15458,D09C8268,D09C4732,2024-02-02,11856.64,1928.67,1030.23,3062,Cancelled,Cash
D09I31780,D09C5799,D09C3645,2024-02-01,17704.1,2203.33,1245.5,1147,Paid,UPI
D09I91546,D09C4827,D09C1871,2024-02-22,31296.21,2525.1,4645.98,9408,Pending,Cheque
D09I26845,D09C6310,D09C5096,2024-04-15,37754.05,3874.83,5939.0,4944;1207,Pending,Bank Transfer
D09I64094,D09C9822,D09C6376,2024-06-01,5827.71,454.78,1025.89,7332;2013;8425,Pending,Cash
D09I46201,D09C4334,D09C2676,2024-02-12,20116.29,2009.23,2673.65,3672;1392;2674,Cancelled,Cash
D09I83165,D09C2508,D09C7475,2024-02-04,7431.14,855.19,1133.32,3104,Pending,Cash
D09I64838,D09C7749,D09C5481,2024-06-13,4756.46,357.38,723.85,3005;4876,Cancelled,Bank Transfer
D09I11466,D09C7051,D09C1578,2024-06-04,33929.35,2442.46,5965.73,3399,Paid,Cheque
D09I80113,D09C4868,D09C7910,2024-02-06,15721.66,1509.07,808.14,3695,Pending,Cash
D09I62322,D09C1356,D09C2572,2024-03-22,48132.17,6899.99,7537.43,2449;9307,Paid,Cheque
D09I14761,D09C6146,D09C3490,2024-05-08,21427.35,2095.97,3816.9,4950;2796;9296,Paid,Cash
D09I98069,D09C7794,D09C9137,2024-05-29,9566.4,1449.6,989.55,4146;7484,Pending,Cash
D09I92309,D09C2877,D09C6498,2024-01-24,718090.52,48579.55,70177.92,3039;4636;1171,Cancelled,Cheque
D09I71555,D09C6637,D09C5317,2024-06-06,79647.63,9726.14,4560.5,4010;1924,Pending,Cheque
D09I76051,D09C6911,D09C1533,2024-06-02,52933.45,7890.39,7355.16,5717,Cancelled,Cash
D09I28427,D09C4986,D09C2509,2024-06-21,4092.78,205.54,513.88,7172,Paid,Cash
D09I91922,D09C3576,D09C2144,2024-03-22,17617.3,2837.34,3010.06,1433,Cancelled,Cheque
D09I44378,D09C3931,D09C3700,2024-05-24,17428.62,1322.66,2290.01,1994;9454;6155,Paid,Cash
D09I46721,D09C9811,D09C3822,2024-03-14,26154.31,3596.4,1494.36,4350;5424;9803,Cancelled,Cash
D09I83246,D09C5809,D09C1695,2024-03-23,31204.71,2619.92,2509.07,9109;9880,Paid,UPI
D09I22112,D09C6419,D09C4985,2024-01-06,16737.24,2896.5,2500.95,1140;3861,Cancelled,Bank Transfer
D09I22590,D09C4205,D09C7447,2024-01-26,34262.27,1984.78,5996.9,7072;3625,Paid,Bank Transfer
D09I16096,D09C7856,D09C4921,2024-02-04,5851.22,948.13,792.77,8711,Cancelled,Cash
D09I13420,D09C7847,D09C7048,2024-05-25,15473.84,1551.69,1806.82,7915,Paid,Bank Transfer
D09I58200,D09C1864,D09C6761,2024-03-21,33787.54,3616.78,1745.01,7303;4287,Paid,Cheque
D09I25919,D09C4351,D09C2867,2024-05-09,14919.45,2131.79,2019.5,2219,Paid,Cheque
D09I47600,D09C3361,D09C3942,2024-03-17,18329.63,1983.99,2971.81,2670;9382,Paid,Bank Transfer
D09I23820,D09C1002,D09C4518,2024-04-23,11234.42,791.48,1511.39,4081;6408;6773,Paid,UPI
D09I49449,D09C1808,D09C4052,2024-06-23,35667.93,6202.97,3648.17,6157,Paid,Cheque
D09I66196,D09C9221,D09C1296,2024-04-16,14068.82,882.46,1661.81,9622,Paid,Cheque
D09I19198,D09C2405,D09C7507,2024-05-03,49597.45,5199.0,8306.49,6913;3597,Paid,Bank Transfer
D09I24216,D09C9839,D09C3687,2024-01-15,10384.64,1522.17,1645.73,8699,Pending,Bank Transfer
D09I47537,D09C4294,D09C4916,2024-04-05,54523.32,8246.14,4375.76,2021;6359;4304,Pending,UPI
D09I30896,D09C6869,D09C9045,2024-05-31,50477.74,8148.0,3714.94,5875;9301,Paid,Cash
D09I13659,D09C9389,D09C1064,2024-04-01,11185.63,794.06,1195.53,9987;9099;7178,Cancelled,Cash
D09I20685,D09C6797,D09C7714,2024-04-22,755587.67,123029.51,68456.96,3682;8549,Cancelled,Bank Transfer
D09I65468,D09C3979,D09C6546,2024-05-24,22561.62,3322.87,3060.83,4959;3185,Pending,UPI
D09I32654,D09C5091,D09C7399,2024-02-06,13521.43,1014.95,2050.04,6115,Cancelled,Bank Transfer
D09I15623,D09C8413,D09C6075,2024-06-07,261851.01,35274.09,40911.42,7873;4679,Cancelled,Cheque
D09I36583,D09C3093,D09C4334,2024-02-04,15102.6,2476.35,1307.97,9930;2616;2063,Paid,UPI
D09I57219,D09C8957,D09C8851,2024-03-31,298989.9,42117.45,51103.61,6436,Pending,Cheque
D09I89555,D09C5185,D09C3637,2024-06-08,4475.92,459.51,297.0,9952;8160;2788,Paid,Bank Transfer
D09I12044,D09C1808,D09C5443,2024-02-28,11168.21,1636.07,695.21,2907;1918,Paid,Bank Transfer
D09I12022,D09C3503,D09C8487,2024-03-24,2495.47,430.38,291.61,2908,Paid,UPI
D09I47146,D09C7401,D09C5243,2024-05-31,86024.86,11324.88,10930.36,7053;6908;4952,Pending,UPI
D09I77847,D09C4351,D09C7386,2024-06-02,26480.77,2220.48,1932.97,5731;8100,Paid,Cash
D09I24374,D09C8269,D09C4646,2024-05-26,20820.09,3375.9,3580.64,6232,Pending,Cash
D09I59749,D09C2467,D09C8293,2024-01-20,103980.04,17052.55,10993.72,2931,Paid,Cash
D09I73828,D09C8758,D09C1784,2024-05-31,11127.17,736.0,1646.03,3995,Cancelled,UPI
D09I58739,D09C5579,D09C6484,2024-03-17,5089.3,515.68,533.43,4572;7228;4446,Pending,Bank Transfer
D09I65187,D09C4274,D09C1505,2024-01-01,38233.33,2452.48,2669.38,5871;8635;7131,Pending,UPI
D09I17219,D09C7899,D09C3376,2024-06-02,80729.64,4348.12,11030.06,9311;8073;9864,Paid,Bank Transfer
D09I35737,D09C2784,D09C5493,2024-01-26,24976.84,1747.23,3184.96,9151;9747,Paid,Bank Transfer
D09I53320,D09C7164,D09C8454,2024-05-20,29219.73,2431.84,4308.76,4474;8319,Pending,UPI
D09I22316,D09C3503,D09C9559,2024-02-20,29413.3,3208.9,2854.94,4290;1446,Cancelled,UPI
D09I75477,D09C4806,D09C4622,2024-04-08,23064.75,2870.08,3372.75,6233;8288,Cancelled,Cheque
D09I21442,D09C1142,D09C7227,2024-01-12,23526.8,2644.14,2672.14,5689;4278,Cancelled,Bank Transfer
D09I30449,D09C7816,D09C1542,2024-03-12,32978.48,5787.6,5183.59,1380;9014;7263,Paid,UPI
D09I59412,D09C1856,D09C4514,2024-06-04,12324.24,1152.61,2151.08,1083;7552;7714,Pending,Cheque
D09I96083,D09C1247,D09C6789,2024-06-17,5894.72,527.84,775.39,8496,Pending,Bank Transfer
D09I82142,D09C7302,D09C4115,2024-04-22,89198.02,6361.53,13238.54,6693,Cancelled,Bank Transfer
D09I57987,D09C3350,D09C2175,2024-02-27,16537.9,2219.91,1845.88,2625;7286,Pending,Cheque
D09I61371,D09C3020,D09C6390,2024-02-09,19858.21,1853.84,2064.97,8739;3514,Cancelled,UPI
D09I71427,D09C1567,D09C7600,2024-03-07,9163.11,579.8,1073.47,8164;3205,Pending,Cheque
D09I67022,D09C5165,D09C7116,2024-03-26,123210.56,16641.29,15954.52,6434,Cancelled,Bank Transfer
D09I83371,D09C2144,D09C5127,2024-06-23,11380.68,1001.97,741.68,2148;1815,Pending,UPI
D09I68787,D09C5169,D09C5844,2024-05-31,13254.9,988.59,1019.53,9005;9294;3082,Pending,Cheque
D09I75447,D09C9578,D09C4965,2024-02-24,10065.26,771.55,1380.95,5247;9834;7086,Pending,Bank Transfer
D09I98656,D09C8487,D09C3501,2024-03-23,36195.82,5052.13,4081.66,2779;4791,Paid,Cheque
D09I10600,D09C1296,D09C1330,2024-02-11,32268.66,3429.06,2717.47,1665;3000,Paid,Cash
D09I94082,D09C9376,D09C6195,2024-03-07,16775.28,1489.62,2491.04,5694,Paid,UPI
D09I82743,D09C7336,D09C5076,2024-02-26,51890.03,6759.13,5321.92,6100,Pending,Cash
D09I84923,D09C8227,D09C8111,2024-06-09,265356.46,34280.7,25328.75,8578;9870,Pending,UPI
D09I19127,D09C1685,D09C4885,2024-05-03,21200.13,3326.8,3226.35,2920;4593,Paid,Bank Transfer
D09I66835,D09C7079,D09C2629,2024-02-14,18780.11,1126.93,2075.76,9744,Pending,Cheque
D09I43193,D09C5922,D09C3717,2024-06-16,16621.04,1809.3,1549.21,3326;2051,Pending,UPI
D09I13401,D09C2909,D09C7118,2024-01-07,12859.13,1145.46,1447.08,3875,Cancelled,Bank Transfer
D09I42358,D09C7288,D09C3908,2024-03-30,27246.51,2733.77,2268.54,4677;2923,Cancelled,Bank Transfer
D09I15458,D09C5950,D09C2909,2024-03-06,29436.66,4365.55,3216.99,4195;1565,Paid,Cash
D09I77367,D09C3279,D09C6755,2024-05-19,490796.08,50010.01,44133.93,1523;1801,Pending,UPI
D09I57561,D09C2540,D09C7321,2024-02-19,22003.21,2617.66,1506.53,8517;6919,Pending,Bank Transfer
D09I98024,D09C5084,D09C7911,2024-06-01,11158.75,1882.28,1739.87,9613;5137,Paid,Cheque
D09I70087,D09C4740,D09C1557,2024-06-23,39273.66,5010.28,3645.85,8990;3429;6195,Cancelled,Cheque
D09I28224,D09C5313,D09C1173,2024-01-12,31151.04,3481.01,1874.76,9886;1282,Pending,Cheque
D09I23571,D09C6729,D09C5659,2024-01-28,16539.48,1136.63,2488.27,3938;4173;9357,Cancelled,Cash
D09I26994,D09C5188,D09C3406,2024-06-07,19793.67,2013.07,1666.46,8853;3631;9939,Cancelled,Bank Transfer
D09I84595,D09C9368,D09C8127,2024-03-05,44400.59,7464.93,2579.9,1167;4213,Paid,Bank Transfer
D09I79274,D09C9822,D09C4534,2024-06-29,48144.27,3213.36,5382.08,1030,Paid,Cheque
D09I58635,D09C4268,D09C9685,2024-05-22,6286.08,722.45,860.9,7938;2765;2826,Paid,Cash
D09I51755,D09C9913,D09C3982,2024-05-28,47747.6,6380.99,5442.81,9143;9413;6521,Paid,Cheque
D09I43370,D09C1996,D09C4386,2024-03-02,19447.25,1164.12,1017.0,5917;6599;9902,Pending,Cash
D09I93218,D09C5190,D09C1105,2024-01-28,8908.55,1586.53,1123.02,9625,Cancelled,UPI
D09I86568,D09C3376,D09C8618,2024-05-20,11900.03,1714.84,634.17,2776;9723;7093,Cancelled,Cheque
D09I16782,D09C8716,D09C9389,2024-04-02,7763.42,845.67,1094.34,2093;6395,Paid,UPI
D09I64477,D09C7467,D09C1542,2024-02-11,18321.85,2108.71,2605.02,1988;7029,Pending,Bank Transfer
D09I77191,D09C8861,D09C5171,2024-02-13,16569.35,2895.47,2863.96,2475;7037;1453,Paid,UPI
D09I75837,D09C4331,D09C5185,2024-04-30,59526.24,5240.16,4206.04,5514;4211;7867,Pending,Cheque
D09I41407,D09C1062,D09C2956,2024-03-05,23994.41,2833.66,2333.71,3517;6005,Cancelled,Cash
D09I89762,D09C6262,D09C4421,2024-05-31,15630.22,2308.3,2662.85,9474;5706,Paid,Cash
D09I71374,D09C9389,D09C6615,2024-04-23,19949.4,3465.88,2001.58,5485,Cancelled,Cash
D09I42734,D09C4386,D09C9913,2024-05-26,15016.75,1376.68,970.46,8843;4015,Pending,Cash
D09I76950,D09C5218,D09C4975,2024-05-05,32505.65,2620.86,4491.02,6024,Paid,Bank Transfer
D09I43961,D09C1330,D09C2430,2024-06-03,284493.43,14959.42,50167.27,1900;8648;1176,Paid,UPI
D09I15961,D09C3086,D09C3193,2024-03-12,36908.41,3689.94,3022.79,8272;8097;8977,Cancelled,Cash
D09I73229,D09C5506,D09C3441,2024-04-26,19233.34,1148.46,1189.81,3035;1604;9407,Pending,UPI
D09I96563,D09C8159,D09C1002,2024-01-05,31998.36,2286.43,4396.67,5892,Pending,Bank Transfer
D09I95930,D09C6358,D09C2119,2024-06-29,109389.01,6156.15,8944.39,5929,Pending,UPI
D09I78207,D09C3851,D09C8740,2024-04-04,343844.11,28739.6,21591.72,9854;5084,Cancelled,Cheque
D09I65416,D09C4896,D09C5493,2024-02-23,12917.6,1366.33,1975.92,2595;6809;7453,Pending,Cheque
D09I29988,D09C3313,D09C1125,2024-01-16,577537.41,63344.23,81714.73,1168,Paid,UPI
D09I76796,D09C9038,D09C9119,2024-04-08,20302.37,1220.42,2164.93,7155;5005,Cancelled,Cash
D09I86809,D09C1711,D09C4680,2024-02-22,27055.13,4804.55,2523.89,4100,Pending,Bank Transfer
D09I40546,D09C4778,D09C8168,2024-06-27,17658.66,1468.57,2913.57,2039;9043,Cancelled,UPI
D09I42029,D09C8280,D09C3881,2024-01-27,118303.66,13825.6,16436.95,7620,Pending,UPI
D09I61993,D09C6859,D09C2459,2024-05-05,6238.07,887.53,337.58,2970;7174,Cancelled,UPI
D09I46494,D09C8805,D09C7600,2024-02-10,18885.11,3296.53,2926.21,4945;4640;4744,Pending,Cash
D09I19822,D09C3185,D09C1811,2024-03-04,16497.51,1340.98,1796.97,8763;5066;8274,Cancelled,Cash
D09I74166,D09C8389,D09C6637,2024-02-20,13927.62,1423.3,1418.91,8735;3061,Cancelled,Bank Transfer
D09I68337,D09C3334,D09C8159,2024-04-19,78723.76,5640.07,9640.18,6662,Paid,Bank Transfer
D09I46997,D09C1002,D09C3847,2024-03-21,51504.77,5028.49,4843.98,8259,Cancelled,Cheque
D09I76354,D09C4957,D09C7816,2024-03-28,3673.84,593.83,549.4,6651;1654,Pending,Bank Transfer
D09I44713,D09C2268,D09C9180,2024-06-19,15301.45,2315.56,2294.34,4321;1438;2220,Cancelled,Bank Transfer
D09I96202,D09C9491,D09C1863,2024-03-18,74547.61,6675.64,10337.97,7103;9130;7207,Pending,Cash
D09I28796,D09C7116,D09C1255,2024-01-27,47015.33,4126.74,6499.09,2722;1493;8293,Pending,Bank Transfer
D09I43782,D09C8265,D09C8380,2024-03-18,36185.0,2496.07,5019.33,1408,Paid,Bank Transfer
D09I28694,D09C9755,D09C1113,2024-02-28,9653.18,1682.5,998.43,9996;8307;4748,Pending,UPI
D09I83654,D09C7856,D09C5501,2024-04-06,11451.77,712.02,1043.34,6704,Paid,UPI
D09I70410,D09C5950,D09C1410,2024-04-12,3651.68,332.8,385.92,7681;5162,Pending,Cash
D09I62711,D09C2231,D09C8868,2024-06-16,10675.59,1913.12,991.17,9369,Cancelled,Bank Transfer
D09I80592,D09C4622,D09C9569,2024-02-22,30648.76,2732.67,4722.34,7145,Paid,Cheque
D09I15128,D09C7878,D09C7336,2024-01-02,35767.59,5125.1,2573.36,9438,Cancelled,UPI
D09I55360,D09C6029,D09C8008,2024-04-27,367470.21,19193.29,60866.9,8974;6307,Cancelled,Bank Transfer
D09I87898,D09C9709,D09C5190,2024-01-18,33339.15,4564.73,2308.1,5657;4610,Cancelled,Cheque
D09I47474,D09C5443,D09C6725,2024-06-29,14886.06,1175.31,2317.85,4696;7745;9976,Pending,Cheque
D09I70107,D09C9164,D09C3979,2024-01-24,9860.44,616.26,1609.19,4934;8534;3958,Cancelled,Bank Transfer
D09I51579,D09C6684,D09C9747,2024-04-28,7529.63,1194.54,1162.56,8290;2586,Pending,UPI
D09I10447,D09C1642,D09C6358,2024-04-13,9492.49,1557.22,1131.19,9765,Pending,Bank Transfer
D09I20064,D09C5434,D09C8168,2024-06-11,18973.24,1666.41,3378.83,7719,Cancelled,Cheque
D09I63329,D09C4449,D09C5481,2024-01-20,110702.79,9254.14,7608.16,9030;7236,Pending,Cash
D09I46095,D09C9742,D09C6362,2024-02-01,649375.79,97499.4,55096.07,2365,Cancelled,Cash
