company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,is_shell,is_high_risk,is_fraud,total_sent_amount,sent_invoice_count,avg_sent_amount,std_sent_amount,total_itc_sent,total_gst_sent,total_received_amount,received_invoice_count,avg_received_amount,std_received_amount,total_itc_received,total_gst_received,total_invoices,total_amount_all,avg_invoice_amount,total_itc_all,total_gst_all,itc_ratio
D04C4237,Prime 010,MHJFXGN4792Y2222,JFXGN4792Y,2020-08-19,"268 MG Road, Delhi",Kolkata,MH,Energy,100000.0,0,0,0,68695.91,4.0,17173.9775,2831.188392629204,8273.9,6532.22,811265.37,7.0,115895.05285714286,153375.71206842168,129167.46,93925.36,11.0,879961.28,79996.48,137441.36000000002,100457.58,0.15619023600674795
D04C3224,Tech 011,KAAXQMD6479A6109,AXQMD6479A,2022-04-10,"860 Ring Rd, Pune",Kolkata,KA,Construction,164643.33,0,0,0,57836.82,3.0,19278.94,11944.782078376313,4781.27,4110.79,218640.5,8.0,27330.0625,18759.68916246044,28387.199999999997,26899.420000000002,11.0,276477.32,25134.30181818182,33168.47,31010.210000000003,0.1199681406055296
D04C7281,Acme 012,KAPHQVA6799M8565,PHQVA6799M,2021-06-30,"683 Industrial Area, Ahmedabad",Mumbai,KA,IT Services,486784.97,0,0,0,114881.05,5.0,22976.21,26047.168350958997,12159.12,17809.9,912149.93,12.0,76012.49416666667,157743.24801311284,87722.23999999999,137662.58000000002,17.0,1027030.9800000001,60413.587058823534,99881.35999999999,155472.48,0.09725252883802978
D04C7187,Star 013,DLOFBSV6102Y4173,OFBSV6102Y,2021-08-01,"470 Outer Ring, Ahmedabad",Pune,DL,Manufacturing,117197.51,0,0,0,70014.61,3.0,23338.203333333335,13642.869893176194,7256.53,4871.68,32873.07,2.0,16436.535,7793.511739135958,5426.1900000000005,2876.16,5.0,102887.68,20577.536,12682.720000000001,7747.84,0.12326762543387121
D04C5052,Star 014,GJJHVFB5869S8189,JHVFB5869S,2021-01-20,"163 Tech Park, Pune",Mumbai,GJ,IT Services,123672.16,0,0,0,92930.56,4.0,23232.64,27592.156794346472,13636.72,11714.68,52121.73,2.0,26060.865,10034.856387734206,4936.93,4829.780000000001,6.0,145052.29,24175.381666666668,18573.65,16544.46,0.1280479611869623
D04C6378,Star 015,MHTPDVY5579G3571,TPDVY5579G,2022-05-20,"787 Station Rd, Kolkata",Kolkata,MH,Manufacturing,288274.06,0,1,1,3278179.2199999997,6.0,546363.2033333333,162128.95011293184,438014.06,322834.67000000004,652702.83,5.0,130540.56599999999,190991.66401001622,92989.85,61427.560000000005,11.0,3930882.05,357352.91363636364,531003.91,384262.23000000004,0.13508518018239699
D04C5811,Acme 016,MHADDVK4917V9177,ADDVK4917V,2022-11-25,"211 Outer Ring, Ahmedabad",Delhi,MH,Logistics,171692.9,0,0,0,108841.89,4.0,27210.4725,24584.75107363963,14392.24,10502.0,96497.8,4.0,24124.45,13999.194708732357,7195.68,5975.9400000000005,8.0,205339.69,25667.46125,21587.92,16477.940000000002,0.10513271934909417
D04C4391,Acme 017,GJASNQK6888U7882,ASNQK6888U,2018-03-07,"773 Ring Rd, Mumbai",Mumbai,GJ,Energy,151741.67,0,0,0,90999.06999999999,4.0,22749.767499999998,13198.938437822377,9977.880000000001,9683.079999999998,199455.27000000002,4.0,49863.817500000005,44245.521141352736,21302.64,22572.89,8.0,290454.34,36306.7925,31280.52,32255.969999999998,0.10769513721158375
D04C7496,Acme 018,RJYQKVT7358M8845,YQKVT7358M,2018-12-27,"883 Tech Park, Hyderabad",Surat,RJ,Automotive,507184.43,0,0,0,123129.93,4.0,30782.4825,17987.7309714601,10232.8,14157.269999999999,1277532.48,8.0,159691.56,253182.57924780765,141880.43,165834.75,12.0,1400662.41,116721.8675,152113.22999999998,179992.02,0.10860092261632122
D04C7700,Global 019,MHWGNII7026G3463,WGNII7026G,2019-08-27,"502 Market Rd, Kolkata",Kolkata,MH,Pharma,100000.0,0,0,0,33393.61,2.0,16696.805,15375.676332443069,4181.5,2939.4700000000003,159803.97999999998,4.0,39950.994999999995,34739.15132511683,12706.1,16422.77,6.0,193197.58999999997,32199.598333333328,16887.6,19362.24,0.08741102826386189
D04C3570,Global 020,GJVNZYL9645Q8281,VNZYL9645Q,2021-03-15,"672 Market Rd, Ahmedabad",Chennai,GJ,Telecom,148065.12,0,0,0,254611.18,4.0,63652.795,58891.83888191215,23421.22,23861.35,50637.88,3.0,16879.29333333333,9219.218912751412,4776.91,5237.13,7.0,305249.06,43607.008571428574,28198.13,29098.48,0.0923774507282676
D04C6433,Acme 021,TNTISUI7155U4909,TISUI7155U,2022-01-05,"282 Station Rd, Chennai",Kolkata,TN,Food & Bev,116443.51,0,0,0,192620.41,4.0,48155.1025,26701.67818574877,17416.73,18861.01,149475.26,6.0,24912.543333333335,13997.794231956215,14717.99,20290.13,10.0,342095.67000000004,34209.567,32134.72,39151.14,0.0939348925404405
D04C9956,Prime 022,WBKUBWU2405H8252,KUBWU2405H,2021-01-14,"508 Outer Ring, Surat",Kolkata,WB,Telecom,100000.0,0,0,0,109776.19,4.0,27444.0475,23837.151353914436,9594.35,13091.71,545843.88,5.0,109168.776,176609.71444777754,66644.67,55769.32,9.0,655620.0700000001,72846.67444444445,76239.02,68861.03,0.11628536630978975
D04C9686,Acme 023,GJUARXI8965H5238,UARXI8965H,2022-11-08,"341 MG Road, Hyderabad",Hyderabad,GJ,Construction,100000.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,206867.58000000002,4.0,51716.895000000004,21440.21912032073,24166.95,22847.600000000002,4.0,206867.58000000002,51716.895000000004,24166.95,22847.600000000002,0.11682328376442552
D04C3058,Star 024,KAOZLIR0780L4761,OZLIR0780L,2018-09-18,"545 Industrial Area, Hyderabad",Delhi,KA,IT Services,159069.1,0,1,1,1654097.43,3.0,551365.8099999999,61372.24627252701,206812.04,209551.47,44788.77,2.0,22394.385,13285.29898162815,7865.540000000001,5608.45,5.0,1698886.2,339777.24,214677.58000000002,215159.92,0.12636371994781054
D04C6351,Star 025,GJXRLMS3291H7669,XRLMS3291H,2019-03-12,"616 Market Rd, Chennai",Hyderabad,GJ,Pharma,100000.0,0,1,1,2308537.27,5.0,461707.454,196198.45899330932,223134.02000000002,248056.8,224974.22,3.0,74991.40666666666,87626.7919458155,20593.829999999998,22042.33,8.0,2533511.49,316688.93625,243727.85,270099.13,0.09620159646483387
D04C9001,Prime 026,MHXQBWI0737G1907,XQBWI0737G,2021-03-03,"991 Tech Park, Delhi",Bengaluru,MH,IT Services,149160.97,0,0,0,145282.90999999997,9.0,16142.545555555553,8622.491424862525,17694.309999999998,15304.3,699054.9199999999,5.0,139810.984,257769.03038409224,97927.68,45756.59,14.0,844337.8299999998,60309.84499999999,115621.98999999999,61060.89,0.1369380666030326
D04C5916,Global 027,MHLAXMG2405D1751,LAXMG2405D,2022-09-12,"822 Outer Ring, Ahmedabad",Pune,MH,Energy,135487.63,0,0,0,134960.58000000002,6.0,22493.430000000004,15882.267465138597,17406.56,16039.86,115565.3,4.0,28891.325,24599.619481865295,11813.75,9197.9,10.0,250525.88,25052.588,29220.31,25237.760000000002,0.11663589406411824
D04C5031,Acme 028,MHLQHRO9633J7464,LQHRO9633J,2023-04-19,"479 Tech Park, Ahmedabad",Bengaluru,MH,Pharma,326683.09,0,0,0,36849.9,4.0,9212.475,4091.402426426257,5002.67,4306.76,118810.45,2.0,59405.225,41977.754689597794,7746.93,11621.779999999999,6.0,155660.35,25943.391666666666,12749.6,15928.539999999999,0.08190653560781534
D04C8407,Global 029,DLIWZMN0332P4220,IWZMN0332P,2020-08-23,"842 Station Rd, Chennai",Bengaluru,DL,Logistics,203267.95,1,0,1,2676072.74,5.0,535214.5480000001,224895.8506647212,339703.79000000004,357146.63,142520.45,4.0,35630.1125,29705.78239048348,21588.82,19734.769999999997,9.0,2818593.1900000004,313177.02111111116,361292.61000000004,376881.4,0.12818189275480368
D04C6951,Tech 030,TSDKTEZ0941B2454,DKTEZ0941B,2019-05-07,"22 Outer Ring, Kolkata",Hyderabad,TS,Metals,158453.7,1,0,1,1542633.77,4.0,385658.4425,173312.51425644837,136131.33000000002,190876.3,99976.56,3.0,33325.52,16328.988515394945,7626.73,17538.03,7.0,1642610.33,234658.61857142858,143758.06000000003,208414.33,0.08751805426671097
D04C7397,Tech 031,GJNBPZR1951M5899,NBPZR1951M,2023-08-30,"531 Tech Park, Surat",Pune,GJ,Consulting,155167.65,0,0,0,198141.43,7.0,28305.91857142857,13983.91124619221,22082.72,26183.050000000003,15930.32,1.0,15930.32,0.0,2215.14,2058.99,8.0,214071.75,26758.96875,24297.86,28242.04,0.11350334642473844
D04C6364,Global 032,DLOPSUP3833A7997,OPSUP3833A,2022-02-10,"90 Tech Park, Chennai",Delhi,DL,Retail,119420.59,1,0,1,1716099.21,5.0,343219.842,110206.32963447594,155333.24,177755.92,10065.19,1.0,10065.19,0.0,1067.02,1047.41,6.0,1726164.4,287694.06666666665,156400.25999999998,178803.33000000002,0.0906056572595287
D04C4536,Tech 033,KAGKOUL4789G6593,GKOUL4789G,2018-05-13,"24 Main St, Bengaluru",Pune,KA,Construction,116365.6,0,0,0,75649.6,2.0,37824.8,20545.171375138245,5661.66,8150.13,226113.35,6.0,37685.558333333334,20190.89366251372,24757.61,36024.89,8.0,301762.95,37720.36875,30419.27,44175.02,0.1008051849970316
D04C5657,Tech 034,MHNBFYO0687K8089,NBFYO0687K,2018-09-18,"775 Station Rd, Mumbai",Ahmedabad,MH,Manufacturing,168730.86,1,0,1,2340302.6799999997,5.0,468060.53599999996,149267.57840000498,172399.21000000002,253625.38,736688.9500000001,5.0,147337.79,221736.55685512302,107592.96,113185.56,10.0,3076991.63,307699.163,279992.17000000004,366810.94,0.09099542789461539
D04C7283,Prime 035,MHPCUWR1292H7539,PCUWR1292H,2020-02-08,"945 Ring Rd, Hyderabad",Jaipur,MH,Chemicals,100000.0,0,0,0,30759.1,2.0,15379.55,3171.939599046615,2760.41,3663.94,669650.97,1.0,669650.97,0.0,107494.83,80895.65,3.0,700410.07,233470.02333333332,110255.24,84559.59,0.15741526960056415
D04C5890,Acme 036,GJSDEGP7459U9534,SDEGP7459U,2023-05-30,"989 Tech Park, Delhi",Ahmedabad,GJ,Pharma,100000.0,0,0,0,37198.41,3.0,12399.470000000001,2431.3827902862195,4265.04,3212.09,86629.57,2.0,43314.785,33560.94953604934,8355.619999999999,12825.02,5.0,123827.98000000001,24765.596,12620.66,16037.11,0.10192090672883462
D04C2714,Acme 037,MHWXGHP6870K9274,WXGHP6870K,2019-09-05,"798 MG Road, Kolkata",Bengaluru,MH,Pharma,126587.15,0,0,0,94468.7,5.0,18893.739999999998,10135.03713938681,12720.119999999999,12445.67,838786.6,8.0,104848.325,182289.03921606764,107754.8,115548.18999999999,13.0,933255.2999999999,71788.86923076923,120474.92,127993.85999999999,0.12909106436363127
D04C1753,Acme 038,TNSCYBU6510N5379,SCYBU6510N,2018-05-22,"42 Station Rd, Mumbai",Pune,TN,Energy,223687.96,0,0,0,133323.02,4.0,33330.755,14798.052744061744,13177.85,18849.29,549061.35,4.0,137265.3375,242232.79484364612,72092.79000000001,66865.17,8.0,682384.37,85298.04625,85270.64000000001,85714.45999999999,0.12495983751796662
D04C6950,Tech 039,MHOQGYR4784Q4215,OQGYR4784Q,2019-07-29,"825 MG Road, Hyderabad",Ahmedabad,MH,Logistics,100000.0,0,0,0,135290.61,4.0,33822.6525,24358.82159121465,15190.720000000001,14730.529999999999,12571.36,1.0,12571.36,0.0,1440.0,1992.51,5.0,147861.96999999997,29572.393999999993,16630.72,16723.039999999997,0.11247462751916537
D04C7080,Global 040,GJIQYLO3654W1118,IQYLO3654W,2023-10-05,"889 Tech Park, Chennai",Delhi,GJ,Automotive,100000.0,0,0,0,67189.01000000001,5.0,13437.802000000001,9745.265968216056,9870.77,7871.3,1017519.8200000001,3.0,339173.2733333334,390757.2881092196,136322.72,133364.03,8.0,1084708.83,135588.60375,146193.49,141235.33,0.13477671238280597
D04C9557,Prime 041,MHTEPFQ0903D8400,TEPFQ0903D,2020-02-05,"568 Industrial Area, Ahmedabad",Surat,MH,Logistics,231136.1,0,0,0,57305.14,3.0,19101.713333333333,11312.76474094787,8683.5,5919.05,436566.87,3.0,145522.29,196834.29807147762,63663.2,47783.28,6.0,493872.01,82312.00166666666,72346.7,53702.33,0.14648876335389
D04C6274,Star 042,KAZIHXC6785X9234,ZIHXC6785X,2019-09-16,"849 Tech Park, Chennai",Jaipur,KA,Consulting,162227.59,0,0,0,41289.020000000004,2.0,20644.510000000002,16590.11101592753,3925.09,2878.02,800803.27,3.0,266934.42333333334,444597.15675193316,60967.149999999994,106241.91,5.0,842092.29,168418.458,64892.23999999999,109119.93000000001,0.07706072216858795
D04C9363,Global 043,WBIBRRV9593A4275,IBRRV9593A,2022-08-27,"191 MG Road, Kolkata",Hyderabad,WB,Food & Bev,123616.97,0,0,0,133695.40999999997,4.0,33423.85249999999,27057.810006338128,14771.74,10302.17,0.0,0.0,0.0,0.0,0.0,0.0,4.0,133695.40999999997,33423.85249999999,14771.74,10302.17,0.1104880115181217
D04C7988,Prime 044,MHULNAW5269T1886,ULNAW5269T,2023-07-08,"128 Main St, Bengaluru",Jaipur,MH,Pharma,145993.57,0,0,0,21552.33,1.0,21552.33,0.0,2656.15,3735.12,2496411.79,8.0,312051.47375,292062.5978013491,338981.64,298756.08999999997,9.0,2517964.12,279773.7911111111,341637.79000000004,302491.20999999996,0.135680166085925
D04C6027,Star 045,DLGUBET9966G4587,GUBET9966G,2023-05-11,"22 Outer Ring, Hyderabad",Ahmedabad,DL,Retail,222970.19,0,0,0,140950.13,3.0,46983.37666666667,22150.875867162307,14954.11,15518.77,82132.84,4.0,20533.21,15470.038830942432,9136.43,11483.24,7.0,223082.97,31868.995714285713,24090.54,27002.010000000002,0.10798914861138885
D04C7817,Global 046,GJLMLIA3079U2922,LMLIA3079U,2023-04-27,"823 Main St, Chennai",Hyderabad,GJ,Energy,373739.93,0,0,0,195693.82,5.0,39138.764,18362.572050453062,19614.329999999998,21771.989999999998,28044.86,2.0,14022.43,2585.097539204276,2045.77,4354.45,7.0,223738.68,31962.66857142857,21660.1,26126.44,0.09680981402053503
D04C8783,Global 047,GJZZBZF7320D3391,ZZBZF7320D,2023-09-08,"888 Main St, Hyderabad",Jaipur,GJ,Textiles,128770.47,0,0,0,76622.16,2.0,38311.08,32872.65886631016,8929.58,9094.63,78271.04,4.0,19567.76,14975.35188916107,11114.9,6778.17,6.0,154893.2,25815.533333333336,20044.48,15872.8,0.12940839236325416
D04C4632,Prime 048,KACRKAA4231V9711,CRKAA4231V,2020-01-19,"144 MG Road, Ahmedabad",Hyderabad,KA,Telecom,150141.69,0,0,0,51819.86,1.0,51819.86,0.0,4425.16,7125.39,105162.87,4.0,26290.7175,25798.22773310391,12925.55,12279.460000000001,5.0,156982.72999999998,31396.545999999995,17350.71,19404.850000000002,0.1105262343188961
D04C3630,Star 049,TNQEZBJ8109H1916,QEZBJ8109H,2023-01-13,"932 Main St, Chennai",Kolkata,TN,Metals,588669.78,0,0,0,206340.94,10.0,20634.094,12628.50849243638,20574.09,25843.98,471117.02,9.0,52346.33555555556,96327.48330780279,71238.55,68962.32,19.0,677457.96,35655.68210526316,91812.64,94806.3,0.13552522137314618
D04C7484,Tech 050,MHQJWOG8577T8324,QJWOG8577T,2019-12-27,"907 Industrial Area, Surat",Pune,MH,Telecom,271037.2,0,0,0,95314.98999999999,2.0,47657.494999999995,1382.0331327612912,10991.29,15827.3,124741.97,5.0,24948.394,11654.52473582385,10520.46,13437.04,7.0,220056.96,31436.70857142857,21511.75,29264.34,0.09775537206366934
D04C4682,Global 051,DLZQXEI5538D7139,ZQXEI5538D,2021-03-16,"879 Ring Rd, Jaipur",Bengaluru,DL,Telecom,100000.0,0,0,0,131939.97999999998,4.0,32984.994999999995,29107.73744058957,20309.629999999997,18654.72,552111.4400000001,3.0,184037.1466666667,281499.436768621,64980.399999999994,65390.99,7.0,684051.42,97721.63142857143,85290.03,84045.70999999999,0.12468365316747679
D04C9173,Acme 052,KAFPEVG8264E6816,FPEVG8264E,2023-06-17,"889 Ring Rd, Jaipur",Jaipur,KA,Textiles,100000.0,0,0,0,12645.34,1.0,12645.34,0.0,1684.21,1823.99,89914.48999999999,3.0,29971.496666666662,16831.157939863595,7085.12,10475.52,4.0,102559.82999999999,25639.957499999997,8769.33,12299.51,0.0855045294049337
D04C1501,Global 053,MHKFLLU7688V2298,KFLLU7688V,2022-08-29,"345 Main St, Surat",Mumbai,MH,Logistics,738829.74,0,0,0,343152.05,11.0,31195.640909090907,26273.30800709475,39346.91,45223.719999999994,2141754.94,10.0,214175.494,250418.01604212864,271830.75,244409.28999999998,21.0,2484906.9899999998,118328.90428571428,311177.66000000003,289633.00999999995,0.12522708546125505
D04C8707,Global 054,KABHBQD9695J5289,BHBQD9695J,2023-04-19,"760 Station Rd, Ahmedabad",Kolkata,KA,Construction,100000.0,0,0,0,112077.62,1.0,112077.62,0.0,12509.58,9367.16,201297.47,6.0,33549.57833333333,14288.898312591378,23925.85,23746.64,7.0,313375.08999999997,44767.869999999995,36435.43,33113.8,0.11626779269532879
D04C2268,Acme 055,TNDVZKA4884S2886,DVZKA4884S,2021-05-17,"907 Main St, Mumbai",Ahmedabad,TN,Retail,267772.35,0,0,0,170319.98,7.0,24331.425714285717,26835.800401178556,18630.07,25292.68,27828.239999999998,2.0,13914.119999999999,3274.9226306586247,3420.4,4475.09,9.0,198148.22,22016.46888888889,22050.47,29767.77,0.11128270544141149
D04C2575,Star 056,GJQSEUI4640H6446,QSEUI4640H,2022-01-22,"28 Station Rd, Ahmedabad",Pune,GJ,Metals,100306.85,0,0,0,52119.700000000004,3.0,17373.233333333334,17425.883089365467,3274.01,6714.79,529172.61,5.0,105834.522,214686.40772376023,32903.64,80241.93000000001,8.0,581292.3099999999,72661.53874999999,36177.65,86956.72,0.06223658799133263
D04C5856,Global 057,TNTLLZL9355Q9368,TLLZL9355Q,2020-10-25,"80 MG Road, Jaipur",Kolkata,TN,Textiles,194841.09,0,0,0,218512.16,7.0,31216.022857142856,21381.26102611951,23334.04,29439.579999999998,180145.17,6.0,30024.195000000003,21901.195443475455,14925.67,24536.46,13.0,398657.33,30665.948461538464,38259.71,53976.03999999999,0.09597141986577795
D04C4698,Prime 058,KAYWEVE7754O8405,YWEVE7754O,2023-07-10,"643 Station Rd, Kolkata",Surat,KA,Chemicals,338239.03,0,0,0,119004.71,6.0,19834.118333333336,16427.298628498134,10663.42,10535.7,71770.73999999999,3.0,23923.579999999998,12735.925139977071,6395.79,9051.46,9.0,190775.45,21197.272222222222,17059.21,19587.16,0.08942036304985782
D04C7056,Acme 059,GJILSFL4123Q8329,ILSFL4123Q,2023-10-01,"152 Tech Park, Surat",Jaipur,GJ,Pharma,100000.0,1,0,1,4710316.18,8.0,588789.5225,92301.96073123472,540144.38,636688.1,269998.56,5.0,53999.712,48988.74574717667,31102.36,30857.93,13.0,4980314.739999999,383101.1338461538,571246.74,667546.03,0.1147009315318895
D04C4854,Acme 060,KAZZHPT7900P2017,ZZHPT7900P,2021-01-19,"728 Tech Park, Pune",Bengaluru,KA,Manufacturing,146879.75,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,585769.82,5.0,117153.96399999999,202071.8408051152,80913.63,37190.21,5.0,585769.82,117153.96399999999,80913.63,37190.21,0.1381321250043234
D04C1669,Star 061,GJLTJRJ9674X2728,LTJRJ9674X,2022-11-21,"447 Market Rd, Bengaluru",Kolkata,GJ,Energy,422639.81,0,0,0,116274.91,4.0,29068.7275,14604.760498566615,9152.289999999999,17990.04,1061776.8,4.0,265444.2,323133.08156191756,86780.34,126653.62,8.0,1178051.71,147256.46375,95932.62999999999,144643.66,0.0814332929409355
D04C7880,Acme 062,RJGVSKZ6712K6964,GVSKZ6712K,2023-10-13,"601 Industrial Area, Pune",Surat,RJ,Automotive,318187.99,0,0,0,216925.97999999998,5.0,43385.195999999996,54534.17835445841,25354.6,30341.36,50312.32,3.0,16770.773333333334,12546.124898347432,6986.78,3821.56,8.0,267238.3,33404.7875,32341.379999999997,34162.92,0.12102075189072824
D04C7619,Acme 063,TSAFYON7490M5933,AFYON7490M,2020-07-18,"127 Outer Ring, Bengaluru",Hyderabad,TS,Telecom,690322.68,0,0,0,63564.55,3.0,21188.183333333334,14495.238349114283,7631.5,6014.54,22890.76,1.0,22890.76,0.0,2498.41,3932.69,4.0,86455.31,21613.8275,10129.91,9947.23,0.1171693213522686
D04C2494,Star 064,MHPEVPM5314L2854,PEVPM5314L,2018-10-11,"711 Industrial Area, Chennai",Kolkata,MH,IT Services,100000.0,0,0,0,105363.93,4.0,26340.9825,12087.041993036384,8137.99,8927.470000000001,242526.27,4.0,60631.5675,14545.872459588836,27112.29,28461.34,8.0,347890.19999999995,43486.274999999994,35250.28,37388.81,0.10132587810751784
D04C1901,Prime 065,MHDPUBB5455R4942,DPUBB5455R,2022-01-27,"810 Tech Park, Pune",Bengaluru,MH,Consulting,123249.13,0,0,0,168323.24,5.0,33664.648,28806.69913339552,21933.420000000002,21517.15,13916.4,1.0,13916.4,0.0,2387.72,1026.41,6.0,182239.63999999998,30373.27333333333,24321.140000000003,22543.56,0.13345691420373748
D04C1051,Prime 066,DLLTKLN2168V4517,LTKLN2168V,2021-04-28,"209 Main St, Kolkata",Jaipur,DL,Metals,143200.3,0,0,0,157571.43,4.0,39392.8575,23116.253682437924,16972.5,21639.93,25235.739999999998,2.0,12617.869999999999,3850.634829765087,3980.08,2453.02,6.0,182807.16999999998,30467.861666666664,20952.58,24092.95,0.11461574510452738
D04C7236,Prime 067,KAWYNNQ0895Y1127,WYNNQ0895Y,2023-08-24,"309 Ring Rd, Mumbai",Bengaluru,KA,Textiles,196953.85,0,0,0,242956.44,7.0,34708.06285714286,30947.8175150482,29629.260000000002,27480.72,84690.12,3.0,28230.039999999997,15016.782289465345,11464.64,9037.08,10.0,327646.56,32764.656,41093.9,36517.8,0.12542142972598277
D04C7245,Global 068,MHQNYWB4317C7071,QNYWB4317C,2022-08-13,"933 Main St, Kolkata",Ahmedabad,MH,Energy,109136.62,0,0,0,50262.33,2.0,25131.165,1083.6482132361962,7353.29,3217.73,274339.61,7.0,39191.37285714286,19259.70901246236,26078.97,25944.35,9.0,324601.94,36066.88222222222,33432.26,29162.079999999998,0.10299464014293938
D04C4454,Global 069,TNRKYFC9793H7405,RKYFC9793H,2019-02-03,"570 Market Rd, Mumbai",Bengaluru,TN,Consulting,113923.77,0,0,0,228199.11,8.0,28524.88875,25150.477771238937,22678.72,26890.34,680803.14,6.0,113467.19,178195.39999353813,101494.48,85168.73999999999,14.0,909002.25,64928.732142857145,124173.2,112059.07999999999,0.1366038422897193
D04C7843,Acme 070,DLYTVHC6089Q9293,YTVHC6089Q,2021-05-11,"560 Main St, Mumbai",Chennai,DL,Energy,120649.17,0,0,0,33605.380000000005,2.0,16802.690000000002,251.23503935557855,4580.63,4666.52,25908.22,1.0,25908.22,0.0,4298.88,3342.94,3.0,59513.600000000006,19837.86666666667,8879.51,8009.460000000001,0.1492013590170986
D04C6584,Acme 071,GJCBLLZ8391C2769,CBLLZ8391C,2019-07-29,"379 Industrial Area, Bengaluru",Hyderabad,GJ,Retail,180506.99,1,0,1,2380745.89,5.0,476149.178,55947.03774083326,298643.64,240546.81,903362.31,6.0,150560.385,262738.8946392703,87618.26999999999,120211.32999999999,11.0,3284108.2,298555.29090909095,386261.91000000003,360758.14,0.11761546407027637
