company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,is_shell,is_high_risk,is_fraud,total_sent_amount,sent_invoice_count,avg_sent_amount,std_sent_amount,total_itc_sent,total_gst_sent,total_received_amount,received_invoice_count,avg_received_amount,std_received_amount,total_itc_received,total_gst_received,total_invoices,total_amount_all,avg_invoice_amount,total_itc_all,total_gst_all,itc_ratio
D10C2246,Acme 010,TSIBIBO9820U7954,IBIBO9820U,2019-08-23,"197 Industrial Area, Delhi",Pune,TS,Pharma,121388.48,1,0,1,486325.67,1.0,486325.67,0.0,32222.44,44201.35,73581.95,1.0,73581.95,0.0,5880.85,6527.88,2.0,559907.62,279953.81,38103.29,50729.229999999996,0.0680528155698256
D10C7648,Acme 011,DLKVBNU7926I3773,KVBNU7926I,2018-06-27,"12 Station Rd, Delhi",Surat,DL,Construction,454255.06,0,0,0,290537.39,5.0,58107.478,44497.60875933919,37823.96,39144.479999999996,385449.63,11.0,35040.87545454546,18954.087559397503,45139.31,43506.03,16.0,675987.02,42249.18875,82963.26999999999,82650.51,0.12272908731294868
D10C1086,Global 012,RJFCDGU8712Z8380,FCDGU8712Z,2019-09-10,"27 Industrial Area, Surat",Jaipur,RJ,Logistics,189424.87,0,0,0,129821.81,5.0,25964.362,21938.73190909789,15924.039999999999,12568.61,1090641.23,9.0,121182.35888888889,234711.37490490757,97910.24,169809.66999999998,14.0,1220463.04,87175.93142857144,113834.28,182378.27999999997,0.09327138657144422
D10C3525,Tech 013,KAOXDWU5348O2567,OXDWU5348O,2018-12-31,"966 Industrial Area, Chennai",Hyderabad,KA,Automotive,232215.19,0,0,0,317552.86,5.0,63510.572,68720.10482384263,43069.05,38257.35,69828.05,1.0,69828.05,0.0,4957.34,11328.42,6.0,387380.91,64563.48499999999,48026.39,49585.77,0.12397717275226598
D10C4180,Tech 014,TNUBWRY3975U8480,UBWRY3975U,2019-07-17,"647 Ring Rd, Hyderabad",Mumbai,TN,Telecom,321627.86,0,0,0,53563.73,2.0,26781.865,3541.8483694887336,5331.79,5595.639999999999,1073469.85,8.0,134183.73125,191472.91514511418,167762.27000000002,107127.16,10.0,1127033.58,112703.35800000001,173094.06000000003,112722.8,0.15358376455828407
D10C4147,Tech 015,DLWJTYL5225Z9153,WJTYL5225Z,2020-07-26,"445 Main St, Mumbai",Chennai,DL,Manufacturing,126798.04,0,0,0,85129.19,5.0,17025.838,11342.489442499826,9607.310000000001,11908.95,133696.27,4.0,33424.0675,15340.729045988164,17596.260000000002,15410.65,9.0,218825.46,24313.94,27203.570000000003,27319.6,0.1243162929944258
D10C7651,Acme 016,KAYBXOI4914F4039,YBXOI4914F,2020-11-24,"233 Tech Park, Kolkata",Pune,KA,Metals,100000.0,0,0,0,417107.9,12.0,34758.99166666667,21469.874795404852,42320.649999999994,48432.28,366994.45999999996,7.0,52427.77999999999,63028.54452607353,46913.479999999996,34910.33,19.0,784102.36,41268.545263157896,89234.12999999999,83342.61,0.11380418495360732
D10C5900,Star 017,KACSWBK7417T4406,CSWBK7417T,2020-12-05,"677 Outer Ring, Delhi",Kolkata,KA,Energy,138302.09,0,0,0,212487.61000000002,7.0,30355.37285714286,25641.87637597576,24998.25,23765.260000000002,50092.23,1.0,50092.23,0.0,7519.29,7197.52,8.0,262579.84,32822.48,32517.54,30962.780000000002,0.12383867702867059
D10C8883,Acme 018,MHULJJB9874Y2845,ULJJB9874Y,2021-01-02,"528 Outer Ring, Ahmedabad",Delhi,MH,Textiles,100000.0,0,0,0,96921.33,3.0,32307.11,18440.683017147167,8434.76,12262.66,406583.82999999996,6.0,67763.97166666666,99826.08769605757,40999.38,58564.18,9.0,503505.16,55945.01777777777,49434.14,70826.84,0.0981800067351842
D10C4438,Star 019,WBDTTQT0526S2568,DTTQT0526S,2018-10-04,"294 Station Rd, Delhi",Mumbai,WB,Pharma,100000.0,0,0,0,351968.06,9.0,39107.56222222222,36950.52267671791,44321.78,46364.39,129855.1,5.0,25971.02,15004.136859398144,18593.88,13741.369999999999,14.0,481823.16000000003,34415.94,62915.66,60105.759999999995,0.13057832255302962
D10C9492,Global 020,TNANSKW6251J7468,ANSKW6251J,2019-12-04,"356 Outer Ring, Ahmedabad",Hyderabad,TN,Retail,286544.78,0,0,0,50840.36,2.0,25420.18,12244.020606720656,6853.01,5785.27,879808.62,2.0,439904.31,51988.47045182233,106477.76000000001,114152.41,4.0,930648.98,232662.245,113330.77,119937.68000000001,0.12177606426861394
D10C8511,Global 021,MHZTZMH1777W3001,ZTZMH1777W,2019-02-23,"535 Ring Rd, Hyderabad",Mumbai,MH,Retail,387649.47,0,0,0,302630.56,8.0,37828.82,21747.084384896945,38698.51,44973.29,196890.81,4.0,49222.7025,40146.92375750382,29996.96,20633.08,12.0,499521.37,41626.78083333333,68695.47,65606.37,0.13752258486959226
D10C3194,Star 022,RJAXMDF1268H5135,AXMDF1268H,2023-09-02,"165 Industrial Area, Delhi",Chennai,RJ,Chemicals,240974.19,0,0,0,53937.17,3.0,17979.056666666667,8995.114374727724,6012.799999999999,5452.13,251923.99,4.0,62980.9975,47126.47633937521,22376.04,24064.809999999998,7.0,305861.16,43694.451428571425,28388.84,29516.94,0.09281609995855637
D10C8022,Acme 023,TNSYNNV0058P5933,SYNNV0058P,2018-11-28,"755 Tech Park, Pune",Pune,TN,Food & Bev,111304.85,0,0,0,70257.11,7.0,10036.73,6486.273055191246,8231.23,8155.900000000001,84857.6,3.0,28285.86666666667,17419.12273926656,12053.619999999999,10074.43,10.0,155114.71000000002,15511.471000000001,20284.85,18230.33,0.13077321938067638
D10C4073,Global 024,GJHDDAE9036M9231,HDDAE9036M,2020-12-23,"920 Tech Park, Mumbai",Mumbai,GJ,Logistics,115970.99,0,0,0,158883.2,3.0,52961.06666666667,41258.52804396363,15675.19,14153.560000000001,1093561.75,3.0,364520.5833333333,380628.09632014745,149463.48,169949.04,6.0,1252444.95,208740.82499999998,165138.67,184102.6,0.13185303673426926
D10C8739,Prime 025,DLZPJDT8387O5010,ZPJDT8387O,2022-09-27,"127 Station Rd, Surat",Pune,DL,IT Services,409986.49,0,0,0,46606.56,2.0,23303.28,15932.968399899622,4967.32,3966.6,1516507.1400000001,6.0,252751.19000000003,318153.4826853278,136248.57,243940.91999999998,8.0,1563113.7000000002,195389.21250000002,141215.89,247907.52,0.09034268588395072
D10C7744,Acme 026,DLRORCC1327R6774,RORCC1327R,2023-12-30,"643 Outer Ring, Delhi",Kolkata,DL,Consulting,447699.71,0,0,0,36360.19,2.0,18180.095,8707.334116734582,2909.0299999999997,3319.51,709994.11,7.0,101427.73,184934.92914726312,110956.8,81736.2,9.0,746354.3,82928.25555555556,113865.83,85055.70999999999,0.15256270379898662
D10C7343,Acme 027,WBBNFNC2624A9201,BNFNC2624A,2020-06-21,"688 Outer Ring, Ahmedabad",Chennai,WB,Food & Bev,168766.62,0,0,0,285713.99,8.0,35714.24875,41488.8533078638,37869.36,30449.800000000003,716969.6799999999,9.0,79663.29777777777,136761.45531039618,88936.73000000001,104575.57,17.0,1002683.6699999999,58981.39235294117,126806.09000000001,135025.37,0.1264666951242958
D10C9257,Prime 028,TNAEZVM2498Z9159,AEZVM2498Z,2019-04-27,"840 Outer Ring, Chennai",Ahmedabad,TN,Pharma,508935.01,0,0,0,23591.899999999998,2.0,11795.949999999999,6829.703983175257,3056.77,1484.94,1090544.8900000001,5.0,218108.97800000003,274842.6554459012,84329.95,147204.74999999997,7.0,1114136.79,159162.39857142858,87386.72,148689.68999999997,0.07843446225305961
D10C9777,Acme 029,KASKQBN9530E1777,SKQBN9530E,2023-08-14,"656 Industrial Area, Hyderabad",Kolkata,KA,Logistics,125970.1,0,0,0,64979.82,3.0,21659.94,10356.972518419656,6587.54,9913.369999999999,107200.97,5.0,21440.194,13238.53379619813,12733.65,12186.16,8.0,172180.79,21522.59875,19321.19,22099.53,0.11221455076376405
D10C8228,Prime 030,WBCVKJD3938L1510,CVKJD3938L,2019-12-09,"883 Industrial Area, Kolkata",Jaipur,WB,Chemicals,160016.23,0,0,0,118310.13,4.0,29577.5325,18203.490590595302,14196.400000000001,15578.94,737267.8599999999,3.0,245755.95333333328,361509.5005356294,63961.28,77444.81999999999,7.0,855577.9899999999,122225.42714285712,78157.68,93023.76,0.09135073706138701
D10C8680,Prime 031,TNSPYAG5491Y6924,SPYAG5491Y,2019-01-21,"902 Station Rd, Pune",Ahmedabad,TN,Manufacturing,100000.0,0,0,0,108344.17,5.0,21668.834,13093.296068482146,11096.41,13021.099999999999,456260.18,6.0,76043.36333333333,130590.92653364256,66682.96,60922.48,11.0,564604.35,51327.66818181818,77779.37000000001,73943.58,0.1377590696919002
D10C4822,Global 032,GJDIWAI4453P7471,DIWAI4453P,2022-06-12,"63 MG Road, Ahmedabad",Surat,GJ,Logistics,100000.0,0,0,0,87527.05,4.0,21881.7625,8305.091788524976,10905.17,9273.24,319026.98,4.0,79756.745,127437.25638347956,52214.37999999999,34617.11,8.0,406554.02999999997,50819.253749999996,63119.54999999999,43890.35,0.1552550100167498
D10C6002,Global 033,DLPOZHG0665L7888,POZHG0665L,2022-09-24,"940 Outer Ring, Delhi",Chennai,DL,Construction,122846.48,1,0,1,2880552.52,9.0,320061.3911111111,122561.0578247209,306154.83,277776.22,431489.37,3.0,143829.79,188444.35259257493,36343.64,67434.66,12.0,3312041.89,276003.49083333334,342498.47000000003,345210.88,0.10341006586725267
D10C9823,Star 034,TSEMDGO1640H3554,EMDGO1640H,2018-05-30,"908 Tech Park, Jaipur",Surat,TS,Energy,106273.89,0,0,0,148681.28,5.0,29736.256,8661.904699846911,19244.33,14711.97,177663.41999999998,4.0,44415.854999999996,35106.32118043843,13747.009999999998,15510.29,9.0,326344.69999999995,36260.522222222215,32991.34,30222.260000000002,0.10109353698711823
D10C2801,Global 035,TSOUXWG5700Z1600,OUXWG5700Z,2019-03-13,"806 Station Rd, Delhi",Ahmedabad,TS,Construction,155389.46,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,164426.66999999998,3.0,54808.88999999999,60260.95590127408,11847.189999999999,16568.03,3.0,164426.66999999998,54808.88999999999,11847.189999999999,16568.03,0.07205151086499532
D10C7468,Prime 036,RJDNXSC7418O9349,DNXSC7418O,2019-11-29,"434 Ring Rd, Chennai",Chennai,RJ,Chemicals,364590.06,0,0,0,112048.61,4.0,28012.1525,18514.094207324633,14564.95,10799.97,1018674.8200000001,7.0,145524.9742857143,253535.60503085828,164248.25,102192.8,11.0,1130723.4300000002,102793.03909090911,178813.2,112992.77,0.15814052778582643
D10C3009,Tech 037,TNROXGC4601B5160,ROXGC4601B,2021-10-18,"455 Main St, Kolkata",Ahmedabad,TN,Energy,161925.46,0,0,0,130321.01,4.0,32580.2525,28573.09548277817,18991.72,14907.47,89739.44,3.0,29913.146666666667,21645.237065235237,9137.449999999999,12846.08,7.0,220060.45,31437.207142857143,28129.17,27753.55,0.12782474088369808
D10C4595,Star 038,MHLGCZJ3017Y2045,LGCZJ3017Y,2021-06-17,"112 MG Road, Ahmedabad",Mumbai,MH,Manufacturing,264663.51,0,0,0,90927.48999999999,3.0,30309.16333333333,12599.652712604156,12032.59,10743.71,224842.16999999998,2.0,112421.08499999999,127828.56480081458,39099.1,14054.38,5.0,315769.66,63153.93199999999,51131.69,24798.089999999997,0.1619271781842499
D10C6621,Prime 039,GJKQGQL2772R4014,KQGQL2772R,2018-10-28,"944 Station Rd, Pune",Pune,GJ,Food & Bev,133253.34,0,0,0,110423.88,3.0,36807.96,6931.23013019334,11633.96,9787.26,416465.91000000003,2.0,208232.95500000002,272524.8578109183,23665.01,50979.81,5.0,526889.79,105377.95800000001,35298.97,60767.07,0.06699497820976945
D10C1204,Global 040,GJQULZK1224J5557,QULZK1224J,2018-12-20,"958 Station Rd, Mumbai",Pune,GJ,Construction,254484.71,0,0,0,77273.05,5.0,15454.61,10582.845327505265,10114.66,8421.03,471693.97000000003,5.0,94338.79400000001,156133.77002965065,68361.5,50965.44,10.0,548967.02,54896.702000000005,78476.16,59386.47,0.14295241269685016
D10C1598,Prime 041,RJXWSGI6744Q5634,XWSGI6744Q,2018-09-24,"714 Market Rd, Surat",Jaipur,RJ,Retail,354631.18,0,0,0,93850.36,4.0,23462.59,22602.476211129317,12801.310000000001,10099.75,26619.11,1.0,26619.11,0.0,3474.94,3400.56,5.0,120469.47,24093.894,16276.250000000002,13500.31,0.13510684491265715
D10C3885,Prime 042,WBATGUY6366F2016,ATGUY6366F,2019-10-13,"373 Station Rd, Mumbai",Kolkata,WB,Telecom,202879.39,0,0,0,179561.43,5.0,35912.286,23857.883007407214,16755.63,15172.62,84734.36,3.0,28244.786666666667,6815.238124308885,9838.2,10493.46,8.0,264295.79,33036.97375,26593.83,25666.08,0.10062146657727694
D10C4198,Tech 043,TNIFORO7112O9360,IFORO7112O,2023-04-02,"72 Market Rd, Delhi",Kolkata,TN,Telecom,560260.15,0,0,0,136877.76,6.0,22812.960000000003,15065.391597835085,14743.56,15472.37,1848896.23,12.0,154074.68583333332,262600.9434823568,153052.73,204933.30000000002,18.0,1985773.99,110320.77722222223,167796.29,220405.67,0.08449918814779118
D10C1827,Acme 044,WBGDMQR8139S1767,GDMQR8139S,2022-11-23,"820 Ring Rd, Kolkata",Mumbai,WB,Chemicals,312868.01,0,0,0,23132.2,1.0,23132.2,0.0,3862.4,2522.64,353524.7,6.0,58920.78333333333,76710.45281395299,32966.47,35020.93,7.0,376656.9,53808.12857142858,36828.87,37543.57,0.09777829637529539
D10C1530,Global 045,DLQLKNM5720A8380,QLKNM5720A,2018-03-03,"724 Ring Rd, Bengaluru",Delhi,DL,Consulting,155475.78,0,0,0,124447.4,1.0,124447.4,0.0,14360.69,7827.67,853661.2599999999,4.0,213415.31499999997,271888.3452586389,72951.26000000001,87099.97,5.0,978108.6599999999,195621.732,87311.95000000001,94927.64,0.08926610464730986
D10C8557,Global 046,GJYBQCH3241E6246,YBQCH3241E,2020-06-03,"292 Market Rd, Mumbai",Kolkata,GJ,Automotive,231600.65,1,0,1,2322210.62,4.0,580552.655,234668.87480910702,238060.47999999998,327972.78,1236980.67,4.0,309245.1675,327294.99265237775,132986.66,145517.1,8.0,3559191.29,444898.91125,371047.14,473489.88,0.10425040683890863
D10C2864,Tech 047,RJDXGHJ8536Q2635,DXGHJ8536Q,2022-09-10,"581 MG Road, Surat",Bengaluru,RJ,Automotive,100000.0,0,0,0,61482.61,2.0,30741.305,16327.512770598281,8700.01,6299.15,154682.03,4.0,38670.5075,45049.41043531452,22090.77,18937.64,6.0,216164.64,36027.44,30790.78,25236.79,0.1424413354561597
D10C9471,Global 048,GJRPZON7496O2359,RPZON7496O,2020-11-03,"888 Tech Park, Kolkata",Kolkata,GJ,Consulting,101895.32,1,0,1,2735625.99,5.0,547125.1980000001,227707.11804301446,301740.68,307761.91000000003,81233.89,3.0,27077.963333333333,11943.45798000032,11127.189999999999,9062.37,8.0,2816859.8800000004,352107.48500000004,312867.87,316824.28,0.11106973130662075
D10C8670,Global 049,MHCELZB9370Z1626,CELZB9370Z,2020-10-31,"619 Ring Rd, Delhi",Hyderabad,MH,Construction,553316.41,0,0,0,228899.7,2.0,114449.85,9027.47671191679,25423.36,26084.58,17678.35,1.0,17678.35,0.0,905.18,1619.44,3.0,246578.05000000002,82192.68333333333,26328.54,27704.02,0.1067756842103342
D10C3327,Acme 050,TSDNXKG7754N3836,DNXKG7754N,2018-03-28,"572 Tech Park, Mumbai",Kolkata,TS,Construction,370836.57,0,0,0,112833.04000000001,3.0,37611.013333333336,2361.1164197754715,16331.07,11775.59,861346.01,6.0,143557.66833333333,300741.9774632574,137397.06,95595.77,9.0,974179.05,108242.11666666667,153728.13,107371.36,0.15780274683591275
D10C3616,Acme 051,MHMDMVG2839N9037,MDMVG2839N,2023-11-20,"456 Main St, Kolkata",Hyderabad,MH,IT Services,545722.47,0,0,0,41137.34,2.0,20568.67,8883.651192623447,3975.08,2655.05,98837.26999999999,2.0,49418.634999999995,21693.929980786095,12519.79,9875.67,4.0,139974.61,34993.6525,16494.870000000003,12530.720000000001,0.11784187146511789
D10C5355,Prime 052,WBFTRLI0714S2301,FTRLI0714S,2022-11-30,"569 Ring Rd, Ahmedabad",Jaipur,WB,Metals,292981.62,0,0,0,53400.56,3.0,17800.186666666665,15745.685546099077,4508.06,6907.09,1234726.07,4.0,308681.5175,341671.6541438451,195434.66999999998,125418.0,7.0,1288126.6300000001,184018.09000000003,199942.72999999998,132325.09,0.1552197783536235
D10C8485,Tech 053,KAFCLET3823Z2647,FCLET3823Z,2018-11-20,"320 Ring Rd, Mumbai",Kolkata,KA,Construction,152566.83,0,0,0,23752.89,2.0,11876.445,6582.732797710233,1552.15,2412.9300000000003,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23752.89,11876.445,1552.15,2412.9300000000003,0.06534573266663551
D10C9008,Tech 054,TSJUMRO1561E4055,JUMRO1561E,2022-03-20,"7 Market Rd, Ahmedabad",Ahmedabad,TS,Chemicals,186063.19,0,0,0,200597.28,5.0,40119.456,10422.794385783978,28797.36,22594.910000000003,123375.58,6.0,20562.596666666668,9805.079478014784,17820.39,13845.289999999999,11.0,323972.86,29452.078181818182,46617.75,36440.200000000004,0.14389399778734552
D10C5034,Global 055,WBWOCKL5650I7275,WOCKL5650I,2023-04-27,"453 Market Rd, Pune",Ahmedabad,WB,Metals,175616.74,0,0,0,114078.52,4.0,28519.63,11367.345135495212,11034.34,14740.24,965240.37,4.0,241310.0925,316278.4890435002,59910.2,111647.62,8.0,1079318.89,134914.86125,70944.54,126387.86,0.06573084253162659
D10C9471,Prime 056,GJKBLNB5723M5642,KBLNB5723M,2020-03-17,"980 Station Rd, Chennai",Mumbai,GJ,Retail,129817.56,0,0,0,2735625.99,5.0,547125.1980000001,227707.11804301446,301740.68,307761.91000000003,81233.89,3.0,27077.963333333333,11943.45798000032,11127.189999999999,9062.37,8.0,2816859.8800000004,352107.48500000004,312867.87,316824.28,0.11106973130662075
D10C3086,Acme 057,TSRHATE9076P2320,RHATE9076P,2022-06-06,"717 Tech Park, Ahmedabad",Hyderabad,TS,Chemicals,266280.65,0,0,0,86408.67,5.0,17281.734,5635.032352545103,12132.4,10786.92,533231.3999999999,5.0,106646.27999999998,130633.84187963564,70575.85,52041.65,10.0,619640.07,61964.007,82708.25,62828.57,0.1334778914475302
D10C4718,Tech 058,GJFGKDD8222I9955,FGKDD8222I,2019-08-23,"564 Tech Park, Pune",Mumbai,GJ,Food & Bev,125787.04,0,0,0,77668.09000000001,2.0,38834.045000000006,44841.56543767457,8920.33,7814.3,187178.43,5.0,37435.686,26877.435096646215,20371.93,26538.920000000002,7.0,264846.52,37835.217142857146,29292.260000000002,34353.22,0.11060088688346745
D10C6708,Prime 059,WBRDTYK2771C4849,RDTYK2771C,2019-02-05,"78 Main St, Delhi",Ahmedabad,WB,Consulting,181859.51,0,1,1,3036978.39,6.0,506163.065,163498.03742253772,366744.94,286828.05000000005,104366.66,5.0,20873.332000000002,9951.364379986797,10391.58,11682.09,11.0,3141345.0500000003,285576.82272727275,377136.52,298510.1400000001,0.12005574491092597
D10C4620,Tech 060,KAXONPQ8235L2272,XONPQ8235L,2021-03-24,"226 Main St, Hyderabad",Hyderabad,KA,Logistics,256568.83,0,0,0,300269.38,9.0,33363.264444444445,19535.339700933735,38811.38,31569.39,798311.94,8.0,99788.9925,191029.21860511688,119354.36,103206.21,17.0,1098581.3199999998,64622.430588235286,158165.74,134775.6,0.14397271928854571
D10C7190,Acme 061,DLFOLSE3519S5661,FOLSE3519S,2021-04-07,"46 Industrial Area, Jaipur",Kolkata,DL,Metals,100000.0,1,0,1,4129302.77,8.0,516162.84625,160868.66206285876,497983.11,563823.83,600876.81,2.0,300438.405,406764.38503015734,98436.70000000001,92674.22,10.0,4730179.58,473017.958,596419.81,656498.0499999999,0.12608819600037258
D10C2617,Star 062,DLBTYWX7878K2028,BTYWX7878K,2021-09-05,"674 Tech Park, Pune",Ahmedabad,DL,Retail,100000.0,0,0,0,7228.81,1.0,7228.81,0.0,488.82,454.3,51769.61,2.0,25884.805,10470.886713285076,7146.0199999999995,6287.53,3.0,58998.42,19666.14,7634.839999999999,6741.83,0.1294075332864846
D10C5145,Prime 063,MHHVQZR5283Q7228,HVQZR5283Q,2021-01-24,"823 Market Rd, Chennai",Pune,MH,Automotive,332473.33,0,0,0,33530.41,2.0,16765.205,7014.407345488998,4631.1900000000005,3172.39,15145.52,2.0,7572.76,2033.8088083199943,2257.76,2321.56,4.0,48675.93000000001,12168.982500000002,6888.950000000001,5493.95,0.1415268285577697
D10C8444,Global 064,RJUOAUS8636O5164,UOAUS8636O,2019-11-03,"224 Industrial Area, Surat",Hyderabad,RJ,Food & Bev,100000.0,0,0,0,180768.55,8.0,22596.06875,17921.51043457031,17558.239999999998,17742.68,53725.62,1.0,53725.62,0.0,2886.16,3859.32,9.0,234494.16999999998,26054.907777777775,20444.399999999998,21602.0,0.08718510997522881
D10C7263,Prime 065,WBKUSKX6422H2217,KUSKX6422H,2018-11-20,"309 Tech Park, Surat",Ahmedabad,WB,Construction,110191.07,0,0,0,160150.27000000002,6.0,26691.71166666667,27889.991701829833,12882.220000000001,22570.85,0.0,0.0,0.0,0.0,0.0,0.0,6.0,160150.27000000002,26691.71166666667,12882.220000000001,22570.85,0.0804383283275139
D10C9533,Star 066,TSBRCOF2580G9034,BRCOF2580G,2018-03-13,"136 Station Rd, Jaipur",Mumbai,TS,Retail,273962.16,1,1,1,2506910.91,5.0,501382.18200000003,227943.97236655158,278471.85,339103.36,102346.81999999999,4.0,25586.704999999998,10412.565348303942,13070.939999999999,11792.99,9.0,2609257.73,289917.52555555553,291542.79,350896.35,0.11173399493962598
D10C1742,Star 067,GJDTNFG6495M2479,DTNFG6495M,2023-11-13,"478 Main St, Kolkata",Delhi,GJ,Logistics,150896.56,0,0,0,143857.75,3.0,47952.583333333336,34142.03990575011,17384.01,19480.989999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.0,143857.75,47952.583333333336,17384.01,19480.989999999998,0.12084166476953795
D10C2305,Acme 068,MHQIWBC3662E1917,QIWBC3662E,2021-04-14,"802 Market Rd, Hyderabad",Pune,MH,Logistics,110936.11,0,0,0,52239.76,4.0,13059.94,3612.1153172806285,6128.45,4597.8099999999995,132856.11,4.0,33214.0275,22830.25220738976,9319.65,18284.77,8.0,185095.87,23136.98375,15448.099999999999,22882.58,0.08345999292150602
D10C9879,Acme 069,GJGMZAM6027K5605,GMZAM6027K,2023-12-30,"933 Main St, Chennai",Pune,GJ,Consulting,100000.0,1,0,1,3328387.17,7.0,475483.8814285714,194089.74302840894,360199.64,380819.52999999997,19707.010000000002,2.0,9853.505000000001,4301.083062584354,1157.93,2869.4700000000003,9.0,3348094.1799999997,372010.4644444444,361357.57,383688.99999999994,0.10792933250163232
D10C1129,Global 070,GJZELHX3798A6234,ZELHX3798A,2021-12-10,"810 Industrial Area, Mumbai",Mumbai,GJ,Construction,365589.3,0,0,0,71209.08,1.0,71209.08,0.0,5111.97,8520.06,461169.96,6.0,76861.66,97102.96133849905,47936.28,54478.11,7.0,532379.04,76054.14857142858,53048.25,62998.17,0.09964376133215161
D10C2081,Tech 071,DLURVVC6957U9970,URVVC6957U,2022-06-23,"459 Outer Ring, Hyderabad",Jaipur,DL,Energy,150334.33,0,0,0,38935.759999999995,2.0,19467.879999999997,9467.183992729835,3628.38,3430.35,136980.43,3.0,45660.14333333333,29282.713252081565,15859.079999999998,22407.97,5.0,175916.19,35183.238,19487.46,25838.32,0.11077695577649788
