company_id,name,GSTIN,PAN,registration_date,address,city,state,industry,avg_monthly_turnover,is_shell,is_high_risk,is_fraud,total_sent_amount,sent_invoice_count,avg_sent_amount,std_sent_amount,total_itc_sent,total_gst_sent,total_received_amount,received_invoice_count,avg_received_amount,std_received_amount,total_itc_received,total_gst_received,total_invoices,total_amount_all,avg_invoice_amount,total_itc_all,total_gst_all,itc_ratio
D03C5560,Global 010,MHSGGHY2998N6804,SGGHY2998N,2023-02-07,"98 Main St, Surat",Jaipur,MH,Energy,160977.63,0,0,0,280914.85000000003,8.0,35114.356250000004,22790.52646718302,32444.539999999997,34445.78,156515.65000000002,4.0,39128.912500000006,27950.413439537737,18826.15,15478.56,12.0,437430.50000000006,36452.54166666667,51270.69,49924.34,0.11720876802143425
D03C9090,Tech 011,TSBFKOW8464B9515,BFKOW8464B,2018-04-24,"342 Main St, Jaipur",Kolkata,TS,Retail,195187.75,0,1,1,1445136.75,4.0,361284.1875,212788.4974925738,140825.5,165834.91999999998,622991.46,6.0,103831.90999999999,164669.44860377663,73053.66,78786.34999999999,10.0,2068128.21,206812.821,213879.16,244621.26999999996,0.10341677994905354
D03C4512,Global 012,KAQGXRF5672M3816,QGXRF5672M,2018-09-16,"19 Tech Park, Ahmedabad",Ahmedabad,KA,Telecom,100000.0,0,0,0,144633.49,5.0,28926.697999999997,10915.18336367145,16547.71,15489.52,433025.53,3.0,144341.84333333335,229462.44329540388,43600.54,38154.6,8.0,577659.02,72207.3775,60148.25,53644.119999999995,0.10412414230111043
D03C3681,Prime 013,GJPEVSY2543Y6224,PEVSY2543Y,2018-12-05,"755 Main St, Delhi",Ahmedabad,GJ,Energy,285314.86,0,0,0,97352.71,4.0,24338.1775,10424.008753422313,12985.220000000001,8266.42,427027.14,5.0,85405.428,150045.9813365977,27802.27,40455.52,9.0,524379.85,58264.427777777775,40787.490000000005,48721.939999999995,0.07778233660198805
D03C7261,Star 014,TNZSMFR2225A2741,ZSMFR2225A,2022-07-06,"547 Outer Ring, Pune",Mumbai,TN,Retail,100000.0,0,0,0,61613.75,2.0,30806.875,24516.374982163452,4979.18,6830.9800000000005,82818.55,4.0,20704.6375,10420.876655430275,9550.24,10036.21,6.0,144432.3,24072.05,14529.42,16867.19,0.10059675017291839
D03C7797,Star 015,MHXZVUM2472R7736,XZVUM2472R,2020-08-16,"194 Tech Park, Bengaluru",Hyderabad,MH,Consulting,115089.3,0,0,0,122234.45000000001,4.0,30558.612500000003,31588.481898005568,19837.58,14022.05,71980.43,1.0,71980.43,0.0,9324.21,7679.04,5.0,194214.88,38842.976,29161.79,21701.09,0.15015219225221055
D03C9524,Prime 016,GJUACFZ2341J3867,UACFZ2341J,2018-01-05,"609 MG Road, Mumbai",Surat,GJ,Energy,100000.0,0,0,0,154464.29,6.0,25744.048333333336,15200.644495654013,18628.04,18138.46,56283.59,2.0,28141.795,32961.91695529933,6041.06,4480.01,8.0,210747.88,26343.485,24669.100000000002,22618.47,0.11705503277185991
D03C4816,Acme 017,MHTWUNM2702N7529,TWUNM2702N,2020-07-27,"1 Tech Park, Pune",Surat,MH,Telecom,165656.38,0,0,0,263357.3,11.0,23941.572727272727,12308.899220341427,27288.68,32114.21,482750.52,12.0,40229.21,31484.036071586557,63820.72,59178.64,23.0,746107.8200000001,32439.470434782612,91109.4,91292.85,0.12211291392174389
D03C5622,Prime 018,MHBSLNG2174U1644,BSLNG2174U,2021-07-12,"20 Industrial Area, Surat",Surat,MH,Manufacturing,149484.08,0,0,0,41844.92,2.0,20922.46,18710.0171459248,4758.79,3518.7799999999997,726130.84,1.0,726130.84,0.0,87317.13,43404.3,3.0,767975.76,255991.92,92075.92,46923.08,0.1198943049973348
D03C8584,Prime 019,GJCBXYC9335Y4289,CBXYC9335Y,2022-03-28,"552 Outer Ring, Bengaluru",Mumbai,GJ,Retail,100000.0,0,0,0,135948.63,4.0,33987.1575,11496.244287605043,16140.43,18768.1,1811861.22,13.0,139373.94,224988.393912217,145340.43,275232.89,17.0,1947809.85,114577.05,161480.86,294000.99,0.08290381117027414
D03C5357,Tech 020,MHFJOCC9360W1766,FJOCC9360W,2018-12-01,"430 MG Road, Jaipur",Hyderabad,MH,Manufacturing,106418.98,0,0,0,98165.89,1.0,98165.89,0.0,6529.99,8699.66,117323.73999999999,4.0,29330.934999999998,13620.407412752626,10228.65,10381.66,5.0,215489.63,43097.926,16758.64,19081.32,0.07777005325035827
D03C6374,Prime 021,GJEOPVB5646D7848,EOPVB5646D,2019-07-02,"851 MG Road, Kolkata",Surat,GJ,Food & Bev,100000.0,0,0,0,43337.01,4.0,10834.2525,9165.317004204402,5778.74,3842.04,94752.45999999999,2.0,47376.229999999996,22591.77881619772,9255.960000000001,7323.82,6.0,138089.47,23014.911666666667,15034.7,11165.86,0.1088765131765659
D03C9793,Acme 022,DLNEMJG8500S6334,NEMJG8500S,2019-07-09,"234 Station Rd, Bengaluru",Mumbai,DL,Logistics,104884.3,0,0,0,149352.37,6.0,24892.061666666665,14870.139689014915,16921.0,12372.84,75730.63,4.0,18932.6575,7232.576689379679,7411.58,7880.13,10.0,225083.0,22508.3,24332.58,20252.97,0.10810492129569982
D03C5550,Prime 023,TNGINCO6231G4247,GINCO6231G,2019-08-21,"806 Market Rd, Delhi",Surat,TN,Telecom,205426.28,0,0,0,27460.74,1.0,27460.74,0.0,2251.22,4418.67,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27460.74,27460.74,2251.22,4418.67,0.08197958248758044
D03C7252,Star 024,TNAUZTI4164E4277,AUZTI4164E,2020-07-12,"733 Ring Rd, Ahmedabad",Mumbai,TN,Consulting,100000.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1223242.4100000001,9.0,135915.82333333336,210351.30775883954,168326.09,91816.0,9.0,1223242.4100000001,135915.82333333336,168326.09,91816.0,0.13760648635457298
D03C1799,Star 025,WBLIJDX3727P7362,LIJDX3727P,2022-08-14,"536 Main St, Kolkata",Chennai,WB,Pharma,523980.57,0,0,0,168136.71,4.0,42034.1775,21989.046510871995,21329.5,15942.57,435017.61,6.0,72502.935,91413.14732926697,57428.850000000006,49579.899999999994,10.0,603154.32,60315.43199999999,78758.35,65522.469999999994,0.13057744492321635
D03C1192,Star 026,TNNYBNW3494F1737,NYBNW3494F,2022-08-24,"839 Tech Park, Ahmedabad",Chennai,TN,IT Services,114727.83,0,0,0,173426.90000000002,5.0,34685.380000000005,24663.232692217174,22319.88,15802.529999999999,138984.27000000002,6.0,23164.045000000002,12753.83664025026,16444.8,14871.07,11.0,312411.17000000004,28401.015454545457,38764.68,30673.6,0.12408224712323825
D03C3759,Prime 027,DLZCPKK1887A2417,ZCPKK1887A,2023-02-13,"856 Station Rd, Surat",Delhi,DL,Retail,260716.86,0,0,0,98034.89,4.0,24508.7225,8689.434158598879,8252.15,12412.9,385388.10000000003,4.0,96347.02500000001,94624.12505864401,41306.36,31174.76,8.0,483422.99000000005,60427.873750000006,49558.51,43587.659999999996,0.10251583194253959
D03C9305,Tech 028,GJTSGFJ2024R4591,TSGFJ2024R,2022-09-09,"456 Tech Park, Chennai",Bengaluru,GJ,Construction,785175.63,0,0,0,111284.19,3.0,37094.73,27136.905282504118,16000.36,10785.93,17148.5,1.0,17148.5,0.0,1095.47,1753.23,4.0,128432.69,32108.1725,17095.83,12539.16,0.1331112040088859
D03C9575,Prime 029,DLYICYP2345N6492,YICYP2345N,2023-07-10,"816 Industrial Area, Jaipur",Hyderabad,DL,Construction,100000.0,0,0,0,102358.54000000001,5.0,20471.708000000002,5078.651613791794,10826.36,13150.55,807582.86,5.0,161516.572,241442.91972840106,75661.93,71475.34,10.0,909941.4,90994.14,86488.29,84625.89,0.09504819760920867
D03C5185,Global 030,KAMSIOS0254Y9782,MSIOS0254Y,2018-04-04,"379 Industrial Area, Ahmedabad",Surat,KA,Metals,116765.4,0,0,0,15208.66,2.0,7604.33,2338.218277620805,2422.62,1435.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15208.66,7604.33,2422.62,1435.6,0.15929214013594886
D03C9588,Tech 031,WBYENRS0472G9449,YENRS0472G,2022-12-17,"445 Tech Park, Delhi",Chennai,WB,Food & Bev,131749.72,0,0,0,288815.94,9.0,32090.66,14898.921939981094,34977.81,36156.259999999995,355086.13,1.0,355086.13,0.0,20964.81,19488.74,10.0,643902.0700000001,64390.20700000001,55942.619999999995,55645.0,0.0868806338827269
D03C3598,Star 032,TSUAATK3855P5389,UAATK3855P,2021-05-17,"179 Ring Rd, Ahmedabad",Jaipur,TS,Telecom,100000.0,1,0,1,1862946.28,4.0,465736.57,195723.3433197192,212754.63,204387.69,606595.47,9.0,67399.49666666666,64669.21109696116,80543.89,78519.59,13.0,2469541.75,189964.75,293298.52,282907.28,0.11876637436884799
D03C3843,Acme 033,GJXIHKY9900S4610,XIHKY9900S,2021-10-14,"489 Ring Rd, Chennai",Bengaluru,GJ,Consulting,354225.94,0,0,0,91847.48000000001,2.0,45923.740000000005,19948.3732518168,12642.36,10689.73,158687.36,5.0,31737.471999999998,23506.269532491115,16438.38,21506.719999999998,7.0,250534.84,35790.69142857143,29080.74,32196.449999999997,0.11607463456978678
D03C2749,Tech 034,KAVNBJP6143O9277,VNBJP6143O,2022-05-30,"980 Tech Park, Chennai",Chennai,KA,Consulting,142517.76,0,0,0,11254.16,1.0,11254.16,0.0,775.21,743.04,82540.64,5.0,16508.128,4103.721750334689,7626.53,7759.719999999999,6.0,93794.8,15632.466666666667,8401.74,8502.759999999998,0.08957575473267174
D03C3926,Star 035,DLGOBMX6187U6757,GOBMX6187U,2022-09-04,"900 Market Rd, Chennai",Kolkata,DL,Metals,398270.5,0,0,0,252394.02,8.0,31549.2525,41503.946659381596,34502.07,32689.91,65158.86,2.0,32579.43,19381.598882424536,7888.89,5722.219999999999,10.0,317552.88,31755.288,42390.96,38412.13,0.13349260129525514
D03C7243,Prime 036,WBNOEVM3681L5864,NOEVM3681L,2023-09-27,"904 Ring Rd, Jaipur",Bengaluru,WB,Textiles,110430.98,0,0,0,58927.69,2.0,29463.845,762.4237446787721,6367.709999999999,7162.49,85069.44,4.0,21267.36,11739.92035128575,7793.48,11152.51,6.0,143997.13,23999.521666666667,14161.189999999999,18315.0,0.09834355726395379
D03C5572,Tech 037,DLLQXTS0027P3735,LQXTS0027P,2019-05-09,"591 Ring Rd, Mumbai",Delhi,DL,Telecom,208566.23,0,0,0,171698.11,6.0,28616.351666666666,13437.07507358118,22767.94,21093.47,55098.72,3.0,18366.24,14011.304032801516,7093.47,8695.7,9.0,226796.83,25199.647777777776,29861.41,29789.170000000002,0.13166590555961474
D03C1362,Acme 038,KAYQJKB7860J4869,YQJKB7860J,2023-12-22,"373 Market Rd, Ahmedabad",Mumbai,KA,Retail,119587.87,0,0,0,87839.2,5.0,17567.84,8932.557492342266,13339.31,8443.49,2327253.14,7.0,332464.7342857143,356103.6256228354,251373.49,329520.75,12.0,2415092.3400000003,201257.69500000004,264712.8,337964.24,0.10960773450177891
D03C8120,Global 039,MHBKBHW3746S9342,BKBHW3746S,2020-09-04,"252 Industrial Area, Mumbai",Jaipur,MH,Chemicals,120920.17,0,0,0,105958.26000000001,3.0,35319.420000000006,30198.339664458377,14865.11,13283.510000000002,9844.39,1.0,9844.39,0.0,590.33,740.79,4.0,115802.65000000001,28950.662500000002,15455.44,14024.300000000003,0.13346361244755625
D03C5548,Tech 040,GJMPUOV3067W2970,MPUOV3067W,2022-01-02,"562 Outer Ring, Bengaluru",Hyderabad,GJ,Consulting,190929.04,0,0,0,62402.68,4.0,15600.67,10965.815231521396,9155.720000000001,7704.86,1483030.9,6.0,247171.81666666665,292210.10679446487,131609.25,167468.99,10.0,1545433.5799999998,154543.35799999998,140764.97,175173.84999999998,0.09108445152330649
D03C8511,Star 041,GJXFNNP9419A9386,XFNNP9419A,2023-07-16,"463 Market Rd, Pune",Bengaluru,GJ,Textiles,244099.43,0,0,0,58070.130000000005,2.0,29035.065000000002,8692.569727143404,7782.7300000000005,8977.83,956956.3500000001,7.0,136708.05000000002,244945.93406196396,137549.97,86964.54,9.0,1015026.4800000001,112780.72000000002,145332.7,95942.37,0.14318119070154703
D03C6731,Global 042,MHGQYKV9067Y4362,GQYKV9067Y,2022-03-16,"587 Market Rd, Hyderabad",Chennai,MH,Consulting,100000.0,0,0,0,94595.66,5.0,18919.132,7418.288904054627,11480.55,13374.98,113831.43000000001,5.0,22766.286,20554.23905101646,17026.35,11554.48,10.0,208427.09000000003,20842.709000000003,28506.899999999998,24929.46,0.1367715684175219
D03C3228,Tech 043,TSJVFWQ9876A6159,JVFWQ9876A,2019-06-11,"818 Main St, Mumbai",Kolkata,TS,Energy,100000.0,0,0,0,290766.33999999997,8.0,36345.792499999996,24975.38873734973,36159.67,37183.47,2349295.25,8.0,293661.90625,312903.2426318943,268187.08,277532.94,16.0,2640061.59,165003.849375,304346.75,314716.41000000003,0.11528017041450916
D03C6783,Tech 044,RJVUJSE2170I7923,VUJSE2170I,2021-01-27,"784 Ring Rd, Jaipur",Pune,RJ,Energy,102847.97,0,0,0,371527.30000000005,12.0,30960.608333333337,23324.246715808167,49120.99,46097.92,875681.9099999999,7.0,125097.4157142857,256508.17850348857,88224.41,107200.08,19.0,1247209.21,65642.59,137345.4,153298.0,0.11012218230813096
D03C5212,Star 045,WBMVXOA6632B2142,MVXOA6632B,2020-08-20,"412 Outer Ring, Surat",Ahmedabad,WB,Chemicals,146852.23,0,0,0,143305.3,4.0,35826.325,32645.21994109245,18773.73,14143.279999999999,762958.19,4.0,190739.5475,349103.65747781965,119105.21,87830.42,8.0,906263.49,113282.93625,137878.94,101973.7,0.1521400139378891
D03C3132,Tech 046,TSVAPGZ9928T2312,VAPGZ9928T,2021-06-30,"690 Outer Ring, Kolkata",Mumbai,TS,Textiles,100000.0,0,0,0,46216.99,1.0,46216.99,0.0,2311.71,5598.61,328137.5,2.0,164068.75,174398.56791228591,53410.5,43947.94,3.0,374354.49,124784.83,55722.21,49546.55,0.14884878233996873
D03C1289,Tech 047,RJDRENW5337C8496,DRENW5337C,2019-12-09,"756 MG Road, Jaipur",Hyderabad,RJ,Consulting,134673.72,0,0,0,67053.48,2.0,33526.74,5045.956416954073,7273.83,10031.130000000001,234868.83000000002,6.0,39144.805,39476.390449398365,25123.26,29982.05,8.0,301922.31,37740.28875,32397.089999999997,40013.18,0.10730273625688673
D03C9371,Prime 048,MHNJTIF6942A4379,NJTIF6942A,2020-12-04,"736 Industrial Area, Delhi",Hyderabad,MH,Metals,358797.1,0,0,0,32357.690000000002,2.0,16178.845000000001,5916.60992556126,3876.33,2589.0699999999997,310038.92,3.0,103346.30666666666,145993.7526815385,51475.979999999996,24069.89,5.0,342396.61,68479.322,55352.31,26658.96,0.16166138443952469
D03C8496,Global 049,GJVYHKJ9014L7857,VYHKJ9014L,2020-07-18,"461 MG Road, Ahmedabad",Hyderabad,GJ,Food & Bev,100000.0,0,0,0,56039.46000000001,2.0,28019.730000000003,10079.001064083686,6607.62,4960.49,22084.08,1.0,22084.08,0.0,2932.95,1803.78,3.0,78123.54000000001,26041.180000000004,9540.57,6764.2699999999995,0.12212157820805354
D03C3710,Tech 050,KATFCTK8730L5234,TFCTK8730L,2023-08-07,"622 Outer Ring, Chennai",Surat,KA,Textiles,136693.0,0,0,0,320821.69,5.0,64164.338,37603.68830086179,45867.38,42009.85,814503.03,4.0,203625.7575,371827.3544692992,90078.42,63708.66,9.0,1135324.72,126147.19111111111,135945.8,105718.51000000001,0.1197417774889989
D03C8418,Prime 051,WBHRQXY4302Z2234,HRQXY4302Z,2022-03-27,"478 Ring Rd, Ahmedabad",Hyderabad,WB,Consulting,559301.83,0,0,0,62852.5,3.0,20950.833333333332,4202.273964942473,8301.72,9995.26,119941.24,7.0,17134.46285714286,6914.995096396705,15607.34,10360.94,10.0,182793.74,18279.374,23909.059999999998,20356.2,0.13079802404611887
D03C5295,Star 052,GJPQAMU6431K9645,PQAMU6431K,2018-01-19,"594 MG Road, Delhi",Kolkata,GJ,Energy,107541.1,0,0,0,34946.63,2.0,17473.315,11559.831156312359,3414.42,5271.4800000000005,22326.55,2.0,11163.275,3298.8016266592927,2081.31,1954.6599999999999,4.0,57273.17999999999,14318.294999999998,5495.73,7226.14,0.09595643196344258
D03C9025,Star 053,MHMUIYS2815A4272,MUIYS2815A,2020-09-22,"963 Station Rd, Mumbai",Jaipur,MH,Energy,100000.0,0,0,0,75929.9,3.0,25309.966666666664,4031.1220041860965,7121.76,8801.16,922093.7500000001,10.0,92209.37500000001,209265.76965572656,101244.71,105993.2,13.0,998023.6500000001,76771.05000000002,108366.47,114794.36,0.10858106418620439
D03C7875,Tech 054,WBDPBTE6407B4335,DPBTE6407B,2020-01-20,"32 MG Road, Jaipur",Hyderabad,WB,Metals,196862.29,0,0,0,42386.76,2.0,21193.38,20383.89446048522,4549.33,3657.0,31589.49,1.0,31589.49,0.0,2977.27,1942.23,3.0,73976.25,24658.75,7526.6,5599.23,0.10174346496341732
D03C7818,Acme 055,MHUCOFM2829N3848,UCOFM2829N,2020-06-19,"667 Tech Park, Chennai",Surat,MH,IT Services,162235.92,0,0,0,314797.73,8.0,39349.71625,39629.73256428163,39301.85,27618.11,166392.95,4.0,41598.2375,17386.510188697775,17872.32,20949.86,12.0,481190.68,40099.223333333335,57174.17,48567.97,0.11881811592859612
D03C7224,Global 056,TNQKYAV0728Q6552,QKYAV0728Q,2021-12-13,"975 Outer Ring, Kolkata",Chennai,TN,Chemicals,295929.0,0,0,0,61984.89,2.0,30992.445,29204.0403930903,9333.45,6810.490000000001,198842.0,4.0,49710.5,46339.083540770065,29810.17,22754.32,6.0,260826.89,43471.14833333334,39143.619999999995,29564.81,0.15007509386781398
D03C8694,Tech 057,RJUICCN8069V2840,UICCN8069V,2021-02-02,"737 Market Rd, Delhi",Hyderabad,RJ,Retail,100000.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,284057.64999999997,5.0,56811.52999999999,70756.97257122543,23396.670000000002,38548.4,5.0,284057.64999999997,56811.52999999999,23396.670000000002,38548.4,0.08236592114312008
D03C6211,Prime 058,TNFZPMM2080Q3186,FZPMM2080Q,2021-08-21,"861 MG Road, Hyderabad",Chennai,TN,Logistics,169267.28,1,0,1,1169133.45,3.0,389711.14999999997,264983.579669905,141602.41,96411.4,285773.58,11.0,25979.416363636366,17315.22571053018,37354.21,25752.87,14.0,1454907.03,103921.93071428571,178956.62,122164.26999999999,0.12300210000359954
D03C8507,Star 059,DLTDOBU2634I5412,TDOBU2634I,2023-07-01,"224 Main St, Surat",Surat,DL,Energy,175273.66,0,0,0,77366.22,4.0,19341.555,12753.04491797547,7366.3099999999995,7305.13,38236.9,1.0,38236.9,0.0,2684.96,6428.42,5.0,115603.12,23120.624,10051.27,13733.55,0.08694635577309678
D03C1066,Global 060,TSMUUFU4587A2330,MUUFU4587A,2021-10-10,"183 MG Road, Chennai",Mumbai,TS,Construction,152727.98,0,0,0,257802.63,10.0,25780.263,16670.265937973414,34090.22,38942.54,20173.92,2.0,10086.96,986.9937873158073,2067.38,2599.25,12.0,277976.55,23164.712499999998,36157.6,41541.79,0.1300742814456831
D03C3196,Acme 061,MHZVVEJ2536T1304,ZVVEJ2536T,2019-07-12,"600 Ring Rd, Bengaluru",Surat,MH,Logistics,100000.0,0,0,0,99112.57,4.0,24778.1425,4629.507795611214,13228.35,9833.78,646034.8,5.0,129206.96,209604.100070447,73739.70999999999,83382.63,9.0,745147.3700000001,82794.15222222224,86968.06,93216.41,0.1167125638516311
D03C7249,Tech 062,GJHOLHA2849O7636,HOLHA2849O,2018-12-16,"843 MG Road, Hyderabad",Jaipur,GJ,Automotive,187700.1,0,0,0,247075.88,10.0,24707.588,13293.56165951339,25920.72,30603.52,939464.35,7.0,134209.19285714286,260605.14107778404,108734.09000000001,101147.12,17.0,1186540.23,69796.48411764705,134654.81,131750.63999999998,0.11348524609233014
D03C7395,Acme 063,WBTMUYO0243M6214,TMUYO0243M,2019-11-17,"137 Tech Park, Mumbai",Bengaluru,WB,Chemicals,377800.78,0,0,0,198308.5,6.0,33051.416666666664,24693.666715828713,30511.86,19266.11,98801.16,3.0,32933.72,2403.663763445294,14572.79,13607.18,9.0,297109.66000000003,33012.18444444445,45084.65,32873.29,0.15174414053046945
D03C9284,Star 064,GJLLHWY6481W9729,LLHWY6481W,2018-02-21,"835 Station Rd, Pune",Bengaluru,GJ,Chemicals,172649.56,0,0,0,153034.03999999998,3.0,51011.34666666666,32017.599581358892,21533.1,19639.52,116809.29,6.0,19468.215,16089.698152334307,14304.869999999999,8590.630000000001,9.0,269843.32999999996,29982.592222222218,35837.97,28230.15,0.1328102866207588
D03C9830,Tech 065,RJYIVAH6488E2947,YIVAH6488E,2021-05-23,"361 Station Rd, Kolkata",Hyderabad,RJ,Telecom,182545.32,0,0,0,3745.06,1.0,3745.06,0.0,622.71,201.38,616206.32,6.0,102701.05333333333,135664.564287495,60349.07,62959.95999999999,7.0,619951.38,88564.48285714285,60971.78,63161.33999999999,0.09834929313327764
D03C8599,Acme 066,MHHQLIW6623E4781,HQLIW6623E,2018-07-14,"439 MG Road, Ahmedabad",Delhi,MH,Pharma,211425.1,0,0,0,35599.99,2.0,17799.995,4702.719714298311,4529.849999999999,3558.15,103299.17,4.0,25824.7925,20675.41729428675,8779.619999999999,9757.619999999999,6.0,138899.16,23149.86,13309.469999999998,13315.769999999999,0.09582109783817265
D03C6314,Star 067,TSMZOTY9864S2207,MZOTY9864S,2021-10-26,"133 Main St, Surat",Chennai,TS,Consulting,138852.18,0,0,0,116552.07,4.0,29138.0175,9366.99049960507,17489.56,15078.56,92277.73,4.0,23069.4325,11513.380568145843,12854.44,14009.579999999998,8.0,208829.8,26103.725,30344.0,29088.14,0.1453049325335752
D03C7177,Prime 068,GJJSPVF2042T9592,JSPVF2042T,2020-04-15,"397 Outer Ring, Bengaluru",Mumbai,GJ,Food & Bev,101733.09,0,0,0,82938.0,3.0,27646.0,18796.23671152553,11268.43,11950.68,362793.14,4.0,90698.285,128679.3626865563,58562.27,61498.32,7.0,445731.14,63675.87714285714,69830.7,73449.0,0.15666551814172103
D03C6583,Global 069,TSNSTEA6661O7687,NSTEA6661O,2018-06-25,"182 Industrial Area, Pune",Surat,TS,Textiles,202780.0,0,0,0,54727.2,4.0,13681.8,8008.062677564407,4197.03,5386.8,1289370.1199999999,6.0,214895.02,297625.297514814,159065.73,152965.55,10.0,1344097.3199999998,134409.732,163262.76,158352.34999999998,0.12146647238311585
D03C1832,Tech 070,GJMTSTV2998H4528,MTSTV2998H,2019-09-08,"329 Station Rd, Ahmedabad",Ahmedabad,GJ,Energy,460051.02,0,0,0,16794.69,1.0,16794.69,0.0,1675.88,1156.97,1192407.3299999998,6.0,198734.55499999996,234891.7523137939,112299.39,162152.88,7.0,1209202.0199999998,172743.1457142857,113975.27,163309.85,0.09425659907514877
D03C3241,Acme 071,DLRQOWP7925Y8107,RQOWP7925Y,2020-10-02,"13 Tech Park, Delhi",Bengaluru,DL,Chemicals,256918.68,0,0,0,96322.66,4.0,24080.665,16038.067220494497,9497.97,11768.189999999999,22271.43,1.0,22271.43,0.0,2286.79,2731.7,5.0,118594.09,23718.818,11784.759999999998,14499.89,0.09937055042118877
