invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D10I78571,D10C7638,D10C8545,2024-04-11,518683.35,72880.16,33601.41,9701;3217;9517,Pending,Cash
D10I97999,D10C7123,D10C3239,2024-01-25,500437.95,29675.4,77330.54,7642;4285;1529,Pending,Cash
D10I64109,D10C4006,D10C1381,2024-02-04,5762.55,710.89,478.89,7657;4055,Paid,Cash
D10I54006,D10C7825,D10C6425,2024-04-06,40520.13,4262.07,2352.53,3528;4050;6777,Pending,Bank Transfer
D10I72777,D10C9009,D10C9759,2024-06-20,11733.04,1889.39,950.33,2703;5874;5358,Paid,Cheque
D10I28721,D10C2527,D10C2125,2024-03-17,18131.32,1614.96,1797.17,3945;3911,Cancelled,Cash
D10I42293,D10C8198,D10C4842,2024-03-20,30153.97,5196.92,1535.33,5396;8200;4042,Pending,Bank Transfer
D10I59264,D10C2039,D10C1209,2024-03-22,13934.68,722.95,1933.78,6773,Cancelled,Bank Transfer
D10I39647,D10C5714,D10C2063,2024-06-19,16218.54,2345.33,1914.26,4621;2550;8863,Pending,UPI
D10I85604,D10C8782,D10C6286,2024-06-09,21405.17,1298.42,1455.0,5806;9493,Paid,Cash
D10I99416,D10C5813,D10C5461,2024-04-12,96637.28,8791.03,5293.52,2743,Paid,Cash
D10I67196,D10C2644,D10C3949,2024-06-24,37298.59,5070.76,6470.08,7559;1161;1597,Cancelled,UPI
D10I69282,D10C8138,D10C4429,2024-01-22,19303.22,2814.07,1517.64,4443;3414,Cancelled,Bank Transfer
D10I63917,D10C9759,D10C5719,2024-04-18,16505.53,2449.45,1896.47,9096;6254,Pending,Cheque
D10I73288,D10C2369,D10C3031,2024-06-17,50609.72,3391.73,5257.27,8231;5468,Pending,Bank Transfer
D10I33308,D10C8511,D10C5157,2024-02-24,28680.33,1613.63,1940.99,7806,Paid,UPI
D10I26398,D10C3727,D10C7118,2024-03-20,28466.99,2896.83,1687.6,3769;6501,Cancelled,UPI
D10I12034,D10C8022,D10C3031,2024-01-29,8059.3,530.27,710.26,8359;3680,Pending,UPI
D10I90971,D10C5898,D10C6009,2024-01-06,13789.25,2272.99,1128.01,4319,Paid,Cash
D10I64894,D10C1223,D10C9749,2024-01-07,42370.16,4114.93,2628.84,5034;7934;4009,Cancelled,Cheque
D10I71650,D10C9879,D10C6208,2024-05-11,665445.95,79241.8,98561.92,7957;1810;6387,Paid,Bank Transfer
D10I42522,D10C3464,D10C5224,2024-04-03,9698.97,699.67,824.86,2714;8985,Pending,Bank Transfer
D10I97909,D10C9191,D10C8398,2024-01-13,46730.0,6013.36,2915.23,7201;4561;9018,Cancelled,Cheque
D10I21974,D10C6794,D10C2801,2024-01-13,7977.37,417.64,953.16,9992;8295;9928,Paid,UPI
D10I17193,D10C8703,D10C9170,2024-02-09,27501.93,1777.6,2601.89,7243,Paid,Cheque
D10I61347,D10C7240,D10C9492,2024-03-21,476665.71,53662.04,85488.96,4480;1973,Pending,UPI
D10I87942,D10C8262,D10C7123,2024-04-11,13894.74,1642.6,911.8,9737,Cancelled,Bank Transfer
D10I51276,D10C4094,D10C7343,2024-05-03,6367.9,887.76,408.62,4370;2174,Paid,Cheque
D10I97969,D10C6616,D10C1502,2024-05-20,3360.31,187.77,563.29,4178;7192,Paid,UPI
D10I50309,D10C1184,D10C3030,2024-04-16,20398.48,1916.65,1290.38,8032;3753,Paid,Cheque
D10I21298,D10C6401,D10C2948,2024-04-17,157447.55,13722.83,13605.19,2681;3176;4135,Paid,UPI
D10I71030,D10C5593,D10C5118,2024-04-03,777248.87,122565.67,122276.12,3755;8265,Cancelled,Cheque
D10I32982,D10C2393,D10C3555,2024-04-07,26160.03,3786.41,2341.08,4658,Pending,Cash
D10I64003,D10C2412,D10C1206,2024-04-29,261375.88,30154.48,20091.8,9471;4546;9180,Pending,UPI
D10I85109,D10C8647,D10C3313,2024-05-04,23055.66,3803.38,3130.89,7363,Pending,Cash
D10I50236,D10C2182,D10C7559,2024-03-12,16805.74,2731.19,1591.68,3149;2698;6669,Pending,Bank Transfer
D10I63633,D10C6843,D10C6623,2024-01-05,30438.14,3682.85,5232.76,9546;1496;5447,Cancelled,Bank Transfer
D10I30101,D10C1087,D10C4438,2024-06-05,9266.44,1398.43,1214.2,7318;7143;7258,Paid,UPI
D10I31559,D10C4147,D10C5496,2024-03-31,6513.15,964.68,763.82,8523;9944;3779,Cancelled,Cheque
D10I29094,D10C6096,D10C7615,2024-02-21,29865.84,4980.16,2576.41,4966,Cancelled,Bank Transfer
D10I59694,D10C6854,D10C7741,2024-02-21,53608.99,6700.71,8812.88,6211;3978;7295,Paid,Cheque
D10I87512,D10C8511,D10C7105,2024-04-24,19033.42,1813.16,3024.4,3674;7303,Cancelled,UPI
D10I41981,D10C8913,D10C3885,2024-06-09,21171.59,1968.24,3510.23,6319;1157;8784,Cancelled,Bank Transfer
D10I15405,D10C4273,D10C2418,2024-05-22,3611.82,504.63,388.9,6678;9766;4333,Pending,Bank Transfer
D10I50308,D10C9055,D10C1729,2024-01-02,16283.0,1426.22,1514.99,6296;2642,Paid,UPI
D10I74698,D10C9409,D10C5171,2024-05-24,16580.16,1949.14,2379.71,9343;7592,Paid,Cheque
D10I20074,D10C2723,D10C7837,2024-03-14,6004.12,738.33,661.21,4346,Pending,Bank Transfer
D10I97956,D10C5037,D10C4915,2024-05-22,736882.11,131303.6,74556.24,4565,Cancelled,Cheque
D10I54621,D10C7742,D10C7195,2024-02-08,43168.34,4518.51,6796.58,6471,Cancelled,Cheque
D10I15430,D10C2704,D10C5593,2024-02-26,9540.25,1281.56,1494.53,1193,Pending,Bank Transfer
D10I56896,D10C4481,D10C5037,2024-02-16,60143.8,8626.54,8691.08,8766;3936,Cancelled,Cash
D10I84469,D10C1805,D10C7638,2024-04-05,37201.6,5936.04,2885.16,2972;5523,Cancelled,Bank Transfer
D10I75672,D10C8670,D10C1169,2024-04-07,108066.46,14565.83,15258.77,3048;1755;9893,Cancelled,Cheque
D10I22433,D10C9907,D10C4970,2024-03-22,9230.28,822.13,683.2,4220,Pending,Bank Transfer
D10I34534,D10C2720,D10C3057,2024-06-01,467117.25,65283.0,67846.06,3953;7496,Pending,Cheque
D10I70699,D10C4221,D10C2801,2024-02-22,33654.6,6018.51,3618.89,9754;8120,Pending,Cash
D10I16947,D10C1379,D10C3781,2024-05-02,3561.96,388.72,532.49,7968;1653,Pending,Bank Transfer
D10I60502,D10C6419,D10C2723,2024-06-20,25432.89,3352.92,2650.96,3700,Cancelled,Bank Transfer
D10I39553,D10C4775,D10C8620,2024-06-29,14323.33,1339.7,1502.34,3609;9677;4282,Pending,UPI
D10I48789,D10C2461,D10C6948,2024-01-01,368760.63,19500.36,45101.41,6422,Cancelled,Cheque
D10I28145,D10C5885,D10C1530,2024-04-14,198633.63,35710.64,20070.47,5006,Pending,UPI
D10I67131,D10C3086,D10C7302,2024-01-10,14217.36,1890.55,1567.98,6038,Paid,UPI
D10I25685,D10C7294,D10C3304,2024-05-20,8645.18,807.57,1167.07,9884,Paid,UPI
D10I96666,D10C4430,D10C6472,2024-02-06,10978.04,1581.71,1640.52,6284;7608;3778,Pending,Cash
D10I90307,D10C5034,D10C2184,2024-02-14,27863.66,4004.48,1597.41,2895;4086,Cancelled,UPI
D10I67164,D10C2785,D10C8231,2024-03-26,636319.81,98677.72,104889.79,7678,Cancelled,Cash
D10I76699,D10C5229,D10C6569,2024-06-09,9509.0,993.07,1610.48,7655,Cancelled,Cash
D10I13688,D10C4223,D10C8475,2024-03-09,29668.49,5168.63,2072.65,6402;7018;7613,Cancelled,Cheque
D10I44483,D10C7195,D10C8398,2024-03-17,607966.75,70952.01,73501.91,5843;8089;4472,Cancelled,UPI
D10I94937,D10C8802,D10C2802,2024-04-23,16262.44,2347.38,2922.45,6559;6563,Cancelled,UPI
D10I37964,D10C2794,D10C7184,2024-04-13,11389.52,616.98,759.42,7052,Paid,UPI
D10I57813,D10C6716,D10C7105,2024-06-23,11937.94,1072.36,1686.27,7523;7460,Cancelled,Cheque
D10I75528,D10C7331,D10C2407,2024-01-15,19932.9,3429.68,1947.0,3341,Paid,Cash
D10I85120,D10C4438,D10C3780,2024-05-17,10014.23,1135.4,1073.89,8098;9004;5771,Pending,Bank Transfer
D10I26741,D10C8698,D10C6523,2024-01-29,554700.62,96990.39,93579.51,8361,Pending,Bank Transfer
D10I52117,D10C3585,D10C9180,2024-06-05,36642.66,5127.63,5995.25,1819;2435,Paid,UPI
D10I84058,D10C6425,D10C5870,2024-05-29,31472.78,1889.62,3289.06,2485,Paid,Bank Transfer
D10I12756,D10C2811,D10C3616,2024-06-03,64758.56,7133.8,7201.2,4373;1817,Cancelled,Cheque
D10I49307,D10C7212,D10C2316,2024-02-14,12739.4,1410.22,1757.1,4208,Cancelled,Bank Transfer
D10I94126,D10C3358,D10C8783,2024-01-22,54352.22,7754.75,4019.9,4206,Paid,Cash
D10I79084,D10C5351,D10C5113,2024-05-10,15741.0,1154.9,2508.09,1199,Paid,Cheque
D10I27692,D10C7573,D10C3040,2024-05-16,30913.13,5365.38,4058.83,3193;3376,Pending,UPI
D10I76299,D10C6623,D10C8823,2024-05-18,4100.71,619.18,349.12,3195;3086;1957,Cancelled,Cash
D10I93951,D10C1742,D10C5933,2024-04-14,61836.6,6495.82,8659.3,6861,Cancelled,Cheque
D10I23740,D10C4371,D10C1960,2024-05-03,11578.61,2001.41,2052.88,2183;1761,Pending,Cash
D10I71237,D10C9428,D10C4691,2024-01-31,11614.92,1804.91,1823.92,8920;6146,Pending,Cheque
D10I37431,D10C1637,D10C7195,2024-05-11,174108.04,12417.83,12875.78,6606;5087;6365,Paid,UPI
D10I65823,D10C9072,D10C7663,2024-02-19,592546.75,70540.92,36507.4,2374,Pending,Cheque
D10I44597,D10C1184,D10C2254,2024-04-30,56190.93,7983.46,5350.2,1621;8901,Cancelled,Cheque
D10I87560,D10C6651,D10C5106,2024-04-22,24633.07,2664.09,3729.83,9009;6572;5970,Pending,Cash
D10I17171,D10C8725,D10C1108,2024-04-16,50930.65,4034.92,2848.86,8455,Cancelled,Cash
D10I79327,D10C9009,D10C7123,2024-03-19,37349.14,5118.69,6705.32,7912;1166,Cancelled,Cash
D10I34737,D10C1742,D10C2367,2024-02-22,72965.3,11980.72,7952.6,3280,Pending,Cheque
D10I76915,D10C4947,D10C6152,2024-02-24,22349.72,2826.93,1309.62,1018,Paid,Cash
D10I45884,D10C1266,D10C2129,2024-05-01,17971.1,3174.1,2944.29,2092,Cancelled,Cash
D10I82863,D10C6062,D10C8676,2024-05-02,11396.26,1606.95,1021.38,5264;7311,Pending,Bank Transfer
D10I33373,D10C8712,D10C6365,2024-01-10,26937.27,2468.18,3542.25,3843,Pending,Cheque
D10I35417,D10C4165,D10C6214,2024-01-26,62527.87,10532.92,9771.74,1768,Pending,Bank Transfer
D10I64236,D10C7615,D10C6750,2024-02-28,33186.05,2148.44,5913.62,7491,Pending,UPI
D10I95990,D10C5692,D10C2829,2024-02-13,31706.55,3063.13,5137.13,5448,Cancelled,Bank Transfer
D10I12851,D10C3982,D10C8555,2024-01-16,15392.76,1719.65,2626.64,3926,Paid,Bank Transfer
D10I49851,D10C2184,D10C8754,2024-04-06,10180.22,1014.67,1328.3,4376;1704,Pending,Bank Transfer
D10I89674,D10C2527,D10C9362,2024-04-12,27178.42,3908.24,2294.26,4636,Cancelled,UPI
D10I13627,D10C8500,D10C9070,2024-01-25,26187.6,1439.57,3500.16,6143;4614;2138,Pending,Cheque
D10I33788,D10C1547,D10C1066,2024-01-20,30450.82,4161.59,5381.08,6445;4596,Pending,Cheque
D10I85498,D10C9907,D10C8143,2024-04-24,4857.66,642.83,253.0,3483;2095;2509,Cancelled,Cheque
D10I93379,D10C5492,D10C1235,2024-06-11,532082.21,88080.29,37594.81,3497;2373,Paid,Cash
D10I74218,D10C4871,D10C1979,2024-01-23,59786.2,6249.43,5428.61,2336,Cancelled,UPI
D10I43824,D10C9778,D10C3593,2024-01-25,7598.14,947.01,1076.18,3996;5467;3009,Pending,UPI
D10I38467,D10C3116,D10C6250,2024-06-26,65758.21,6062.06,4617.2,7944;8126,Cancelled,Cash
D10I20318,D10C6279,D10C7573,2024-03-17,398108.9,66389.98,40571.68,9891;2333;7100,Paid,UPI
D10I96167,D10C8640,D10C7825,2024-02-27,37379.69,1897.7,5996.17,7779;3859;1354,Pending,UPI
D10I96498,D10C8642,D10C5235,2024-01-06,19671.43,2667.71,2965.95,5279;8521;4749,Cancelled,Bank Transfer
D10I90114,D10C9325,D10C1168,2024-06-10,11758.86,661.8,800.47,4130,Pending,UPI
D10I15009,D10C3938,D10C4620,2024-02-22,4769.01,806.03,443.63,1289,Pending,Cash
D10I98905,D10C4691,D10C8285,2024-06-24,36480.93,2680.42,6485.34,5708,Cancelled,Cheque
D10I20250,D10C1637,D10C8727,2024-03-16,155012.7,16461.13,8538.27,2167;9283;3198,Pending,UPI
D10I77758,D10C2802,D10C5093,2024-04-21,8160.68,1004.88,1217.66,9911,Pending,Bank Transfer
D10I29451,D10C4845,D10C1414,2024-03-11,38381.92,5298.91,6675.45,3283;4767,Cancelled,Cash
D10I54130,D10C6667,D10C2039,2024-03-08,480885.24,74143.28,59791.26,8675;2959;7800,Paid,Cash
D10I18263,D10C7190,D10C8279,2024-04-25,252478.54,21179.6,33911.02,1718,Cancelled,Cheque
D10I73753,D10C5159,D10C6005,2024-05-02,183318.06,32413.29,13967.5,7674;3729,Cancelled,Cheque
D10I26717,D10C6784,D10C6288,2024-05-09,6726.36,1105.81,912.81,1433;2606;6935,Paid,Cash
D10I26585,D10C3593,D10C3839,2024-01-16,32011.65,3155.14,1948.55,7206,Cancelled,Cash
D10I73002,D10C6948,D10C2369,2024-05-06,13235.38,1759.61,2298.89,1274,Cancelled,Bank Transfer
D10I65883,D10C9333,D10C2292,2024-04-22,4964.18,879.49,614.57,2799,Pending,UPI
D10I44437,D10C5556,D10C3174,2024-05-22,23739.39,2305.38,3488.99,6808,Cancelled,Cash
D10I39394,D10C2829,D10C4378,2024-06-05,154010.67,12721.96,21158.15,4771;8744,Paid,Bank Transfer
D10I54976,D10C1430,D10C2621,2024-06-26,4575.89,302.81,812.38,3169,Cancelled,Bank Transfer
D10I14637,D10C5105,D10C4855,2024-03-21,16240.92,2156.11,2471.42,5799;8986,Pending,UPI
D10I30594,D10C5741,D10C1708,2024-05-19,30630.48,3088.22,1877.59,7816;6690;7769,Pending,Bank Transfer
D10I85247,D10C7530,D10C1395,2024-03-18,23452.02,1487.77,2415.12,4545;8180;8287,Pending,Cheque
D10I90111,D10C2829,D10C9333,2024-05-19,131527.84,11829.11,12093.77,5845;6316,Cancelled,UPI
D10I74707,D10C2350,D10C7230,2024-01-12,20287.32,1672.86,1840.89,9923;6296,Cancelled,Bank Transfer
D10I96657,D10C2213,D10C4147,2024-02-22,19336.29,2948.83,1413.64,3278;9584,Cancelled,UPI
D10I96210,D10C2303,D10C8825,2024-04-14,7108.63,1005.31,790.19,3865;2677;1323,Pending,Cash
D10I35487,D10C1981,D10C7018,2024-03-28,6975.77,1175.03,768.66,2245;8369;9669,Pending,Cheque
D10I19052,D10C8488,D10C2704,2024-05-22,73442.54,12195.43,12059.97,3520;3291,Pending,Cash
D10I45382,D10C3228,D10C6687,2024-02-04,11148.12,1996.7,1462.72,7195;8424;7755,Pending,Cash
D10I72998,D10C2133,D10C7364,2024-01-22,10752.03,1549.07,1761.35,9949;4453;6724,Paid,Cheque
D10I24398,D10C8507,D10C9918,2024-05-23,33054.21,3199.76,2418.76,8682;1875,Paid,Cheque
D10I68357,D10C1917,D10C9809,2024-04-11,7193.97,409.79,379.08,1759;1505;6295,Pending,Cheque
D10I92881,D10C7449,D10C2182,2024-05-21,82102.68,12074.89,11090.39,2477;3820,Cancelled,Cash
D10I54498,D10C6434,D10C6150,2024-05-30,6812.69,1139.9,655.19,1828;5718,Paid,Cash
D10I19664,D10C2556,D10C5380,2024-05-31,14476.03,1280.54,2148.79,6363;7117;1251,Pending,Cheque
D10I48900,D10C7214,D10C4620,2024-06-26,23536.24,1925.68,3252.82,8666,Pending,Cheque
D10I17996,D10C5683,D10C9195,2024-01-11,21970.36,1542.41,3191.14,2235;1709;7398,Cancelled,Bank Transfer
D10I17606,D10C8807,D10C4511,2024-02-28,18420.19,1416.6,2178.96,2930;4583;7921,Cancelled,Bank Transfer
D10I66823,D10C3598,D10C4890,2024-03-04,10801.95,1662.31,1178.34,4867;7638;6245,Cancelled,UPI
D10I58127,D10C6434,D10C6072,2024-02-01,40731.31,5098.47,7202.63,9509;1849,Cancelled,Cash
D10I67075,D10C4006,D10C8620,2024-02-06,32014.51,4609.5,5161.39,6079;2511;2260,Cancelled,Cheque
D10I21920,D10C6355,D10C1184,2024-06-12,714993.06,48838.21,57704.18,4412,Pending,UPI
D10I70670,D10C8939,D10C8883,2024-06-05,4508.15,586.62,521.52,4154;8167,Paid,Bank Transfer
D10I48399,D10C7884,D10C2966,2024-02-21,312310.79,28953.11,19014.76,8194;7871,Pending,Bank Transfer
D10I89512,D10C8501,D10C6208,2024-06-25,61261.96,4588.51,7391.02,1015;3318,Pending,Bank Transfer
D10I45703,D10C4383,D10C9072,2024-01-20,20706.93,3374.9,1832.25,4434;6099,Cancelled,Bank Transfer
D10I16465,D10C5692,D10C2202,2024-04-16,7167.2,504.18,485.33,4888;8805;7528,Pending,UPI
D10I34636,D10C7842,D10C9407,2024-01-19,7097.15,1092.22,636.55,6722,Pending,Cash
D10I24925,D10C6051,D10C8725,2024-05-03,110526.95,18315.95,11230.17,3829,Pending,Cash
D10I35068,D10C5895,D10C6999,2024-02-09,14982.38,2003.3,2261.02,4941;1261,Cancelled,Cash
D10I93337,D10C4947,D10C5696,2024-06-20,10970.01,642.74,844.67,4988,Paid,Cheque
D10I77107,D10C8913,D10C9008,2024-01-05,17379.94,2808.98,2269.36,8232;4204,Cancelled,Bank Transfer
D10I15268,D10C9907,D10C1313,2024-04-05,19095.17,1905.79,2454.64,8728,Cancelled,UPI
D10I25079,D10C8500,D10C7007,2024-01-18,8678.99,542.24,731.52,8298;6018,Cancelled,UPI
D10I52161,D10C8967,D10C1322,2024-02-25,14207.94,2064.47,1962.88,7860;4081,Paid,UPI
D10I99436,D10C9875,D10C2126,2024-06-25,8258.29,868.75,506.03,3116;3834;3333,Cancelled,Bank Transfer
D10I11522,D10C6271,D10C7789,2024-04-17,20638.17,1496.42,1711.67,1668;2275;2475,Cancelled,Bank Transfer
D10I80524,D10C5719,D10C6348,2024-06-16,36044.69,6364.83,2489.1,9569;8002;5570,Paid,Bank Transfer
D10I52963,D10C4063,D10C1239,2024-04-15,54317.02,7959.43,8752.6,2957;1348;1874,Cancelled,Bank Transfer
D10I65161,D10C7741,D10C9004,2024-03-10,82449.1,9262.66,7182.18,2224,Paid,Cash
D10I67837,D10C7708,D10C9072,2024-05-23,8136.7,604.02,1444.57,5760;5360,Cancelled,Cash
D10I15333,D10C3621,D10C6286,2024-04-25,13946.14,2194.94,1355.76,2331,Cancelled,Bank Transfer
D10I59584,D10C9509,D10C8522,2024-04-04,9115.11,1638.73,1308.77,9184,Paid,UPI
D10I95699,D10C1033,D10C3174,2024-04-20,493340.32,31977.57,66461.97,8698;4680,Paid,Cash
D10I48736,D10C8501,D10C5124,2024-04-04,95682.68,6148.92,11315.03,7873,Paid,Bank Transfer
D10I68862,D10C5016,D10C4104,2024-01-19,36136.5,6282.41,6408.88,8364;1640,Paid,Bank Transfer
D10I21142,D10C9732,D10C5076,2024-02-10,26605.09,1978.36,4569.23,7341;9104,Pending,UPI
D10I47835,D10C9191,D10C7449,2024-02-17,10838.46,1614.8,682.22,3785,Pending,Bank Transfer
D10I85313,D10C9886,D10C3982,2024-05-28,45677.33,3013.88,5865.4,6425;7742,Paid,Cash
D10I51786,D10C3591,D10C1129,2024-01-29,271612.19,33009.93,25752.59,2170;8409,Cancelled,Cash
D10I21481,D10C2617,D10C1911,2024-05-18,7228.81,454.3,488.82,5389;2066,Paid,Cash
D10I79912,D10C4772,D10C5344,2024-06-17,755032.09,101446.74,52312.77,9124;7146,Pending,UPI
D10I98486,D10C9879,D10C5264,2024-01-27,379868.14,30626.46,20994.24,8800;1892;6322,Cancelled,Bank Transfer
D10I22176,D10C3885,D10C4198,2024-04-08,41736.2,2124.72,4898.33,7109;9743;9442,Cancelled,Cash
D10I32263,D10C5229,D10C9267,2024-05-31,18934.22,2478.11,2143.04,8406;6415,Cancelled,UPI
D10I11386,D10C2202,D10C8501,2024-02-05,18481.42,3142.55,1550.38,9858;7450,Pending,Bank Transfer
D10I95654,D10C2305,D10C4198,2024-01-01,13522.92,1274.65,1838.43,5627;9456;6448,Paid,Cash
D10I33107,D10C7742,D10C3247,2024-03-17,32770.92,2805.9,2810.1,4998;9316,Cancelled,Cheque
D10I31823,D10C3313,D10C5359,2024-03-18,21091.08,2608.78,1242.62,4369;2523;1007,Paid,UPI
D10I62163,D10C5441,D10C9902,2024-04-27,25054.15,1761.28,2393.22,9063,Pending,Bank Transfer
D10I92927,D10C8262,D10C7606,2024-02-14,50143.3,7228.33,7302.63,6629;7419,Paid,Cash
D10I99950,D10C9504,D10C1184,2024-06-23,11592.41,1307.88,1347.51,1084,Pending,Cash
D10I69393,D10C2126,D10C5930,2024-05-29,14614.02,1381.81,928.64,2262;6212;2064,Pending,Bank Transfer
D10I40139,D10C5183,D10C8555,2024-06-02,19486.53,1810.97,3215.18,7715;6148,Cancelled,Cash
