invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D07I95645,D07C9448,D07C8528,2024-02-19,44188.49,6324.15,7847.77,6276;7298,Cancelled,Cash
D07I59886,D07C9540,D07C9823,2024-03-13,29982.49,3260.36,2008.29,2753,Paid,Bank Transfer
D07I47943,D07C4039,D07C9876,2024-02-06,63097.43,3494.56,8423.72,2849,Paid,Cheque
D07I56348,D07C8893,D07C4655,2024-02-07,58688.48,3010.02,3642.15,3214;3050;7497,Paid,UPI
D07I80829,D07C6898,D07C7825,2024-04-01,35953.67,6360.0,4878.5,8128;8791,Cancelled,Cash
D07I85880,D07C3950,D07C4211,2024-06-17,62301.88,10367.0,4837.26,7481;6101,Cancelled,Bank Transfer
D07I72723,D07C4310,D07C7465,2024-04-09,381944.49,56921.12,42055.77,4521;1659,Pending,UPI
D07I79563,D07C2681,D07C9214,2024-02-03,26599.09,4064.7,1731.52,3642;9821;4953,Cancelled,Bank Transfer
D07I81535,D07C8109,D07C9485,2024-06-05,5549.18,927.12,723.49,2808;3436,Paid,Bank Transfer
D07I17227,D07C9486,D07C4042,2024-04-19,23264.96,2742.93,3354.88,9404;3085,Paid,UPI
D07I72506,D07C2497,D07C9778,2024-06-22,6705.61,512.7,583.24,5883;6293;9267,Pending,Cheque
D07I86989,D07C8345,D07C3625,2024-03-14,13253.38,1548.23,860.33,2148;7849;9246,Paid,UPI
D07I15552,D07C1036,D07C8756,2024-06-07,18940.3,968.85,2897.25,7501;1066,Paid,Cheque
D07I87096,D07C8546,D07C9626,2024-02-08,9824.66,959.37,1757.87,5018;8679,Cancelled,Cheque
D07I98371,D07C2592,D07C2735,2024-06-08,9273.2,827.14,1532.02,3561;1899;6917,Cancelled,Cash
D07I75166,D07C6001,D07C1698,2024-06-03,34915.98,5596.84,3528.51,2672;6898,Pending,Cash
D07I59559,D07C4878,D07C3118,2024-03-24,30614.13,2540.16,2214.24,6870;2298;3980,Pending,UPI
D07I79128,D07C4331,D07C3965,2024-04-13,27961.0,3509.06,3197.58,6894,Pending,Cheque
D07I42499,D07C1846,D07C4441,2024-05-09,191250.17,14658.64,28791.8,7224;7719,Cancelled,Cash
D07I98079,D07C1755,D07C1194,2024-06-08,13012.28,1921.43,1355.3,8077,Pending,Cash
D07I64110,D07C1937,D07C6664,2024-05-31,28221.18,2649.0,2375.73,3900;6120,Pending,Cash
D07I60307,D07C9728,D07C3058,2024-06-15,14437.61,2334.79,1941.94,5716;1306,Cancelled,UPI
D07I43279,D07C7813,D07C4036,2024-04-07,22526.32,2650.68,1180.52,2899;7089;6289,Pending,Cash
D07I70550,D07C9673,D07C6001,2024-04-17,6816.53,1069.74,562.43,3415;5370;8277,Cancelled,UPI
D07I65039,D07C9552,D07C3458,2024-04-05,6164.15,890.39,314.36,2916;2830,Paid,Cheque
D07I52260,D07C6781,D07C3205,2024-06-22,17545.96,2354.83,1164.75,5778;3241,Pending,UPI
D07I93977,D07C9381,D07C5134,2024-03-01,22230.43,2947.25,1519.44,6767,Cancelled,Cash
D07I21247,D07C5194,D07C7769,2024-05-24,15102.66,814.62,938.93,3419,Pending,Cheque
D07I37420,D07C9139,D07C3657,2024-04-02,19213.47,2909.18,1444.31,8824;4008;7689,Cancelled,Bank Transfer
D07I16810,D07C1619,D07C5271,2024-02-10,22178.34,2093.82,3007.37,4015,Paid,Cash
D07I29311,D07C5194,D07C3436,2024-05-10,23095.68,2739.46,1175.38,4321,Pending,UPI
D07I28309,D07C6312,D07C7408,2024-02-02,43033.58,5577.55,6796.57,2143;5812;4359,Paid,Bank Transfer
D07I40807,D07C3795,D07C1852,2024-02-13,20297.29,2744.55,2178.18,4103;2009;6880,Pending,UPI
D07I77408,D07C7202,D07C1309,2024-02-01,16599.77,2922.47,1812.78,3854,Cancelled,Bank Transfer
D07I28483,D07C7510,D07C3415,2024-05-10,12890.97,1505.28,2172.71,7520,Cancelled,UPI
D07I71238,D07C3793,D07C8742,2024-03-28,13239.12,2257.07,2358.95,8473;1597,Paid,UPI
D07I53138,D07C7036,D07C8688,2024-04-16,17160.81,1933.21,1124.22,7931;2360;2124,Cancelled,Cash
D07I85621,D07C5954,D07C3478,2024-01-14,50496.9,6884.7,5210.99,5668;3577,Cancelled,UPI
D07I79937,D07C5413,D07C8435,2024-03-27,18007.14,2461.26,2670.89,5164,Pending,Bank Transfer
D07I65582,D07C8756,D07C9728,2024-06-18,29349.66,4993.74,2224.52,3644;4131,Paid,Bank Transfer
D07I21840,D07C7867,D07C1398,2024-06-06,35474.86,4653.32,5607.09,6388;7046;6646,Cancelled,Bank Transfer
D07I18865,D07C3378,D07C9675,2024-04-29,7720.87,1193.25,850.78,3270;3623,Pending,Cheque
D07I44801,D07C2735,D07C2678,2024-03-10,72951.81,5826.22,9937.51,9118;6069,Cancelled,Bank Transfer
D07I86272,D07C8710,D07C8610,2024-05-14,19259.44,2583.19,1949.29,8365;6915;8769,Cancelled,UPI
D07I17695,D07C4471,D07C1937,2024-06-17,28114.67,2386.21,1879.97,2867;3612,Paid,UPI
D07I38835,D07C4220,D07C2623,2024-05-11,1754.93,273.87,297.11,4987;7365,Paid,Cheque
D07I23351,D07C3137,D07C6648,2024-04-18,10765.34,1012.43,1613.95,4360,Paid,Bank Transfer
D07I60503,D07C9092,D07C3625,2024-02-20,167703.59,28889.81,27295.06,9359;8438;7568,Cancelled,UPI
D07I25422,D07C9965,D07C2376,2024-01-11,32201.04,2976.93,2487.57,8086;4987;3918,Cancelled,Cheque
D07I93380,D07C7798,D07C2219,2024-01-31,77394.99,13549.41,10383.73,7198;2329;3068,Paid,UPI
D07I34605,D07C1072,D07C3124,2024-02-10,11116.17,1142.33,1765.72,7623;7368;7939,Paid,Cheque
D07I74589,D07C7045,D07C9427,2024-01-24,8488.31,552.48,1092.44,8668;9073,Cancelled,UPI
D07I60996,D07C4953,D07C4337,2024-02-03,27536.28,4617.91,2763.85,5596,Paid,UPI
D07I82427,D07C7029,D07C4568,2024-05-16,83736.78,4764.65,8214.57,8455;7595,Cancelled,Cheque
D07I18275,D07C4093,D07C6251,2024-05-26,63618.24,6634.58,10028.6,2388;1135,Cancelled,Bank Transfer
D07I52939,D07C4810,D07C5336,2024-06-14,12259.64,1864.07,1180.94,4877;8177;3860,Pending,Cash
D07I14393,D07C3093,D07C6350,2024-03-31,7292.18,451.55,736.62,5696;9245,Paid,Cheque
D07I97096,D07C7645,D07C5907,2024-05-05,12959.59,959.84,1724.93,8697,Pending,Cash
D07I94708,D07C9152,D07C4982,2024-03-26,54864.98,3991.83,9375.89,6600,Cancelled,UPI
D07I46231,D07C8110,D07C4620,2024-02-05,13195.33,2112.01,1190.85,5947,Cancelled,Cash
D07I92021,D07C8729,D07C2219,2024-03-22,8569.71,1006.34,1113.23,9395,Cancelled,UPI
D07I48250,D07C4125,D07C8449,2024-06-09,13450.37,1992.42,1527.74,4390;7945;7044,Paid,Cash
D07I32483,D07C2301,D07C1431,2024-03-11,33546.73,5975.55,3183.42,8371;2503;4088,Paid,UPI
D07I22099,D07C8277,D07C1398,2024-03-07,17601.64,1297.16,2939.61,7800;1312,Cancelled,Cash
D07I75887,D07C7119,D07C3378,2024-06-05,17106.95,903.1,2629.08,7019,Pending,Cash
D07I47444,D07C7200,D07C8466,2024-01-11,56977.5,7744.36,8177.43,7553;5528;9991,Paid,Bank Transfer
D07I34754,D07C8650,D07C7760,2024-04-18,5192.5,692.03,839.17,7694;6278,Cancelled,Bank Transfer
D07I82570,D07C5950,D07C4673,2024-04-29,38750.04,2521.16,2647.49,1765,Paid,Cash
D07I97088,D07C3247,D07C4328,2024-02-18,219628.62,32176.07,16139.62,5274;5690,Paid,Cheque
D07I71570,D07C2565,D07C2799,2024-01-26,14689.39,1061.96,2023.76,6260;2477,Pending,Cheque
D07I37196,D07C3163,D07C5679,2024-01-13,29293.49,2944.5,1592.48,9566;8794;9801,Cancelled,Cheque
D07I16008,D07C2431,D07C6188,2024-03-03,15515.54,1782.19,2299.57,1492;2114;4539,Pending,UPI
D07I13739,D07C2539,D07C1612,2024-04-26,19740.53,2813.63,3094.66,8926;4096,Paid,Cheque
D07I35397,D07C8977,D07C7200,2024-01-27,29691.69,4225.59,4928.59,8430;9774,Paid,UPI
D07I86772,D07C2781,D07C2979,2024-03-30,13175.4,1021.85,2156.29,8503;2084;3032,Pending,Cash
D07I27546,D07C9178,D07C4292,2024-06-01,44252.49,6312.81,5586.9,2961,Cancelled,Bank Transfer
D07I42329,D07C4204,D07C6188,2024-01-29,110203.86,7143.09,17882.71,6421;5298;1896,Pending,Cash
D07I25887,D07C5083,D07C4492,2024-01-01,26392.6,3062.66,4073.7,9936;4099;4071,Cancelled,Cheque
D07I17425,D07C8462,D07C5996,2024-05-04,15085.07,2267.84,1363.19,3676,Cancelled,Bank Transfer
D07I40325,D07C6648,D07C7030,2024-04-12,7196.38,539.19,948.75,8841;9001,Paid,Cash
D07I78860,D07C6781,D07C1834,2024-03-08,12829.98,1627.55,1912.59,5240,Pending,UPI
D07I40750,D07C3118,D07C5862,2024-05-10,18180.02,1938.68,1983.49,5005,Pending,Cheque
D07I75837,D07C6083,D07C4259,2024-04-26,34934.62,2280.42,2338.59,5504,Cancelled,Cheque
D07I32184,D07C1209,D07C4279,2024-02-28,64261.52,9481.74,7650.74,8088;3571,Pending,UPI
D07I75655,D07C4361,D07C9448,2024-06-06,41010.48,3539.64,2801.78,5954;6707,Cancelled,Cheque
D07I57617,D07C9938,D07C9605,2024-02-16,5024.79,880.72,494.0,4562;8568,Paid,Cheque
D07I92493,D07C8455,D07C1876,2024-06-26,10525.11,1828.1,718.2,1303;2072;8636,Paid,Cash
D07I35774,D07C1398,D07C7273,2024-03-11,14279.92,1010.78,1494.82,2595;1681;5301,Pending,Cheque
D07I58665,D07C9152,D07C4277,2024-05-05,5253.7,880.03,923.94,9687;7301,Cancelled,Bank Transfer
D07I86567,D07C9070,D07C2713,2024-01-29,15497.48,1100.45,1499.25,8175,Paid,UPI
D07I29126,D07C9527,D07C3676,2024-06-17,12878.29,1110.56,689.3,3321,Paid,UPI
D07I20442,D07C2670,D07C3058,2024-04-03,704603.35,105461.21,125424.63,6840;5576,Cancelled,Cash
D07I81170,D07C1505,D07C5169,2024-05-02,21507.23,3206.94,3783.6,4889;4550;4708,Cancelled,Bank Transfer
D07I33054,D07C7645,D07C5863,2024-04-27,31074.14,4993.69,5173.95,1184;1903,Cancelled,UPI
D07I43588,D07C1119,D07C5448,2024-05-09,12825.65,1091.38,2005.34,5521;3604,Pending,Bank Transfer
D07I64541,D07C4810,D07C1234,2024-02-20,21025.57,3450.23,3417.86,4118;2010,Paid,Cash
D07I17208,D07C7749,D07C2623,2024-05-29,11054.87,1551.06,1177.18,9819,Paid,UPI
D07I53108,D07C5583,D07C3632,2024-03-23,49456.76,7910.69,3714.02,3460;6263,Pending,UPI
D07I89881,D07C4905,D07C5711,2024-04-03,60195.14,5339.66,7859.53,1324;2832,Pending,Cash
D07I96191,D07C7738,D07C9261,2024-03-03,21941.86,3028.83,1730.86,2081;4599,Cancelled,UPI
D07I95919,D07C1719,D07C7422,2024-04-01,24451.3,1917.49,1550.47,7981,Paid,Cheque
D07I49088,D07C4415,D07C1636,2024-01-06,53721.47,5803.0,5306.86,8150,Pending,Cash
D07I32359,D07C9954,D07C6662,2024-06-06,33168.42,4794.13,3943.18,8441;3891;3026,Paid,UPI
D07I43203,D07C8292,D07C5862,2024-05-26,35946.08,3978.45,2147.7,7836;6603,Cancelled,Cheque
D07I83633,D07C4719,D07C4984,2024-03-10,43218.96,3051.6,3013.11,7582,Paid,Cash
D07I64960,D07C3163,D07C4734,2024-06-09,39914.41,5521.4,4131.66,2540,Paid,Cash
D07I79526,D07C2799,D07C4034,2024-01-15,63123.84,6932.71,9525.13,5438,Cancelled,UPI
D07I91779,D07C4471,D07C7652,2024-06-22,51667.55,6599.89,6018.66,8153,Pending,Cash
D07I37672,D07C5954,D07C6294,2024-04-18,38838.94,4106.02,4451.39,9394,Pending,Bank Transfer
D07I38132,D07C1190,D07C5565,2024-04-10,9133.49,530.76,1280.39,6202;9927,Pending,Cheque
D07I27554,D07C4314,D07C7629,2024-04-23,73791.77,11418.94,7129.73,6500;8458,Paid,Cheque
D07I34784,D07C7652,D07C6929,2024-03-02,9835.4,1054.42,683.45,4544;3631,Pending,Bank Transfer
D07I97966,D07C8608,D07C6980,2024-01-28,25619.05,3666.89,2722.51,9518;7383;7847,Cancelled,UPI
D07I94301,D07C7094,D07C2678,2024-03-03,291826.79,35166.48,38820.69,2976;1013;8903,Pending,UPI
D07I66651,D07C7273,D07C2163,2024-05-22,20521.56,2051.39,1236.11,9460,Cancelled,Bank Transfer
D07I24758,D07C5730,D07C7706,2024-06-24,24640.48,4271.35,3438.11,4359;9493;6259,Paid,Cheque
D07I70619,D07C3868,D07C5723,2024-01-30,24910.74,1714.77,3434.15,5497,Pending,Bank Transfer
D07I43133,D07C4465,D07C7892,2024-01-16,10650.01,541.58,893.52,6877,Cancelled,Cash
D07I66866,D07C8893,D07C2610,2024-03-01,4144.33,465.61,648.22,4266;6179;6670,Cancelled,Cash
D07I13204,D07C9904,D07C9605,2024-02-28,22574.77,3762.53,2605.57,6791,Paid,Bank Transfer
D07I46506,D07C6904,D07C2291,2024-02-11,685398.66,110285.57,88786.61,8982;1933,Paid,Cash
D07I91612,D07C4062,D07C2362,2024-02-19,184555.07,23570.05,9523.66,5542;4617,Cancelled,Cheque
D07I42040,D07C6664,D07C3897,2024-06-20,8603.51,451.11,1193.88,5464;4228;3606,Cancelled,Cash
D07I64336,D07C2349,D07C7036,2024-05-13,14478.4,2539.33,1040.47,6439;3531,Cancelled,Bank Transfer
D07I90858,D07C2291,D07C7833,2024-02-11,718678.97,98174.18,54569.55,9215;3759;2068,Paid,Cheque
D07I51394,D07C8395,D07C4471,2024-05-13,108968.86,5821.12,18330.11,3367;3758,Cancelled,Cash
D07I36974,D07C8688,D07C9339,2024-01-23,8474.55,1183.71,924.16,1006;4927,Cancelled,Cheque
D07I40798,D07C7381,D07C5413,2024-03-23,53402.74,5248.45,9428.42,3962;5947,Paid,Bank Transfer
D07I29499,D07C8915,D07C6741,2024-04-20,105359.78,17786.99,7402.77,2564,Pending,Cash
D07I61424,D07C3137,D07C5400,2024-04-27,266416.62,25647.84,24123.43,6204;5234,Cancelled,UPI
D07I29200,D07C4093,D07C2678,2024-02-18,53054.14,2659.84,3446.45,6619;2442;5231,Paid,UPI
D07I40907,D07C9573,D07C8640,2024-04-24,13686.4,1066.68,1816.53,1329;9214,Cancelled,Cheque
D07I63596,D07C9278,D07C2911,2024-01-23,41600.93,6515.38,5098.78,4518;7181;1123,Pending,Cash
D07I30100,D07C8742,D07C3232,2024-05-24,10040.17,1372.19,503.91,7049;4465,Paid,Cash
D07I16047,D07C8455,D07C2376,2024-02-12,68718.41,11527.99,6199.22,6094;4902,Pending,Cash
D07I97988,D07C6636,D07C3463,2024-05-09,11993.06,1187.74,1798.79,4435,Pending,Cheque
D07I65340,D07C9079,D07C8818,2024-04-22,745009.64,82369.23,56398.73,4257;1753;8325,Paid,Bank Transfer
D07I39281,D07C5880,D07C1003,2024-03-29,96392.54,14321.81,11681.62,8860,Pending,Cash
D07I68309,D07C2565,D07C9286,2024-03-11,16828.47,1326.37,1848.38,2280,Pending,Cash
D07I10258,D07C4660,D07C4618,2024-05-29,13778.64,1151.02,1418.8,8228;9072,Cancelled,Bank Transfer
D07I60929,D07C5344,D07C6755,2024-02-23,18773.0,999.76,2613.62,7763,Cancelled,Cash
D07I73207,D07C7252,D07C7045,2024-04-08,23566.52,3898.31,3878.44,6515,Cancelled,UPI
D07I54303,D07C3708,D07C2376,2024-03-15,6064.53,952.94,818.03,9008;5608,Paid,Cash
D07I27432,D07C1870,D07C1815,2024-03-03,537498.89,68734.86,87707.55,6078;9541;2991,Cancelled,Bank Transfer
D07I88815,D07C1870,D07C9209,2024-01-17,193861.3,28539.83,23629.07,6245;7442,Cancelled,Cash
D07I18587,D07C7652,D07C4734,2024-04-17,37431.0,3083.77,2326.37,9163;7062;9708,Cancelled,Cheque
D07I64857,D07C4330,D07C1953,2024-04-21,23460.58,2241.9,2532.94,9279;2952;5193,Pending,UPI
D07I41597,D07C7432,D07C7274,2024-03-25,15468.38,2280.76,830.52,1509,Pending,Cheque
D07I41926,D07C4754,D07C5685,2024-05-12,17440.21,1732.83,1821.24,1346;3769;1853,Cancelled,Cash
D07I69520,D07C3547,D07C2237,2024-03-03,15804.52,1872.48,2644.44,3223,Paid,UPI
D07I60662,D07C8688,D07C8395,2024-01-03,16780.53,878.4,1855.16,6782;9542,Cancelled,UPI
D07I44070,D07C2610,D07C1498,2024-01-06,65900.61,7768.13,7617.24,5784;1544;5416,Pending,Cheque
D07I88600,D07C8846,D07C2463,2024-02-07,17408.21,1098.31,1253.1,6321,Pending,Cheque
D07I67066,D07C1953,D07C7913,2024-03-08,33791.65,5230.83,2952.16,5257;4056;1132,Pending,Cheque
D07I98258,D07C3950,D07C3987,2024-02-17,23193.32,2957.95,2549.75,3827,Paid,UPI
D07I81758,D07C5015,D07C8528,2024-02-22,39641.01,6497.29,5402.09,9454,Pending,Bank Transfer
D07I40039,D07C4396,D07C5803,2024-05-10,73007.01,6796.29,10532.78,6354,Paid,Cash
D07I19983,D07C7645,D07C2105,2024-04-25,48006.61,7199.72,8002.69,3286;1557;2042,Pending,UPI
D07I68388,D07C5271,D07C4387,2024-01-02,28283.92,4033.07,5003.44,6791;7021,Pending,UPI
D07I41798,D07C6863,D07C4977,2024-01-18,69536.54,8620.93,6674.64,9523;5183,Cancelled,UPI
D07I50131,D07C3466,D07C5863,2024-03-31,643156.03,39497.5,94323.01,5863;6102;9329,Pending,Cheque
D07I40264,D07C3907,D07C2357,2024-02-04,21836.24,1804.61,2537.51,8052;1747;6111,Cancelled,Cheque
D07I10920,D07C7645,D07C6464,2024-05-04,14463.65,1969.85,1603.47,7741;4202;8674,Cancelled,Cheque
D07I31707,D07C1846,D07C7094,2024-06-21,6501.9,665.79,771.3,7269,Paid,UPI
D07I43782,D07C4726,D07C2590,2024-05-16,8996.84,727.21,632.01,3264;9495,Paid,Cheque
D07I13448,D07C7945,D07C4568,2024-05-25,4017.83,606.51,639.38,9065;9380,Cancelled,Bank Transfer
D07I45096,D07C5679,D07C9494,2024-04-21,26757.81,2236.04,3533.78,4221;7697;3397,Paid,Bank Transfer
D07I44135,D07C8277,D07C2163,2024-05-23,43417.29,2255.97,6020.12,5298,Pending,Cash
D07I18100,D07C5125,D07C5449,2024-05-28,581796.29,62520.51,56446.72,7493;8708;3667,Paid,Cash
D07I85279,D07C9092,D07C4471,2024-04-16,615763.69,56643.53,103165.74,8408;7162,Paid,Cheque
D07I29576,D07C8339,D07C3147,2024-06-03,32820.48,3558.47,4364.28,1552,Paid,UPI
D07I26787,D07C2349,D07C7548,2024-03-05,22882.19,3822.99,1854.49,5826,Pending,Cash
D07I66861,D07C1876,D07C8683,2024-01-17,302284.48,33875.33,22047.13,2992;9134;3320,Paid,Cheque
D07I14922,D07C4035,D07C2980,2024-06-21,12846.39,1269.22,1529.52,2031,Paid,Bank Transfer
D07I80136,D07C8788,D07C2336,2024-04-04,7364.26,913.97,458.44,8379;3522,Pending,Cheque
D07I85375,D07C3261,D07C6585,2024-02-11,186220.3,24306.32,29098.77,2379;9242,Pending,UPI
D07I82162,D07C9023,D07C4953,2024-06-22,21319.13,3388.01,1537.24,2549;7366,Cancelled,Cheque
D07I80361,D07C1419,D07C3547,2024-02-18,14005.54,1627.87,1322.5,4651,Pending,Bank Transfer
D07I91877,D07C7074,D07C9945,2024-03-30,73799.7,9429.78,11628.15,3617,Paid,Bank Transfer
D07I62221,D07C9094,D07C9354,2024-05-17,9242.89,849.63,817.57,5302,Pending,UPI
D07I25156,D07C7597,D07C1670,2024-03-30,508976.74,30445.47,55213.17,5650;4906;1001,Pending,Cash
D07I45268,D07C3474,D07C2921,2024-04-07,42552.58,3723.15,3092.08,1697;9633;6950,Pending,Cheque
D07I83398,D07C3018,D07C2568,2024-06-04,13142.88,1250.09,1494.55,3994,Pending,Bank Transfer
D07I76011,D07C1734,D07C4582,2024-03-09,9353.99,1373.48,1346.71,2969,Cancelled,UPI
D07I45661,D07C1015,D07C9494,2024-04-20,43709.1,4405.53,3825.02,7888,Pending,UPI
D07I17032,D07C7399,D07C2921,2024-06-28,31565.55,4269.5,4178.21,7315,Paid,Bank Transfer
D07I76424,D07C3676,D07C8367,2024-02-16,31457.28,2877.55,4303.08,9396;5002,Pending,Bank Transfer
D07I26150,D07C3468,D07C3907,2024-01-09,9422.85,1455.26,876.18,5049;2930,Pending,Bank Transfer
D07I93020,D07C8942,D07C7984,2024-01-30,109811.56,9019.88,14550.32,6674;3305;5110,Pending,Cash
D07I70015,D07C4259,D07C8110,2024-04-08,11533.9,1709.38,1063.51,1960;6727;7099,Pending,Cheque
D07I76195,D07C6903,D07C4415,2024-02-29,51399.88,7118.77,5757.56,6908,Pending,Cheque
D07I86742,D07C4888,D07C4334,2024-01-09,11944.48,1685.97,1348.43,4059;5041,Cancelled,UPI
D07I67091,D07C9959,D07C1899,2024-04-21,327938.03,54101.93,27379.78,9197;1340,Cancelled,Cash
D07I22625,D07C2059,D07C2670,2024-05-06,28458.53,1537.62,1606.81,8323;4745;6654,Paid,Cheque
D07I66682,D07C7119,D07C9521,2024-01-18,25094.17,2606.19,1477.35,4714;2468,Paid,UPI
D07I13972,D07C4330,D07C5463,2024-03-30,22361.43,3495.52,2724.93,5349;5044;2450,Paid,Cheque
D07I53332,D07C1256,D07C4618,2024-05-06,590901.48,69182.05,82236.48,5375;3184;6076,Pending,Cheque
D07I90563,D07C2033,D07C5968,2024-03-04,19073.22,955.39,2635.12,2798;4843;1173,Pending,UPI
D07I16020,D07C8557,D07C9605,2024-03-03,13541.5,1448.14,1237.76,5527;5091,Paid,Cheque
D07I70324,D07C5195,D07C4295,2024-05-03,11314.42,933.48,605.08,3548;1291,Pending,Cheque
D07I87075,D07C9728,D07C3415,2024-06-14,43286.59,3793.1,7281.52,7047;8093,Paid,Bank Transfer
D07I95031,D07C4649,D07C5872,2024-05-11,12943.93,800.89,2189.61,4358,Paid,Bank Transfer
D07I60359,D07C4655,D07C2046,2024-01-30,18980.97,3024.19,2489.7,6497;8022,Pending,UPI
D07I94890,D07C1036,D07C7913,2024-03-24,71755.29,8002.15,9215.08,4918;9524;3863,Paid,Cheque
D07I59105,D07C5054,D07C9275,2024-03-28,17679.07,1130.43,1787.86,5094;6032,Paid,Cheque
D07I55666,D07C6208,D07C3782,2024-05-30,9983.55,753.32,1250.31,2897,Pending,UPI
