invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D04I78493,D04C7417,D04C7468,2024-03-16,14983.65,1938.28,1180.49,4757;7985,Paid,UPI
D04I44005,D04C9749,D04C4918,2024-02-05,22874.96,1316.57,3791.97,7385;5125,Pending,Bank Transfer
D04I86296,D04C5700,D04C6584,2024-02-23,5025.41,733.31,470.96,4517;9703,Cancelled,Bank Transfer
D04I96358,D04C2970,D04C9431,2024-04-29,21506.0,2701.16,2398.88,1405,Cancelled,UPI
D04I45013,D04C6577,D04C3792,2024-06-15,6133.05,448.53,332.35,1696;1738;8907,Pending,Bank Transfer
D04I66083,D04C3787,D04C8635,2024-04-10,6597.1,986.63,964.53,1954;2802,Paid,UPI
D04I46911,D04C6706,D04C4478,2024-03-30,31972.81,4814.42,4782.46,8203;2147,Pending,Cheque
D04I80912,D04C2697,D04C7138,2024-05-16,51428.27,4242.81,8040.82,2674;9114;2174,Cancelled,UPI
D04I78486,D04C4534,D04C4382,2024-03-20,28057.99,2273.97,4861.1,8253;1017,Pending,Cash
D04I68822,D04C8258,D04C8420,2024-05-28,25555.97,3010.47,3248.71,4657;5470,Paid,Cash
D04I61055,D04C4201,D04C7191,2024-06-06,27456.48,4437.44,4930.37,8467,Paid,UPI
D04I93406,D04C6147,D04C5486,2024-01-19,22424.55,3737.32,2497.84,5277;3270,Cancelled,Cheque
D04I47555,D04C9663,D04C3944,2024-05-27,456679.47,31303.98,24143.74,3442;1761,Pending,Cheque
D04I76031,D04C9250,D04C4235,2024-06-27,117178.52,20375.51,15924.9,1088,Cancelled,Cheque
D04I36364,D04C9557,D04C5798,2024-03-17,18650.87,1917.19,3182.96,6120;7111,Pending,Cash
D04I47351,D04C7369,D04C4345,2024-06-06,32547.9,2414.02,3016.86,2907;5496,Pending,Bank Transfer
D04I96225,D04C5639,D04C7227,2024-01-07,25812.57,3005.8,3295.41,2359,Paid,UPI
D04I14780,D04C6550,D04C8734,2024-06-10,38336.85,6768.74,2382.78,1582;8810,Paid,Cash
D04I16331,D04C2684,D04C5700,2024-01-30,12875.98,787.12,2229.59,4735,Cancelled,Cash
D04I66344,D04C7889,D04C9714,2024-03-26,11063.5,712.61,1589.48,6966,Cancelled,Cash
D04I58002,D04C6545,D04C2518,2024-06-29,605371.61,43015.44,49518.76,4519;9481,Paid,Bank Transfer
D04I11199,D04C4749,D04C2585,2024-06-04,91383.21,6413.54,6820.63,3824;1016;2253,Pending,Bank Transfer
D04I42370,D04C9566,D04C6618,2024-02-28,28224.95,3511.61,4425.03,4686;6646,Pending,Cheque
D04I25176,D04C2908,D04C4375,2024-06-09,21047.8,1720.97,1545.81,6773;9541,Cancelled,Bank Transfer
D04I73521,D04C4488,D04C9147,2024-02-03,15148.19,856.46,1628.53,7738,Paid,Bank Transfer
D04I44652,D04C4416,D04C3338,2024-03-05,25976.08,1475.75,2193.29,3644;2050;6503,Pending,UPI
D04I81139,D04C8734,D04C8565,2024-05-01,24737.31,1713.78,1595.65,7025;8699;1589,Pending,Cheque
D04I73850,D04C5654,D04C6082,2024-03-05,23427.75,1790.46,3559.16,4191;7322;2458,Pending,Cheque
D04I81574,D04C8202,D04C3630,2024-04-19,36167.65,5307.19,2078.27,5275,Cancelled,UPI
D04I38556,D04C6730,D04C5552,2024-01-31,9169.84,1542.13,1599.64,6463;1265,Paid,Cash
D04I16926,D04C6706,D04C9008,2024-02-08,10944.59,1682.72,1937.87,1600,Cancelled,UPI
D04I60131,D04C2887,D04C9576,2024-01-25,382354.61,40307.83,51909.6,8638,Paid,Cheque
D04I91980,D04C6757,D04C2887,2024-05-28,34978.83,5445.81,3238.91,9042;4541;8833,Cancelled,Cheque
D04I96247,D04C8874,D04C8783,2024-06-01,39862.07,2504.59,6064.32,5291,Paid,Cash
D04I80852,D04C8110,D04C2465,2024-02-16,206108.6,31388.42,15408.46,6876;9021;1614,Paid,Bank Transfer
D04I87676,D04C7434,D04C1192,2024-02-29,10108.24,557.84,958.47,3802;4422,Cancelled,Cash
D04I85017,D04C3460,D04C2186,2024-02-23,462502.96,60091.8,74008.44,2195;7832,Paid,Cash
D04I20640,D04C1669,D04C4635,2024-03-15,24762.52,3355.44,1682.71,3391;2019,Pending,Cash
D04I10763,D04C4918,D04C3027,2024-06-12,55019.67,4041.32,4154.66,9201,Paid,Cash
D04I11309,D04C8469,D04C4820,2024-06-03,21212.86,2345.5,3747.58,9514;1838,Pending,Cash
D04I22091,D04C6795,D04C3358,2024-05-18,4233.36,687.96,597.02,5928;6659,Paid,Bank Transfer
D04I68549,D04C7435,D04C1524,2024-03-29,65832.59,3452.51,9829.7,7049,Paid,Cash
D04I32523,D04C3828,D04C6843,2024-02-20,246695.21,37076.14,31412.08,7911;7305,Cancelled,UPI
D04I56149,D04C6770,D04C7676,2024-01-11,13085.12,1000.5,1028.16,3172;3372;4581,Pending,UPI
D04I86695,D04C1806,D04C7785,2024-01-05,15928.25,2858.94,2294.68,8267,Pending,Bank Transfer
D04I54699,D04C5648,D04C7181,2024-04-08,13622.41,1121.77,1660.42,5703;9318,Paid,Cheque
D04I33481,D04C6391,D04C8886,2024-04-18,586138.89,45889.23,62086.48,9870,Cancelled,Cash
D04I55038,D04C6147,D04C8778,2024-03-14,16310.73,1032.49,2144.42,7646;7048,Cancelled,Cash
D04I74383,D04C9566,D04C3187,2024-06-13,13546.0,759.56,779.31,6913;2847,Paid,UPI
D04I56579,D04C2460,D04C1240,2024-06-02,6924.12,670.43,743.65,8395;7208;4634,Pending,Bank Transfer
D04I22233,D04C8924,D04C7893,2024-02-27,54634.45,2943.75,3489.56,3645;6442,Cancelled,Cheque
D04I14601,D04C7641,D04C7294,2024-04-26,18306.91,1153.03,2323.11,8363;3644,Pending,UPI
D04I88638,D04C8892,D04C3695,2024-01-12,95474.23,11455.95,9313.95,6248;6563,Paid,Cash
D04I29931,D04C7191,D04C8685,2024-02-09,41885.93,4817.77,3745.58,3726;5290,Pending,Cheque
D04I99985,D04C6929,D04C7664,2024-04-10,10379.95,1823.75,1005.33,1319;9750;6349,Pending,Bank Transfer
D04I52619,D04C9684,D04C7616,2024-04-20,7422.39,1159.02,431.48,2111;5454;9905,Cancelled,UPI
D04I91367,D04C8354,D04C6432,2024-01-07,47795.75,6553.29,4406.67,7935;1868;2093,Pending,UPI
D04I11012,D04C6280,D04C5786,2024-01-16,4310.03,461.68,418.39,5570;6116,Paid,Cheque
D04I11165,D04C2268,D04C3118,2024-02-21,17022.13,2126.05,1095.98,1851;5794,Pending,UPI
D04I25452,D04C2730,D04C9890,2024-05-15,56105.85,4960.55,5303.63,3569;6020,Paid,Cash
D04I31257,D04C8668,D04C6540,2024-02-25,10184.33,879.73,1133.35,6207,Pending,Cheque
D04I28100,D04C7496,D04C3601,2024-02-10,4557.9,230.48,758.68,2496,Paid,Cash
D04I22856,D04C7306,D04C6744,2024-03-13,15598.22,1925.4,2613.34,1486;9210;8490,Paid,Cheque
D04I40386,D04C6461,D04C2913,2024-06-12,23120.04,3658.02,2702.21,7324,Cancelled,UPI
D04I72333,D04C1928,D04C3925,2024-06-11,10203.86,889.49,1586.81,9364;6939;4377,Paid,Bank Transfer
D04I79519,D04C4380,D04C7548,2024-06-20,112214.96,18930.1,10955.87,4426,Cancelled,Cheque
D04I99459,D04C8667,D04C4415,2024-03-09,599726.71,33436.03,74048.63,3980;1906;2703,Cancelled,UPI
D04I70178,D04C6161,D04C4150,2024-06-13,22132.85,3429.09,2077.62,9386,Pending,Cash
D04I38567,D04C2467,D04C3224,2024-04-02,24336.91,1763.9,2993.88,9841;1935;3281,Pending,Cheque
D04I57203,D04C2331,D04C7876,2024-06-08,371545.09,24166.03,43398.75,8580,Pending,Cash
D04I53406,D04C9902,D04C8783,2024-02-24,10582.56,1198.32,988.67,8517;1917,Paid,Bank Transfer
D04I39484,D04C8748,D04C6761,2024-06-15,16717.52,2512.76,2430.94,5521,Pending,Bank Transfer
D04I33659,D04C3118,D04C5486,2024-05-22,53344.16,3069.89,6773.97,1501;9019,Cancelled,UPI
D04I56647,D04C1685,D04C4736,2024-03-04,7347.96,621.77,767.69,5659;4238,Paid,Bank Transfer
D04I34364,D04C8012,D04C3401,2024-01-22,19812.81,2327.76,1955.0,3063;3040;3746,Pending,Cash
D04I50506,D04C8854,D04C4994,2024-02-24,484744.57,38289.98,46071.47,9578;4845;6221,Cancelled,Bank Transfer
D04I58423,D04C5998,D04C3725,2024-02-14,52423.08,5794.83,9410.86,4979,Cancelled,UPI
D04I32899,D04C9684,D04C6027,2024-05-18,10552.72,668.49,893.35,8026;1075;7671,Cancelled,Bank Transfer
D04I87391,D04C8515,D04C9503,2024-02-13,38080.52,4792.18,4740.78,7203;1347;2657,Pending,Cheque
D04I93892,D04C2654,D04C9918,2024-03-03,35053.24,2967.17,5739.18,2689,Paid,Cheque
D04I28216,D04C5945,D04C1313,2024-01-08,26196.63,2460.13,2799.54,1948;3148,Pending,Cheque
D04I84385,D04C6850,D04C1623,2024-06-13,311045.7,22103.53,49194.62,6659;3230,Paid,Cash
D04I11469,D04C3828,D04C4234,2024-04-27,522870.49,49045.49,61730.98,2708,Cancelled,UPI
D04I72273,D04C4366,D04C2074,2024-04-17,687615.22,113938.73,111645.27,1231;3276,Cancelled,Cheque
D04I31859,D04C5550,D04C6923,2024-05-23,5566.83,961.21,938.0,6131,Cancelled,Bank Transfer
D04I51987,D04C7584,D04C8928,2024-04-11,18788.73,1565.77,1526.03,5045,Pending,Bank Transfer
D04I23263,D04C6161,D04C8269,2024-05-31,26003.07,2944.9,3484.11,3454;6001,Paid,UPI
D04I56456,D04C9504,D04C4679,2024-02-20,486436.0,54028.57,54731.11,1139,Paid,Bank Transfer
D04I43722,D04C7983,D04C1926,2024-05-14,47170.71,2586.32,7782.89,7309;2237;6277,Paid,Cheque
D04I72904,D04C6627,D04C6780,2024-03-08,14161.54,1813.57,1732.94,2262;6890,Cancelled,Cash
D04I46045,D04C7548,D04C3429,2024-01-01,25710.43,2307.11,4242.04,2996;1491;6059,Pending,Cheque
D04I47393,D04C9765,D04C8740,2024-05-03,3469.13,213.83,344.39,4187;3218;2489,Cancelled,Bank Transfer
D04I32434,D04C8195,D04C1932,2024-02-11,14983.74,2043.44,1515.64,9290;5397,Paid,UPI
D04I40240,D04C9749,D04C2022,2024-01-09,25977.64,3609.9,2011.12,2288;9272;9453,Paid,Cheque
D04I46488,D04C1010,D04C9663,2024-03-15,1534.95,126.26,213.0,6653;6282,Pending,UPI
D04I59856,D04C5020,D04C3017,2024-03-05,73537.49,5192.36,3765.56,1916;4498,Pending,UPI
D04I21629,D04C7979,D04C5164,2024-05-18,15566.08,1940.21,2576.4,5900;1951;8051,Cancelled,UPI
D04I99931,D04C6147,D04C4391,2024-04-24,105864.08,9059.92,9947.09,7191,Cancelled,Bank Transfer
D04I32930,D04C3725,D04C5955,2024-04-08,13297.87,894.32,752.11,5576,Cancelled,Bank Transfer
D04I26333,D04C3756,D04C1271,2024-01-03,41732.29,2766.45,3338.23,2808;5532;4973,Paid,Cash
D04I23171,D04C8283,D04C6181,2024-03-02,18435.32,1683.72,2804.65,7123,Pending,Cheque
D04I84533,D04C1423,D04C5760,2024-05-13,7779.43,560.93,916.88,7014;9223;4235,Cancelled,UPI
D04I92656,D04C7671,D04C9000,2024-05-18,34993.92,3436.4,4008.38,4340;9006;5450,Cancelled,UPI
D04I89096,D04C5326,D04C5579,2024-02-04,137508.79,21820.38,20981.57,3948;3404,Pending,UPI
D04I77939,D04C7231,D04C8110,2024-04-25,574033.36,31708.41,66964.69,4576,Cancelled,Cash
D04I16971,D04C6553,D04C3893,2024-04-10,8746.52,562.22,1295.25,9069;8075,Pending,UPI
D04I51487,D04C7576,D04C8269,2024-01-20,16406.75,2233.95,1249.47,1437;3239,Pending,Bank Transfer
D04I46450,D04C4327,D04C1161,2024-02-29,7569.2,1021.75,1262.37,9809;4219,Paid,UPI
D04I13328,D04C1681,D04C8592,2024-06-29,29736.13,2948.77,3451.12,9785;3756;5456,Cancelled,Cheque
D04I79377,D04C4326,D04C9139,2024-06-13,46197.98,2837.87,6908.68,2181,Pending,Cash
D04I76125,D04C2380,D04C4149,2024-06-25,26371.09,3067.95,3461.07,2514;2932,Paid,Cash
D04I68765,D04C8738,D04C8030,2024-01-29,280261.24,38924.33,45028.29,3898;1330,Cancelled,Cheque
D04I99020,D04C5299,D04C5863,2024-05-02,11049.66,1275.65,1712.95,4407;7331,Cancelled,UPI
D04I86265,D04C6454,D04C8452,2024-01-24,29314.75,3651.83,2118.61,7804;1931,Cancelled,UPI
D04I26766,D04C8971,D04C3058,2024-02-01,31788.51,3396.66,5715.85,5667;2982;8103,Cancelled,Cheque
D04I86598,D04C8802,D04C8685,2024-04-13,37142.31,4178.92,5422.04,4292;6495,Pending,Cheque
D04I87380,D04C4869,D04C1928,2024-05-22,17050.1,2727.63,950.55,7132;6727;8001,Pending,UPI
D04I51769,D04C4766,D04C4201,2024-01-05,24172.26,2690.6,2656.77,9257;2324;9789,Paid,Bank Transfer
D04I53430,D04C5741,D04C6855,2024-03-08,33145.15,1971.97,2293.89,6869;8429,Paid,UPI
D04I14232,D04C2460,D04C7251,2024-02-26,107790.39,11347.15,9548.98,8289,Pending,UPI
D04I67947,D04C9106,D04C4549,2024-05-13,14902.52,1062.3,2522.81,2445;1807,Paid,Cash
D04I78369,D04C5054,D04C3630,2024-03-01,307849.56,44941.74,52552.4,7225;1892;2434,Cancelled,Bank Transfer
D04I36457,D04C4415,D04C5811,2024-04-11,29983.76,2068.13,1597.54,1864;3129;4030,Cancelled,Bank Transfer
D04I32437,D04C9443,D04C3787,2024-03-27,19903.53,1097.38,1781.38,8393,Paid,Cash
D04I97435,D04C7070,D04C3755,2024-01-18,2875.0,428.04,425.1,6816;6061;3846,Cancelled,Cash
D04I46238,D04C8928,D04C3460,2024-02-05,81675.44,13797.85,13947.62,5017,Paid,Bank Transfer
D04I73589,D04C8469,D04C4014,2024-01-23,49038.01,2996.99,6066.79,2996,Paid,Cash
D04I76642,D04C2191,D04C6942,2024-04-11,25700.49,1573.96,3158.85,7637,Pending,Bank Transfer
D04I20494,D04C5955,D04C9173,2024-06-27,13820.67,2315.35,1117.4,8050;1472,Paid,UPI
D04I84862,D04C6983,D04C8924,2024-03-02,5349.56,745.02,778.13,4121;8851;8700,Pending,UPI
D04I92447,D04C8673,D04C1842,2024-02-21,32276.06,4653.26,3509.93,5527,Paid,Cash
D04I18498,D04C7021,D04C8581,2024-03-12,16509.16,2175.89,1722.71,1407;8459,Paid,Cash
D04I79624,D04C8926,D04C9062,2024-02-01,34221.11,3016.22,6098.97,1462;8026,Pending,Bank Transfer
D04I62184,D04C7080,D04C5656,2024-04-21,4167.79,706.69,431.64,8150;1827,Cancelled,Bank Transfer
D04I95089,D04C5530,D04C5929,2024-04-28,19145.99,2406.91,2604.78,4936,Pending,Cash
D04I66597,D04C5002,D04C9956,2024-05-07,14451.07,1486.51,1564.43,2854,Pending,Bank Transfer
D04I60082,D04C7187,D04C9431,2024-05-01,27443.23,1989.78,2568.73,9915,Paid,UPI
D04I39997,D04C3480,D04C2382,2024-06-07,17367.08,1995.18,2323.17,7939;5139;8326,Cancelled,Cash
D04I88001,D04C8426,D04C1714,2024-06-29,787876.77,123075.63,82478.42,1663;6041;4156,Pending,Bank Transfer
D04I76005,D04C1266,D04C2019,2024-04-10,49014.12,6334.53,7918.1,9885,Cancelled,UPI
D04I23443,D04C6979,D04C2572,2024-03-21,527526.3,93747.61,85032.81,6436,Pending,Bank Transfer
D04I56048,D04C6511,D04C7843,2024-03-02,25908.22,3342.94,4298.88,2154,Cancelled,Bank Transfer
D04I22517,D04C4021,D04C9857,2024-05-07,48928.35,4137.86,7043.39,6526;7152;5212,Paid,Bank Transfer
D04I89999,D04C4744,D04C3794,2024-04-23,33167.85,2014.59,3684.74,3756,Paid,Cash
D04I67231,D04C6526,D04C8258,2024-05-01,29993.96,2685.61,1809.55,5817;7057;3959,Cancelled,Cash
D04I66666,D04C8713,D04C6627,2024-04-20,21269.95,3775.73,3005.72,7177;1648;1905,Paid,Bank Transfer
D04I49623,D04C3630,D04C6713,2024-03-11,13788.31,1344.4,1291.42,4655;7228;2963,Paid,UPI
D04I76482,D04C6901,D04C4416,2024-03-15,16922.63,2722.16,2095.35,9882;5588,Cancelled,Cheque
D04I22917,D04C4682,D04C3954,2024-06-02,76511.45,11685.65,13297.46,9643;7801;4561,Pending,Cheque
D04I15086,D04C9147,D04C2191,2024-02-01,20736.96,3494.14,3465.91,2806;8324,Paid,UPI
D04I50971,D04C5761,D04C4549,2024-03-22,395395.26,21770.9,45204.92,3680,Paid,Cash
D04I74281,D04C4713,D04C3029,2024-04-12,70606.4,3553.37,6240.5,1211;9906;9819,Paid,UPI
D04I87795,D04C7576,D04C8283,2024-02-12,16194.91,1394.28,2089.92,2740,Cancelled,Cash
D04I21331,D04C2659,D04C7641,2024-05-03,18920.09,2996.29,1742.88,7373,Pending,Cheque
D04I75560,D04C7278,D04C9761,2024-03-25,289120.09,24032.22,16580.95,7858;7320,Paid,UPI
D04I85457,D04C4294,D04C7251,2024-02-16,34141.49,4546.44,2193.66,5874;8976;4548,Pending,Cheque
D04I67656,D04C7266,D04C7658,2024-05-13,33134.96,1670.18,5630.3,6391;5561,Cancelled,Bank Transfer
D04I60397,D04C2702,D04C7496,2024-01-20,480919.32,30397.84,43162.86,6361,Cancelled,UPI
D04I15482,D04C1915,D04C5916,2024-02-18,11990.85,1955.77,1377.18,8962;5532,Paid,Cash
D04I53275,D04C6653,D04C5542,2024-05-21,23818.02,1413.18,3732.08,7011;4989;2490,Cancelled,Cash
D04I73688,D04C9415,D04C5052,2024-05-28,33156.58,1692.67,3728.34,7214;3692;8678,Pending,Cash
D04I21856,D04C8612,D04C2176,2024-01-30,665503.29,71390.89,101023.05,8464,Paid,Cheque
D04I22915,D04C7251,D04C5208,2024-05-11,6555.98,862.79,598.04,1081;4654,Cancelled,Cheque
D04I47990,D04C8783,D04C1926,2024-03-23,15066.6,916.68,2205.67,3205,Cancelled,Cash
D04I35791,D04C3200,D04C6097,2024-02-02,20282.09,3175.98,2414.1,6119;9049,Pending,UPI
D04I11241,D04C4687,D04C6499,2024-02-27,51732.06,8377.31,3916.61,4415,Paid,Bank Transfer
D04I72241,D04C5945,D04C2233,2024-06-20,22457.78,2378.72,3333.77,4762,Paid,Cash
D04I11004,D04C2019,D04C1972,2024-03-15,22394.85,1693.94,2209.16,7063;7270,Cancelled,UPI
D04I46951,D04C5261,D04C5410,2024-05-03,532589.57,90285.82,70042.31,7621;8220;2253,Pending,Cheque
D04I87378,D04C7024,D04C4922,2024-06-15,344302.33,57083.35,43852.66,3708;8083;6324,Cancelled,UPI
D04I68321,D04C7070,D04C4744,2024-01-03,81427.27,10890.88,8266.31,8680,Paid,Cheque
D04I26887,D04C1442,D04C7484,2024-06-28,18487.91,2822.95,1624.32,6890;2198,Paid,Cash
D04I28824,D04C2992,D04C9985,2024-02-20,13775.79,2438.86,2352.18,4251,Pending,UPI
D04I73969,D04C3618,D04C8888,2024-01-18,47821.0,3428.42,7168.82,7980;7602,Cancelled,Cheque
D04I10114,D04C1442,D04C4366,2024-06-28,65192.09,3611.37,9464.29,8253;6309;7044,Pending,Cash
D04I26113,D04C5592,D04C2135,2024-02-29,14714.71,1851.41,1242.06,3852,Paid,Cheque
D04I80982,D04C7664,D04C4864,2024-04-27,20305.18,1812.11,1144.16,5657;6409,Pending,Cheque
D04I36911,D04C6901,D04C5654,2024-03-17,83453.53,14924.97,10674.66,8716;4067,Pending,Cheque
D04I27786,D04C3855,D04C8184,2024-04-07,74578.22,7040.51,6945.53,4780;5868;8740,Pending,Cheque
D04I48501,D04C8886,D04C8158,2024-06-03,13473.02,1164.66,1665.79,1357;3805;3083,Pending,UPI
D04I44602,D04C2618,D04C3420,2024-03-06,42931.56,3214.94,4038.56,2712;7040;5113,Cancelled,Bank Transfer
D04I76041,D04C5542,D04C7281,2024-05-23,24618.09,1669.01,3273.73,1148;7350;4608,Pending,Bank Transfer
D04I62839,D04C2382,D04C6448,2024-04-04,11587.16,835.34,630.38,1285;4049,Paid,UPI
D04I22416,D04C4694,D04C7979,2024-03-09,29398.17,2184.51,4384.61,2850;9980;2351,Cancelled,Bank Transfer
D04I45810,D04C9885,D04C5899,2024-05-21,371581.87,58378.22,57785.23,8964;7910,Pending,UPI
D04I72211,D04C7537,D04C9225,2024-03-30,52098.91,3765.41,7674.93,3651;8709,Cancelled,Cash
D04I47867,D04C6200,D04C4534,2024-03-11,16148.69,2306.68,1784.1,9734,Cancelled,UPI
D04I11221,D04C8630,D04C9929,2024-04-27,55723.43,7325.26,5853.25,9819;5587;7237,Paid,Bank Transfer
D04I69834,D04C8685,D04C5657,2024-05-31,94500.66,13884.77,6306.66,3089;3693,Cancelled,Cash
