invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D08I61235,D08C8365,D08C3684,2024-02-17,14823.02,1843.73,1596.09,4012,Paid,Cheque
D08I83909,D08C1631,D08C2049,2024-02-18,15468.52,1020.93,2318.1,7992;7299;4473,Paid,Cheque
D08I17223,D08C4706,D08C8928,2024-04-01,17799.96,2884.76,1033.87,6411;1039,Paid,UPI
D08I86573,D08C1732,D08C2500,2024-06-08,37243.15,2091.28,4839.88,4905;3668;2296,Paid,UPI
D08I29868,D08C6236,D08C4387,2024-06-16,12070.74,1632.59,1746.46,6874;8155,Paid,Cheque
D08I53149,D08C1773,D08C1640,2024-06-19,11273.55,1548.78,1116.88,3450;3228;7783,Paid,UPI
D08I93803,D08C4944,D08C3820,2024-01-12,39732.46,5726.94,3901.4,4060;5569,Paid,Bank Transfer
D08I38670,D08C2214,D08C5509,2024-02-16,206760.63,29581.96,25167.43,4686;3114,Cancelled,Cheque
D08I64811,D08C8561,D08C9882,2024-01-06,25183.04,1781.9,1384.48,7481;4897,Cancelled,UPI
D08I96932,D08C5191,D08C1820,2024-03-28,55243.64,6732.03,5794.07,9294;5308,Cancelled,Bank Transfer
D08I40527,D08C5811,D08C9454,2024-06-25,46734.16,6526.15,3073.03,5874,Pending,Bank Transfer
D08I70377,D08C7546,D08C6793,2024-02-06,2526.88,317.45,249.19,6188,Paid,Cash
D08I66568,D08C3765,D08C7039,2024-01-07,20006.84,2453.0,2611.75,8438;3976,Paid,Cheque
D08I15218,D08C4805,D08C7508,2024-04-30,189315.23,18190.82,24045.14,7458;5075;6953,Paid,Cheque
D08I35862,D08C1428,D08C8058,2024-05-12,50034.84,8939.27,4541.34,6659;7923,Cancelled,Bank Transfer
D08I26771,D08C8426,D08C3566,2024-06-06,20687.68,3571.17,3517.7,6466;9149;3401,Pending,Cash
D08I61479,D08C4003,D08C5506,2024-04-06,35358.4,1960.59,5278.22,9917;8655,Cancelled,Cheque
D08I91710,D08C3624,D08C6785,2024-06-09,53057.16,3606.34,6400.89,4174;3244,Cancelled,Cheque
D08I77694,D08C4673,D08C4185,2024-05-22,17610.91,1721.51,892.21,7159;2810;1025,Paid,Bank Transfer
D08I80342,D08C2662,D08C2770,2024-01-23,13260.3,1123.75,2301.01,7821,Paid,UPI
D08I26295,D08C3624,D08C1918,2024-01-07,130129.83,10408.24,16687.87,1840,Pending,Cheque
D08I42030,D08C9014,D08C8368,2024-05-23,18213.13,3152.55,2018.19,1186;4975;8959,Pending,Cash
D08I73664,D08C4906,D08C4398,2024-06-12,301166.8,40960.29,32927.47,1970;4371;4816,Cancelled,Cash
D08I84273,D08C9140,D08C5894,2024-03-07,107059.12,15696.88,16660.72,5447,Cancelled,Bank Transfer
D08I30646,D08C5382,D08C4803,2024-05-17,517193.63,52207.74,70124.44,6149;9239,Cancelled,Cheque
D08I64568,D08C2818,D08C8840,2024-03-16,13222.15,2238.3,1285.95,9991,Paid,Bank Transfer
D08I20830,D08C7386,D08C6132,2024-01-17,7389.73,1274.7,1114.41,4644;5179;6961,Pending,UPI
D08I52257,D08C7019,D08C2758,2024-02-24,19361.63,1643.49,1791.22,9193;2417;3416,Pending,Cheque
D08I57969,D08C7195,D08C3604,2024-03-25,25567.25,1443.06,3434.91,8828;5510,Paid,Cash
D08I73625,D08C2752,D08C2604,2024-04-07,85360.06,7503.21,13033.67,3004,Pending,Cash
D08I65566,D08C5523,D08C8387,2024-04-28,21621.88,2265.16,3794.1,7429;1113,Paid,Cheque
D08I79769,D08C7768,D08C6521,2024-05-01,12143.27,1376.24,1152.36,6081,Paid,Cash
D08I97300,D08C3611,D08C6693,2024-02-24,21214.58,2217.14,1381.13,5989,Paid,Cash
D08I63557,D08C8333,D08C5689,2024-06-19,8826.37,988.88,1466.49,5991;5694;9663,Cancelled,UPI
D08I45592,D08C2993,D08C3102,2024-03-31,93650.47,13156.45,8993.42,6719,Pending,Cheque
D08I14747,D08C6396,D08C7121,2024-03-18,17132.68,1943.68,2998.8,7873,Paid,UPI
D08I32298,D08C5838,D08C1773,2024-01-18,20211.98,1737.84,3470.96,4498;9600,Paid,Cash
D08I29018,D08C7160,D08C1648,2024-02-27,23264.13,2180.83,3351.99,3492;1341;2850,Paid,UPI
D08I74532,D08C6743,D08C7390,2024-01-31,278376.03,30047.07,47999.4,7161;4510;9062,Cancelled,Cash
D08I35402,D08C8273,D08C7791,2024-06-27,339508.5,31146.2,52365.39,4925;9939,Paid,UPI
D08I17195,D08C6847,D08C5811,2024-03-18,30517.99,5205.94,3548.65,6939,Paid,Cash
D08I91300,D08C3329,D08C3531,2024-05-29,6596.04,907.69,1141.19,7922;7659;9570,Cancelled,Cheque
D08I77827,D08C4591,D08C4079,2024-06-28,31332.28,5569.23,2047.52,5643;9817;1344,Cancelled,Bank Transfer
D08I83061,D08C1262,D08C9734,2024-01-06,17809.84,1823.64,1338.12,6044;8775,Paid,Bank Transfer
D08I11850,D08C5056,D08C9623,2024-01-06,50865.43,4048.95,7020.75,7889,Pending,UPI
D08I16652,D08C5099,D08C5662,2024-04-09,21246.53,3494.58,2000.51,5263,Pending,Cheque
D08I29886,D08C6965,D08C9944,2024-06-03,457021.86,79370.71,37645.46,2007;5956;7198,Pending,Cheque
D08I77842,D08C8369,D08C3786,2024-04-03,29837.79,2107.29,3680.01,2666;8315;6705,Pending,Cheque
D08I74571,D08C5036,D08C3882,2024-01-25,23860.55,3834.72,2572.55,8431,Cancelled,Bank Transfer
D08I57268,D08C1828,D08C2227,2024-03-19,15409.18,930.22,2565.21,3707;3122,Cancelled,UPI
D08I80706,D08C4912,D08C6612,2024-01-01,39605.54,6385.05,3560.91,3130,Paid,UPI
D08I87387,D08C7250,D08C4265,2024-04-29,43968.5,3789.52,4693.56,6360;7779;2684,Paid,Cash
D08I93188,D08C1991,D08C8694,2024-04-20,79418.95,13548.61,12670.48,8403,Cancelled,Cheque
D08I27410,D08C8777,D08C3175,2024-06-18,12046.75,1219.18,1999.24,1660,Cancelled,Cash
D08I53621,D08C5855,D08C6484,2024-04-19,51212.94,8826.62,4905.89,8557;4910;1848,Pending,Bank Transfer
D08I18672,D08C3150,D08C7777,2024-03-08,17667.14,1222.85,2304.05,1070,Pending,Bank Transfer
D08I50709,D08C4068,D08C9954,2024-01-26,9948.36,1201.11,524.48,2750;2143;2844,Paid,Cheque
D08I65128,D08C7777,D08C3100,2024-01-18,632307.54,60824.68,107701.5,9798;3819,Pending,UPI
D08I82657,D08C8544,D08C7638,2024-02-24,71064.67,7766.05,7002.43,2544,Paid,Cash
D08I26682,D08C9219,D08C1705,2024-04-18,13324.79,1631.8,1567.62,8203;2687,Paid,Cash
D08I27989,D08C8244,D08C9396,2024-01-26,10290.08,1457.28,1586.05,2046,Pending,Cheque
D08I31145,D08C9257,D08C7865,2024-02-17,9246.72,1302.27,1349.26,6825;8553;9081,Cancelled,Cheque
D08I77233,D08C9313,D08C3155,2024-02-09,12318.21,970.63,2155.83,3623;1640,Cancelled,UPI
D08I91726,D08C2442,D08C5029,2024-04-27,57513.34,3936.32,8445.93,4890,Paid,Cheque
D08I31236,D08C1819,D08C2025,2024-05-19,23076.25,3804.55,3435.74,9283;2652,Cancelled,Cash
D08I73928,D08C4591,D08C1905,2024-05-28,69569.24,5013.92,11089.1,2007,Cancelled,Cash
D08I51038,D08C2752,D08C8387,2024-03-01,8090.24,704.47,1200.94,9579;6170;4668,Paid,UPI
D08I66452,D08C6782,D08C3080,2024-06-07,15522.59,1334.83,2240.98,3298;8444,Pending,Cash
D08I41250,D08C4803,D08C1543,2024-03-26,48060.34,8325.14,6697.84,8436;2541;4337,Pending,Cheque
D08I46700,D08C3539,D08C8120,2024-06-27,33050.69,4889.06,4541.48,7541;7036,Paid,Bank Transfer
D08I42632,D08C1396,D08C4125,2024-03-08,25386.33,3783.78,1435.83,7032;4330;4745,Paid,Bank Transfer
D08I62269,D08C4739,D08C1124,2024-03-09,23263.67,3863.92,2489.63,7422,Cancelled,Bank Transfer
D08I17486,D08C9078,D08C3281,2024-05-06,22445.26,2211.68,1347.47,9817;2311,Cancelled,Cash
D08I93814,D08C6546,D08C8273,2024-01-30,37457.7,3683.84,4051.42,4691;5646;7918,Paid,UPI
D08I62360,D08C2993,D08C5178,2024-05-04,117675.45,17395.57,6168.15,9967;2511;8149,Pending,Bank Transfer
D08I12273,D08C2919,D08C9100,2024-06-18,162583.67,22322.78,15322.2,8962;6926,Paid,UPI
D08I24598,D08C9012,D08C5522,2024-04-27,30825.62,3489.58,2028.52,2150,Pending,Cheque
D08I79453,D08C4611,D08C1300,2024-02-06,24083.24,2978.96,2748.25,4205,Pending,Bank Transfer
D08I31633,D08C6700,D08C1187,2024-04-03,39826.8,4747.92,2298.71,7245;3858;5074,Paid,Cash
D08I50776,D08C1133,D08C8145,2024-02-09,45119.75,5741.79,5895.9,9308;2579;8526,Pending,Cheque
D08I37619,D08C8058,D08C5811,2024-06-14,79699.95,12551.37,5948.59,4251;3623,Paid,Cheque
D08I68672,D08C9999,D08C7123,2024-04-10,88843.64,7786.32,7945.82,2376;7164,Cancelled,Bank Transfer
D08I21868,D08C5773,D08C8443,2024-03-02,20656.61,2237.33,2874.66,6282;9087;8072,Paid,Bank Transfer
D08I66678,D08C3325,D08C9904,2024-05-01,9195.0,1508.78,760.56,8287;1926,Paid,Cash
D08I78538,D08C9550,D08C9463,2024-02-10,38257.59,5253.74,2930.53,6073;9142,Pending,UPI
D08I18801,D08C7383,D08C2500,2024-03-16,26360.4,1601.3,3368.03,9521;9460,Cancelled,Bank Transfer
D08I56468,D08C8332,D08C3054,2024-02-29,10152.11,1531.09,518.94,6455;8299,Cancelled,UPI
D08I26171,D08C5423,D08C4059,2024-06-24,7716.84,1181.82,1369.66,4304;7866,Pending,Cheque
D08I48338,D08C3176,D08C8886,2024-01-12,122089.99,6333.05,17196.6,8119,Paid,Cash
D08I41417,D08C3820,D08C1773,2024-05-31,438769.13,40327.23,63664.28,2227;3461,Paid,Cash
D08I66088,D08C1272,D08C3911,2024-03-19,16431.48,2088.19,1050.64,9860;3136;2077,Paid,Bank Transfer
D08I35109,D08C1516,D08C6145,2024-06-06,72626.82,4038.54,5152.97,9563,Paid,UPI
D08I67871,D08C5611,D08C7679,2024-03-18,15609.38,1297.12,1223.06,7755;3843,Pending,Cash
D08I27965,D08C2120,D08C7250,2024-06-04,45648.61,4490.27,6736.42,3026;1287;2056,Pending,UPI
D08I73116,D08C8384,D08C8858,2024-03-11,11127.32,813.93,1310.23,5695;3766;7676,Pending,UPI
D08I69532,D08C4386,D08C8346,2024-01-29,8130.75,1357.1,1422.59,1445;7349;2051,Pending,Cash
D08I82264,D08C4900,D08C5608,2024-03-29,45563.58,3019.52,4331.88,4956;7365,Cancelled,Cash
D08I63042,D08C6760,D08C5448,2024-06-01,25237.37,4369.66,3230.37,2068;8770;1528,Cancelled,Cash
D08I16356,D08C5358,D08C2208,2024-01-06,9205.93,830.49,1169.88,9870;2947,Paid,Bank Transfer
D08I84388,D08C7979,D08C9752,2024-03-21,12081.61,745.45,2173.9,2760;8166;1440,Pending,UPI
D08I99563,D08C9005,D08C7424,2024-04-23,357521.58,37118.62,36379.91,6088;9180;4747,Paid,Bank Transfer
D08I44602,D08C8733,D08C1909,2024-05-04,44740.65,4018.44,3424.42,6930;8513,Paid,Bank Transfer
D08I50713,D08C5056,D08C4768,2024-06-26,9095.75,839.32,498.71,1429,Pending,UPI
D08I97950,D08C8245,D08C2599,2024-04-16,14636.91,1806.81,1215.32,7891;1314,Cancelled,Bank Transfer
D08I92320,D08C3233,D08C2818,2024-05-23,650207.82,94767.87,70046.35,6848,Pending,UPI
D08I49453,D08C6588,D08C9140,2024-02-26,152474.66,13803.58,12356.84,3061;9750;6032,Cancelled,UPI
D08I38214,D08C8732,D08C1477,2024-04-13,27984.03,3975.89,4310.64,5469;5772;6150,Paid,Cheque
D08I72209,D08C4613,D08C3023,2024-04-05,21963.1,1464.17,2433.36,7396,Paid,Cash
D08I13427,D08C7852,D08C2549,2024-03-29,30720.44,4914.92,3247.94,3871,Paid,Cheque
D08I19069,D08C9937,D08C8956,2024-01-06,197822.83,17126.34,33798.97,8669;1924;7655,Paid,Bank Transfer
D08I71797,D08C9588,D08C2440,2024-04-27,8035.23,672.87,438.41,2787;9877;7404,Paid,Cheque
D08I80864,D08C2752,D08C1648,2024-05-08,8781.7,693.62,1457.84,2487;2953;4420,Pending,Bank Transfer
D08I21806,D08C4677,D08C4337,2024-03-19,34258.54,5410.41,5069.68,6259;8454;1895,Pending,Bank Transfer
D08I87239,D08C6608,D08C9261,2024-01-29,41060.11,2821.18,5502.26,3157;1192,Paid,UPI
D08I82400,D08C9653,D08C6785,2024-02-29,75765.55,11184.66,9045.11,3064,Paid,Cash
D08I64868,D08C7460,D08C9018,2024-03-26,15335.8,936.97,1523.58,2566;5963;7908,Pending,Cheque
D08I46402,D08C3373,D08C2504,2024-03-07,19237.27,2324.63,3327.13,2156;9055;9232,Paid,UPI
D08I25993,D08C7528,D08C3079,2024-02-01,16444.11,2694.68,1444.45,2112;1825,Pending,UPI
D08I79122,D08C1274,D08C2103,2024-02-01,2117.08,188.06,201.27,9840;9957,Cancelled,Bank Transfer
D08I51421,D08C1575,D08C5750,2024-01-26,18765.9,2881.99,2077.32,7171;6724;6472,Paid,Cheque
D08I94099,D08C6356,D08C1477,2024-01-04,9816.13,1737.06,1631.86,1903,Pending,UPI
D08I39503,D08C7050,D08C7546,2024-02-08,26134.42,3204.21,1631.34,9231;6234;5961,Paid,Cheque
D08I55267,D08C2216,D08C6782,2024-06-03,781897.77,96733.25,80661.26,7820;5339,Cancelled,Cash
D08I36205,D08C2172,D08C5608,2024-06-06,29084.97,3490.78,1742.24,2022;4827;5606,Cancelled,Bank Transfer
D08I61161,D08C8475,D08C3882,2024-04-06,24854.52,4244.78,2142.82,9239;9166;7122,Pending,Bank Transfer
D08I87945,D08C1772,D08C8443,2024-05-22,29025.38,4132.65,1520.14,5351,Paid,Bank Transfer
D08I32491,D08C2583,D08C6511,2024-01-17,433263.56,41653.57,33562.68,8805;1778,Paid,UPI
D08I31258,D08C4800,D08C8956,2024-02-03,24217.64,3706.18,2455.73,7361;8458;3625,Cancelled,Cash
D08I68248,D08C4022,D08C6664,2024-05-17,41485.47,4929.32,5275.16,7677,Paid,Cheque
D08I99740,D08C9949,D08C4003,2024-03-17,13055.6,2178.39,1459.24,1303;2149,Cancelled,Cheque
D08I45956,D08C9014,D08C7957,2024-05-16,14943.93,1841.11,2676.26,8612;2973,Pending,UPI
D08I73236,D08C1233,D08C1807,2024-04-11,18788.41,3070.32,2789.4,5552;5430;6844,Pending,Cash
D08I17112,D08C8460,D08C2027,2024-06-16,25978.12,3644.37,4528.29,2924,Pending,Cheque
D08I27560,D08C5750,D08C4974,2024-05-09,286269.77,35690.9,23184.57,2564,Pending,Cash
D08I19375,D08C5780,D08C6720,2024-01-11,93244.35,13162.07,5314.22,8171;7914;4018,Cancelled,Bank Transfer
D08I21677,D08C4832,D08C8368,2024-02-07,8082.9,1423.06,542.24,5973;1235;9400,Cancelled,Bank Transfer
D08I21055,D08C1093,D08C2500,2024-03-04,11853.04,939.92,1490.52,7316;5101,Paid,Cash
D08I45379,D08C5506,D08C2758,2024-01-24,64792.75,6815.95,8811.7,2265;8085;9419,Paid,Bank Transfer
D08I83485,D08C4876,D08C7095,2024-03-09,609359.19,96440.31,85528.2,7906;8243;9964,Cancelled,Cheque
D08I33504,D08C1705,D08C1402,2024-04-17,8212.19,862.39,1381.19,2493,Pending,Cash
D08I58315,D08C4133,D08C5611,2024-02-15,290196.32,17218.8,37429.36,9207;9506,Paid,Cheque
D08I48166,D08C6484,D08C5653,2024-04-06,9096.84,991.01,735.56,2444,Cancelled,Cash
D08I19806,D08C9949,D08C2758,2024-06-02,22656.34,3679.38,1687.69,7223;1377,Paid,Bank Transfer
D08I29332,D08C8460,D08C6245,2024-02-08,21634.3,2363.94,1166.8,5172,Cancelled,Bank Transfer
D08I80017,D08C9763,D08C6622,2024-06-29,43686.95,4612.17,5052.69,9362;8645;8263,Cancelled,UPI
D08I34533,D08C1175,D08C1370,2024-05-24,27722.0,2739.09,4132.14,8448,Paid,Bank Transfer
D08I99002,D08C3871,D08C3467,2024-01-05,418416.33,40153.89,44512.21,9747;7475,Paid,Cash
D08I39181,D08C3831,D08C3332,2024-04-19,50393.2,5161.83,6500.37,4041,Paid,Cash
D08I27199,D08C1040,D08C3023,2024-06-19,37611.6,6282.99,3886.69,8692;1863,Paid,UPI
D08I26687,D08C8395,D08C4207,2024-03-01,48115.17,3576.91,7750.53,7570,Paid,Bank Transfer
D08I50168,D08C1331,D08C5639,2024-01-12,7260.29,1236.16,397.35,2163,Cancelled,Bank Transfer
D08I41235,D08C6856,D08C8183,2024-04-12,51163.38,5379.59,3251.1,6691;7990,Paid,Bank Transfer
D08I66361,D08C8492,D08C2199,2024-01-11,88890.45,4683.86,9587.91,5735;4000,Cancelled,UPI
D08I13147,D08C5109,D08C7424,2024-06-23,37067.23,5532.46,2068.7,4760;9015,Pending,UPI
D08I30473,D08C7528,D08C8615,2024-04-10,27219.46,4202.11,3370.17,7920;9958;5499,Pending,Bank Transfer
D08I64322,D08C6492,D08C9100,2024-01-05,24807.47,2260.93,2592.52,5572,Cancelled,Cash
D08I67453,D08C2549,D08C5608,2024-02-28,18502.62,2161.15,3027.72,6584,Paid,Cheque
D08I81098,D08C9432,D08C1382,2024-03-08,20491.06,2118.26,1539.02,5867,Paid,Cash
D08I47037,D08C8811,D08C5522,2024-06-06,5359.11,675.28,849.15,6493;1572;8937,Pending,Cash
D08I83555,D08C1705,D08C4914,2024-06-14,63346.06,4521.2,10842.51,8286;7851;2906,Pending,UPI
D08I60195,D08C5831,D08C5005,2024-06-13,20941.3,2670.58,3574.71,3178,Pending,Bank Transfer
D08I12443,D08C7879,D08C8462,2024-04-20,52354.61,7395.89,7011.06,9724,Paid,Cheque
D08I92998,D08C5099,D08C7383,2024-06-17,9759.35,931.09,1251.59,5402,Cancelled,UPI
D08I37035,D08C8120,D08C8132,2024-05-23,211485.62,23366.48,12855.44,6505,Cancelled,Bank Transfer
D08I11103,D08C2516,D08C5523,2024-05-12,28873.95,4507.06,4420.9,8552;9424;6652,Pending,Cash
D08I45798,D08C5609,D08C1909,2024-05-08,26243.21,1824.1,1344.26,9627;6226,Paid,UPI
D08I94242,D08C2121,D08C9610,2024-03-25,16664.62,1537.33,2131.77,5015,Pending,UPI
D08I36396,D08C4805,D08C8840,2024-03-01,569813.13,76146.68,39927.86,9718,Cancelled,UPI
D08I67458,D08C9703,D08C5457,2024-01-14,18263.33,2879.69,2203.88,4606,Cancelled,Cash
D08I71943,D08C3332,D08C7510,2024-01-14,6945.13,860.02,1129.64,8595,Pending,UPI
D08I28712,D08C1914,D08C5338,2024-01-15,6210.31,656.06,846.2,9003;5067;2107,Cancelled,Cash
D08I61151,D08C8682,D08C2208,2024-05-02,61250.71,4116.86,9019.3,6242,Paid,Cash
D08I74354,D08C2993,D08C2945,2024-04-04,18977.76,2319.95,2552.02,4070;7626,Pending,Cash
D08I11430,D08C6315,D08C6800,2024-05-09,50418.58,7370.3,4982.37,7086;2284,Paid,Cheque
D08I20724,D08C1821,D08C2120,2024-01-05,21423.84,3295.7,2113.69,5712,Cancelled,UPI
D08I18929,D08C9580,D08C5457,2024-03-27,30404.94,4569.06,4058.63,8335;4280,Pending,Bank Transfer
D08I58070,D08C5762,D08C1918,2024-01-24,152039.17,17764.35,13266.81,7121;6294;6327,Cancelled,Cheque
D08I92325,D08C2984,D08C1914,2024-02-10,25915.3,3475.41,3074.53,8850;2862,Paid,Bank Transfer
D08I54126,D08C3177,D08C1382,2024-03-31,41573.42,6425.48,2461.28,3908;8169,Paid,Cheque
D08I27609,D08C7542,D08C8268,2024-01-07,33177.13,5964.78,4161.97,6053;6065;1648,Paid,Bank Transfer
D08I87177,D08C1390,D08C4907,2024-06-25,34211.75,3302.98,4046.82,8915;3927;4678,Cancelled,Cheque
D08I91391,D08C6356,D08C2698,2024-03-19,12370.52,1766.27,2053.98,1392,Paid,Bank Transfer
