invoice_id,seller_id,buyer_id,invoice_date,amount,gst_amount,itc_claimed,invoice_items,status,payment_method
D02I54825,D02C4314,D02C3935,2024-01-11,745417.55,94727.26,122968.42,4929;8936,Cancelled,UPI
D02I61536,D02C4520,D02C6157,2024-04-17,49651.15,2491.61,3232.45,6554;6099;6999,Paid,Cheque
D02I70680,D02C1177,D02C8112,2024-02-22,13115.73,1533.95,1747.82,6951;2160,Pending,UPI
D02I87229,D02C5521,D02C3740,2024-02-25,86735.51,6904.58,6801.07,5660,Paid,Cheque
D02I26932,D02C7799,D02C1632,2024-03-05,15575.39,849.07,955.16,8742;1998,Pending,Bank Transfer
D02I61098,D02C3310,D02C9941,2024-03-12,290092.64,38246.33,30935.21,3510,Cancelled,Cash
D02I56526,D02C9650,D02C8130,2024-03-27,10663.31,777.69,1616.88,6419;5570,Paid,Cheque
D02I89625,D02C6923,D02C5265,2024-06-26,495410.82,57320.21,32348.92,5114,Paid,Cheque
D02I54586,D02C2408,D02C9450,2024-06-07,388096.56,45586.44,40325.72,8937,Paid,Cash
D02I68899,D02C9341,D02C6114,2024-01-30,798830.09,82904.76,135113.86,5432,Pending,Bank Transfer
D02I68813,D02C3952,D02C8803,2024-01-11,55508.58,6048.31,6736.04,5356,Pending,Bank Transfer
D02I86488,D02C4487,D02C9596,2024-03-17,19340.73,3467.24,2597.46,6319;1244,Pending,Bank Transfer
D02I39291,D02C2428,D02C6607,2024-05-22,19346.76,1780.97,1922.36,4943,Paid,UPI
D02I14139,D02C7209,D02C4270,2024-04-10,37283.87,5381.73,2282.55,5675;7386;2104,Cancelled,Bank Transfer
D02I39481,D02C4368,D02C8218,2024-05-21,39325.47,5814.23,3064.47,8412;9527,Paid,Cheque
D02I99728,D02C5157,D02C9562,2024-04-12,10150.9,1307.5,1608.24,6362;8415;8770,Cancelled,Bank Transfer
D02I70257,D02C7966,D02C9428,2024-06-28,207476.99,26045.47,16504.29,8173,Pending,Cheque
D02I24445,D02C7321,D02C5496,2024-06-24,23359.64,2367.86,1996.69,3018;9542;7594,Cancelled,Cash
D02I66710,D02C8334,D02C5725,2024-05-24,780650.63,94217.62,76556.96,7412;1394,Paid,UPI
D02I33966,D02C8032,D02C5402,2024-05-29,29725.05,1733.39,3290.21,7642,Paid,UPI
D02I59082,D02C8223,D02C6258,2024-01-21,29602.46,3714.42,2997.76,1186,Pending,Cash
D02I41640,D02C1176,D02C3758,2024-03-02,80102.29,7348.47,12371.14,7940,Pending,Cash
D02I95790,D02C7848,D02C3410,2024-01-04,13758.42,1626.57,2161.01,4770;7729;2036,Cancelled,Cheque
D02I96334,D02C5873,D02C3604,2024-04-01,12173.32,845.28,1507.67,1331;6743;7710,Paid,UPI
D02I83138,D02C9607,D02C9522,2024-06-01,234119.03,14026.36,37370.57,9850;2027,Cancelled,Bank Transfer
D02I38936,D02C7887,D02C2569,2024-03-21,7199.86,498.74,1049.01,8178;9421,Cancelled,Cheque
D02I92613,D02C8318,D02C5402,2024-01-14,532382.4,55006.39,75025.76,6813;2406;5388,Pending,Cash
D02I46168,D02C1178,D02C5013,2024-05-26,41339.93,2985.28,7045.33,4617;4006,Pending,UPI
D02I30434,D02C5103,D02C3255,2024-02-16,9543.15,1203.49,1515.42,7002,Paid,Cheque
D02I94370,D02C6157,D02C2741,2024-05-20,680276.11,37306.97,79168.85,3751,Paid,Cheque
D02I71663,D02C3433,D02C2663,2024-03-02,358523.38,35197.33,24457.24,6080,Paid,UPI
D02I95137,D02C9562,D02C6520,2024-04-25,14590.14,2507.53,2039.21,6723,Paid,Cheque
D02I77063,D02C6479,D02C1508,2024-01-25,7489.43,881.3,977.48,1135,Paid,Cash
D02I15677,D02C6273,D02C4265,2024-05-05,6958.61,471.7,418.97,6442;2761;1402,Cancelled,Cheque
D02I21845,D02C2638,D02C1829,2024-03-31,20826.64,3315.58,2791.16,8611;5574,Pending,Bank Transfer
D02I61302,D02C7065,D02C1659,2024-03-23,443169.06,30173.85,72986.29,9743;3592;7991,Cancelled,Cheque
D02I34840,D02C2813,D02C7136,2024-05-15,39062.48,2004.36,4259.34,5672;3023;6991,Pending,Cheque
D02I46606,D02C3131,D02C6959,2024-05-23,6566.16,809.86,826.8,9551;1318;1155,Pending,Bank Transfer
D02I48086,D02C1020,D02C5497,2024-01-16,26690.34,3074.14,4792.63,2888;9371,Pending,Cash
D02I17591,D02C6626,D02C6726,2024-04-15,20170.24,1043.82,1455.07,9608;9602;3558,Pending,Cash
D02I82284,D02C6884,D02C6922,2024-02-05,9840.23,1694.29,1074.02,2534,Paid,Cheque
D02I85819,D02C8627,D02C6720,2024-04-29,13137.85,800.77,1348.68,4094,Paid,UPI
D02I57555,D02C7305,D02C4717,2024-01-19,17814.02,1573.01,2750.21,5208;9975;9992,Pending,Cash
D02I37189,D02C2954,D02C3740,2024-03-30,10950.79,1008.58,1629.52,6519;1773;7297,Pending,Bank Transfer
D02I86078,D02C4255,D02C6233,2024-03-10,4506.86,609.87,266.81,4080,Pending,Bank Transfer
D02I73749,D02C4199,D02C8913,2024-01-23,46397.82,3209.76,5427.21,2679;3572;2461,Pending,Bank Transfer
D02I41650,D02C8689,D02C4327,2024-03-12,58753.49,9597.73,4021.86,2777;3713;1647,Pending,Cash
D02I77680,D02C5547,D02C2554,2024-05-17,13760.16,1942.16,1270.59,2894;6268;4941,Cancelled,Bank Transfer
D02I13464,D02C4246,D02C2230,2024-05-28,35724.86,2120.87,2341.57,1082;6575;2166,Paid,Cash
D02I35802,D02C4470,D02C4659,2024-06-27,40703.42,6549.11,4458.87,4147;4524;4590,Paid,UPI
D02I53778,D02C2663,D02C6657,2024-05-13,23549.15,2485.75,1698.9,3125;8657;6688,Paid,Cheque
D02I46837,D02C5760,D02C5823,2024-01-03,7028.47,1011.88,506.25,8838;7155,Paid,Cash
D02I20103,D02C8194,D02C4638,2024-06-19,16670.14,2105.87,844.95,5396,Cancelled,Cheque
D02I82115,D02C4502,D02C4595,2024-01-28,12399.81,860.15,1844.97,8308;6867;9101,Cancelled,Cash
D02I14715,D02C6742,D02C5265,2024-03-04,19197.62,2374.27,2499.45,5628,Cancelled,Cheque
D02I61636,D02C6258,D02C3415,2024-06-04,9735.22,1055.62,735.9,4353;7971;8214,Cancelled,Bank Transfer
D02I94725,D02C3213,D02C7337,2024-06-16,63132.69,9302.66,10034.83,4146,Paid,Bank Transfer
D02I74683,D02C3940,D02C4125,2024-03-20,12426.94,1852.19,2172.98,9308;8409;1676,Cancelled,Cash
D02I54117,D02C9224,D02C6803,2024-04-25,16425.39,2694.26,1587.83,1046;8850,Paid,Bank Transfer
D02I19153,D02C9607,D02C9101,2024-02-11,606479.96,66360.74,70174.87,9112;8039;8390,Paid,Cheque
D02I33020,D02C9243,D02C1097,2024-01-04,10003.42,1626.8,1617.04,8805,Cancelled,UPI
D02I79432,D02C9949,D02C3247,2024-02-20,8000.11,725.08,540.55,2757,Pending,Cash
D02I38950,D02C4638,D02C8957,2024-05-16,29628.02,4071.58,1886.67,7455;4000;3689,Cancelled,UPI
D02I59605,D02C8127,D02C9575,2024-03-17,16295.86,2135.66,2679.05,6664,Paid,Cheque
D02I64952,D02C3968,D02C8683,2024-01-20,74970.18,4304.19,5257.88,9337;7186;3650,Paid,Cheque
D02I93629,D02C6233,D02C1622,2024-06-14,2435.3,418.55,178.79,2728,Pending,Cash
D02I24646,D02C6112,D02C3855,2024-02-15,76628.58,7480.58,7750.38,2052;5987;8270,Pending,UPI
D02I25159,D02C8499,D02C1666,2024-03-13,7387.73,583.43,1312.26,4818;8146;1104,Cancelled,UPI
D02I25484,D02C2657,D02C1731,2024-05-18,224569.27,33433.27,23084.59,6121,Pending,UPI
D02I75428,D02C3182,D02C3940,2024-06-04,18554.31,1166.8,2542.72,1513,Cancelled,UPI
D02I70628,D02C3377,D02C9807,2024-05-10,6868.09,1093.3,935.46,5297;4833;6540,Paid,Bank Transfer
D02I74188,D02C2127,D02C5545,2024-03-09,34271.18,5694.85,2775.86,5821;1033,Paid,UPI
D02I24504,D02C4193,D02C4339,2024-01-26,16461.42,2191.88,1804.77,8285,Pending,UPI
D02I73911,D02C7502,D02C1212,2024-03-20,14951.79,2192.66,1329.84,1183;9357,Cancelled,Cash
D02I10539,D02C6216,D02C4100,2024-01-24,10676.3,762.44,1003.34,2410;6993,Cancelled,Cash
D02I39538,D02C5497,D02C5919,2024-06-10,28998.24,3615.82,2307.45,5869;7337;5487,Paid,UPI
D02I17744,D02C6231,D02C9583,2024-06-15,49846.53,8467.6,8622.35,7647;2898,Pending,UPI
D02I10390,D02C5946,D02C8630,2024-06-10,13267.18,1764.31,712.63,3924;3783,Pending,Bank Transfer
D02I53040,D02C8558,D02C3935,2024-02-14,55701.61,9446.31,9861.07,3887;9873,Paid,Cash
D02I64237,D02C1622,D02C3540,2024-01-07,28527.25,1773.37,3369.83,3926,Cancelled,Bank Transfer
D02I92559,D02C8063,D02C7530,2024-01-29,16833.02,2790.22,1494.77,9821,Cancelled,UPI
D02I22882,D02C1632,D02C6957,2024-01-05,11818.14,1944.65,995.59,5928,Pending,Cash
D02I60623,D02C5349,D02C2845,2024-05-10,2788.56,439.08,488.84,2162;8018,Paid,UPI
D02I20832,D02C4757,D02C4798,2024-03-12,34688.56,4532.18,2258.64,1265,Pending,Bank Transfer
D02I84395,D02C2494,D02C4595,2024-04-06,13759.24,1368.91,952.7,5208;3678,Pending,Cheque
D02I91552,D02C6982,D02C2298,2024-02-23,37868.46,5489.24,4235.98,6433;4225,Cancelled,UPI
D02I42821,D02C7003,D02C7555,2024-05-03,12558.81,1276.4,1571.37,3814,Paid,Bank Transfer
D02I16730,D02C3876,D02C8454,2024-02-24,41046.06,5634.3,7265.99,1361;4298;9933,Paid,Bank Transfer
D02I90177,D02C9739,D02C5106,2024-06-08,63748.67,3396.94,5061.29,1646;6781;1325,Pending,Cash
D02I39370,D02C2827,D02C4486,2024-02-29,15072.33,2644.88,1117.63,2430,Pending,Cheque
D02I79293,D02C3138,D02C9091,2024-04-29,8641.8,647.72,504.17,8659;1421;1344,Paid,Bank Transfer
D02I80148,D02C3243,D02C1599,2024-02-15,5034.26,702.71,475.35,6716;5353;4776,Pending,UPI
D02I30922,D02C4911,D02C9465,2024-04-18,544019.61,73281.6,93728.77,2294,Pending,UPI
D02I64040,D02C2016,D02C7555,2024-04-11,431969.61,63461.53,47394.52,6519,Pending,Cash
D02I22679,D02C3360,D02C2905,2024-03-12,92988.94,14807.28,10625.57,4220,Paid,Bank Transfer
D02I73828,D02C4638,D02C7691,2024-05-17,21026.79,2913.88,1302.23,5946,Cancelled,Bank Transfer
D02I26474,D02C2171,D02C9101,2024-05-21,23441.45,1782.17,1518.38,7313;4826,Paid,Bank Transfer
D02I11429,D02C6923,D02C5501,2024-04-18,620063.63,63097.04,65938.93,9824,Paid,Cash
D02I70346,D02C3671,D02C6928,2024-01-16,31647.04,3996.59,3081.34,8887;1030;8691,Cancelled,UPI
D02I82893,D02C7017,D02C8437,2024-05-09,166892.54,18055.64,17375.67,8157;8807;6299,Cancelled,Bank Transfer
D02I24917,D02C5989,D02C1092,2024-03-16,9257.46,1139.18,475.74,6236;1592;3416,Cancelled,Cheque
D02I60897,D02C1158,D02C4133,2024-02-29,787075.54,72316.92,114751.81,7142;3536,Cancelled,Cash
D02I18218,D02C8318,D02C7896,2024-01-16,234629.72,12516.33,30159.28,3646,Cancelled,UPI
D02I43819,D02C1731,D02C4565,2024-02-28,7738.92,647.92,507.9,6380;3219,Cancelled,Cheque
D02I10832,D02C6330,D02C8630,2024-01-04,54594.59,3210.48,4207.04,5283;5359,Cancelled,UPI
D02I51352,D02C5632,D02C7621,2024-02-21,12212.39,1427.38,804.18,1655;6647;3183,Cancelled,Bank Transfer
D02I57316,D02C5915,D02C5444,2024-01-23,33339.71,2534.13,2435.86,7069;5601,Paid,UPI
D02I62309,D02C5709,D02C7848,2024-06-01,572359.77,84905.69,83670.86,2443;8089;3585,Paid,Cheque
D02I50477,D02C6340,D02C3193,2024-04-26,37964.16,3159.28,4423.92,2775;4140,Cancelled,Bank Transfer
D02I51969,D02C9706,D02C8108,2024-02-16,21047.89,3204.67,3400.33,6622,Paid,Cheque
D02I55466,D02C1805,D02C4227,2024-05-08,19847.46,2711.55,3226.42,8773;9353,Paid,Cash
D02I47142,D02C1632,D02C9505,2024-05-14,180096.84,10294.59,15178.96,4956;3213;8741,Paid,UPI
D02I52846,D02C2172,D02C4468,2024-01-05,75416.16,11444.36,11440.94,4070;3248,Paid,Cash
D02I76773,D02C2280,D02C7916,2024-02-13,14286.58,1847.14,1334.13,7163;4608,Paid,Cheque
D02I16219,D02C1952,D02C9108,2024-02-07,19627.69,3103.43,1260.13,8735;4601,Cancelled,Cash
D02I88269,D02C5056,D02C7358,2024-05-28,53530.81,3538.03,4576.81,2874,Pending,Cash
D02I86390,D02C1892,D02C9091,2024-06-22,105339.47,8624.35,10167.38,2017;5747;2246,Paid,Cheque
D02I14923,D02C1755,D02C6067,2024-06-06,67843.19,10044.95,6693.53,4806,Paid,Bank Transfer
D02I68155,D02C4478,D02C3901,2024-03-28,13949.61,1128.5,1436.03,1733,Paid,Bank Transfer
D02I14409,D02C1595,D02C3131,2024-01-07,13285.87,1816.97,1489.54,1999,Paid,Cash
D02I21762,D02C8813,D02C8771,2024-02-26,20954.52,2124.28,3537.19,7238;4774;5735,Pending,Cash
D02I79390,D02C1177,D02C7420,2024-05-22,50786.3,6861.78,8512.86,6960;7487,Paid,Cash
D02I97823,D02C1037,D02C2641,2024-03-05,28363.64,4569.4,2496.92,1738;6406;1462,Cancelled,Cash
D02I32579,D02C2247,D02C2440,2024-04-21,46958.11,7349.54,4430.49,7916,Cancelled,Cash
D02I93627,D02C1688,D02C4468,2024-02-22,18466.92,1308.26,2533.24,3751;1784,Paid,UPI
D02I24675,D02C9484,D02C4985,2024-05-21,43918.57,7402.92,6865.59,5446;7687,Paid,Cheque
D02I76046,D02C8306,D02C4638,2024-03-19,22854.47,2655.95,2781.73,8628;4747,Paid,Cheque
D02I13225,D02C4966,D02C1144,2024-02-18,6719.06,949.47,1204.93,6704,Paid,Cheque
D02I63372,D02C9949,D02C3546,2024-06-06,16253.42,2207.4,1553.42,4875,Pending,Bank Transfer
D02I99844,D02C1191,D02C1269,2024-05-06,8596.04,644.83,946.3,4084;9752,Pending,Cheque
D02I32016,D02C8223,D02C9928,2024-03-15,71756.82,10490.95,12755.01,5790;9944,Paid,UPI
D02I58915,D02C8160,D02C3564,2024-03-28,18597.34,2966.56,2006.96,8312,Cancelled,UPI
D02I95250,D02C4917,D02C7706,2024-05-31,20262.31,3392.12,2160.08,9893;9968;8009,Paid,Bank Transfer
D02I53992,D02C3025,D02C3255,2024-05-03,31971.06,3691.57,2381.87,2975;2389,Cancelled,Cash
D02I46581,D02C9215,D02C8953,2024-06-27,17148.87,2531.73,1433.1,2161;7216,Cancelled,Bank Transfer
D02I68807,D02C7457,D02C4339,2024-05-20,29992.11,3410.64,2241.63,9429;3015;1459,Pending,Cash
D02I69510,D02C1992,D02C3025,2024-01-13,63354.72,10745.24,7777.27,6031,Paid,Bank Transfer
D02I75326,D02C7136,D02C1167,2024-03-18,560315.45,33748.78,95369.87,4857,Cancelled,Cheque
D02I43680,D02C5157,D02C1733,2024-02-08,10250.24,728.62,1257.25,3899;4490,Paid,Cash
D02I21585,D02C3247,D02C2271,2024-06-24,20982.88,2631.42,2871.48,7165,Pending,UPI
D02I86486,D02C7984,D02C8380,2024-02-01,34489.76,3993.2,3103.5,4572;1103,Cancelled,Cheque
D02I23914,D02C4750,D02C6399,2024-03-19,5636.4,933.75,946.42,3452;9822,Pending,Cash
D02I32494,D02C3952,D02C7141,2024-05-15,91766.02,9418.38,10436.61,3682;8525;4320,Cancelled,Cash
D02I34346,D02C9929,D02C5001,2024-04-10,16698.81,2938.7,1202.11,7276;8857;1257,Cancelled,Cash
D02I23703,D02C6528,D02C7128,2024-03-25,10178.88,1399.46,827.27,2863,Pending,UPI
D02I29217,D02C3855,D02C2494,2024-01-25,20389.07,1966.44,2691.4,4157;8685;2721,Pending,Bank Transfer
D02I95291,D02C8223,D02C9457,2024-06-06,29936.03,4694.94,3652.73,9081;2358,Cancelled,Bank Transfer
D02I18183,D02C5136,D02C2741,2024-05-20,27895.63,1580.63,3762.1,5347,Paid,Bank Transfer
D02I86489,D02C5120,D02C5056,2024-01-27,37672.63,6038.03,4165.1,9626;7142;8335,Paid,Cheque
D02I21563,D02C6000,D02C7924,2024-03-26,15034.75,983.55,1868.73,8986,Cancelled,Bank Transfer
D02I51792,D02C4125,D02C1664,2024-05-02,43332.95,2502.78,6573.6,7279;3338;1183,Paid,Bank Transfer
D02I96493,D02C7003,D02C7176,2024-06-02,41547.89,2981.39,6440.49,9399;6957,Paid,Bank Transfer
D02I83439,D02C9229,D02C4255,2024-01-30,225244.22,21741.65,14059.6,5644;4975;7218,Paid,Cash
D02I21786,D02C8311,D02C8306,2024-01-11,14400.49,1161.46,1441.37,3845,Paid,Cheque
D02I50143,D02C7003,D02C2640,2024-05-23,50831.99,4363.52,2598.46,1683,Cancelled,Bank Transfer
D02I98431,D02C1167,D02C9147,2024-04-14,718163.76,79585.26,63777.66,7869;9292;4143,Paid,UPI
D02I14588,D02C5823,D02C3772,2024-02-16,22483.01,3696.66,2102.31,8080;9376;6751,Cancelled,Cheque
D02I13586,D02C4102,D02C5908,2024-06-27,64225.58,7264.12,3456.3,9372,Paid,Cash
D02I43620,D02C3952,D02C9704,2024-02-25,7325.33,1256.69,486.16,8863;4336;5626,Paid,Cash
D02I28651,D02C9091,D02C6000,2024-06-24,54274.55,7793.09,8367.48,1975,Paid,Cash
D02I56603,D02C3131,D02C2231,2024-03-19,44889.79,7672.74,2447.05,7738;3997,Paid,Bank Transfer
D02I13950,D02C8096,D02C8369,2024-03-01,40766.79,4809.98,4756.04,3743;8278,Cancelled,UPI
D02I23907,D02C7691,D02C7564,2024-01-28,60407.71,4519.74,10804.8,7684,Cancelled,UPI
D02I79846,D02C7836,D02C1499,2024-01-02,35258.31,3182.8,2736.75,1968,Pending,Cheque
D02I89741,D02C9159,D02C8499,2024-06-25,104410.86,17790.38,17895.73,9039,Cancelled,Cash
D02I14183,D02C9596,D02C5444,2024-04-23,596788.11,83584.47,53783.63,1002;1972;6177,Paid,Cash
D02I46366,D02C2982,D02C2142,2024-06-01,15273.86,1576.74,2423.93,2172;4652;2059,Paid,Cash
D02I94961,D02C1153,D02C2459,2024-05-05,20455.39,1167.08,2446.12,6239;8477;6464,Pending,Cheque
D02I89089,D02C6720,D02C2159,2024-02-06,12466.14,1180.99,1985.07,3638;5863,Pending,Bank Transfer
D02I29531,D02C6974,D02C1269,2024-04-06,20557.34,1314.01,3408.21,7149,Pending,Bank Transfer
D02I42412,D02C2947,D02C4503,2024-06-29,24847.64,2825.18,4299.59,7377;4660,Cancelled,Cash
D02I59076,D02C1488,D02C5295,2024-06-05,14893.27,2075.23,1165.8,7435;3062,Cancelled,Cash
D02I39348,D02C8819,D02C1932,2024-03-17,60687.03,5130.21,8636.1,6751;6566,Paid,UPI
D02I88007,D02C8108,D02C1539,2024-04-13,10583.66,845.75,1694.07,7532;4168,Pending,Cash
D02I11625,D02C3380,D02C2912,2024-05-26,10827.79,1525.14,907.58,6655;9285,Pending,Bank Transfer
D02I91998,D02C1412,D02C2271,2024-04-25,500968.77,55989.47,69443.71,5211,Pending,Cheque
D02I85557,D02C6140,D02C1888,2024-03-31,61240.7,9680.56,7522.39,1871,Cancelled,Bank Transfer
D02I47402,D02C6430,D02C5136,2024-05-07,17403.12,3059.14,1034.04,2155,Cancelled,Cash
D02I84525,D02C8953,D02C4045,2024-01-12,35211.97,4608.16,6272.84,1798;5478;6209,Cancelled,Cheque
D02I16134,D02C6180,D02C4638,2024-03-04,413453.8,22622.35,39727.8,5173;5517,Pending,Cash
D02I42212,D02C5295,D02C2827,2024-03-28,21591.6,2369.26,1639.36,2483,Pending,Bank Transfer
D02I62995,D02C6959,D02C2954,2024-04-12,66071.64,8870.44,11579.7,3063;5908;8124,Pending,Cash
D02I13293,D02C4902,D02C8620,2024-04-19,309820.5,51729.23,20010.21,4314;6968;6181,Cancelled,Bank Transfer
D02I56239,D02C4840,D02C6430,2024-03-30,32498.96,5509.2,5403.08,4384,Paid,Cash
D02I87301,D02C9091,D02C1168,2024-06-26,9447.1,916.45,1316.88,2974;2917;9655,Paid,Cash
D02I55251,D02C8163,D02C9598,2024-01-01,4664.45,777.1,617.01,6814;8526;9705,Cancelled,Cash
D02I23921,D02C4059,D02C5915,2024-06-07,16578.83,1144.45,2092.64,1791;3964,Pending,Cheque
D02I15669,D02C5220,D02C5148,2024-06-18,14445.0,1392.54,1217.42,3235;7046;6221,Pending,Cash
D02I51869,D02C5320,D02C5604,2024-06-04,15633.52,1901.92,2537.61,7648,Pending,Cash
D02I80949,D02C4354,D02C3410,2024-04-01,3372.48,498.9,215.36,7424;4133;4341,Pending,Cash
D02I22481,D02C9147,D02C6319,2024-05-21,135296.18,14697.35,20679.83,5098;7942,Paid,UPI
D02I88626,D02C6340,D02C5436,2024-04-19,67554.86,8658.31,8700.95,2146;9391;7833,Paid,Bank Transfer
D02I34291,D02C5760,D02C2904,2024-01-16,37416.31,5953.72,5812.19,8741;9760,Paid,Cash
D02I55488,D02C7848,D02C2283,2024-05-04,28088.08,3867.47,1800.16,2757;9918;6912,Paid,Cheque
D02I55708,D02C9324,D02C9646,2024-03-03,24276.6,4257.57,3271.07,9578,Paid,Cash
D02I68420,D02C8907,D02C9808,2024-06-12,27468.86,4502.88,3696.43,7238;7146,Pending,UPI
D02I98526,D02C6520,D02C6231,2024-03-06,8151.03,1028.08,624.61,4299;7923;3671,Pending,Bank Transfer
D02I81357,D02C5946,D02C7706,2024-04-12,3091.05,431.97,160.03,2069;4993;4453,Cancelled,UPI
D02I45370,D02C6935,D02C5265,2024-01-26,27656.09,2356.67,1438.69,2574;3020,Pending,UPI
D02I58212,D02C9457,D02C6567,2024-04-12,36252.95,3439.41,5127.76,6807;6709,Paid,Cash
D02I51654,D02C3489,D02C2267,2024-05-08,22309.75,2250.44,3834.43,7223,Pending,Bank Transfer
D02I26603,D02C7944,D02C5451,2024-05-25,47036.16,6738.13,6041.05,4275;7080;6960,Pending,Cheque
D02I44715,D02C4840,D02C1829,2024-04-06,34403.63,5922.69,3568.21,6147;2786;7725,Paid,Cash
D02I60870,D02C7487,D02C1332,2024-02-07,16140.16,2815.28,2410.92,6001,Cancelled,Bank Transfer
D02I86906,D02C5366,D02C7842,2024-04-21,6616.8,1035.04,950.02,8726;2079,Pending,UPI
D02I80867,D02C9441,D02C6171,2024-06-22,7883.51,1013.96,865.48,1226;9476,Cancelled,Bank Transfer
D02I87985,D02C6171,D02C1176,2024-05-20,12079.01,955.37,1326.42,2101;5629;7604,Pending,Cash
D02I57456,D02C4478,D02C7586,2024-01-04,20039.22,1862.11,1063.19,8715,Paid,Cash
D02I97264,D02C9851,D02C4202,2024-03-27,25203.63,3414.54,2329.49,1113;4420,Pending,Cash
D02I56732,D02C6448,D02C9851,2024-04-09,761279.48,47938.3,67978.25,4104,Cancelled,Cheque
D02I53128,D02C8644,D02C8533,2024-05-30,12800.2,1873.54,856.56,2165;8434,Cancelled,Cash
D02I72906,D02C2715,D02C9680,2024-02-11,58610.17,7771.98,9498.5,5308;2361,Cancelled,Cheque
D02I83027,D02C9577,D02C2905,2024-01-15,88906.97,13300.96,15725.03,1488;6818,Paid,UPI
D02I41649,D02C9091,D02C2569,2024-03-27,19836.34,3334.91,2774.15,9045;5236,Pending,Cheque
D02I84660,D02C3604,D02C2954,2024-06-02,23612.96,1281.51,2191.97,2996;3261;3531,Pending,Bank Transfer
D02I66568,D02C2592,D02C1826,2024-01-27,8694.56,1283.3,479.54,3684;9374;2391,Paid,Cash
D02I36020,D02C7530,D02C9108,2024-02-25,524935.41,89223.92,45705.87,8536;3459,Pending,Bank Transfer
D02I69289,D02C4854,D02C7924,2024-02-03,64795.42,10283.35,7523.71,1816;2384;5647,Paid,Cash
D02I84406,D02C3553,D02C2016,2024-05-25,92604.93,15026.26,16284.39,6225,Cancelled,Cash
D02I26281,D02C6884,D02C7842,2024-02-02,23940.88,4290.7,2489.86,1666;9390,Cancelled,Cheque
D02I49328,D02C9101,D02C7321,2024-04-12,6561.6,1138.73,545.56,4219;5348;3311,Cancelled,Cash
D02I19989,D02C4125,D02C6626,2024-05-23,26293.9,3050.11,3698.34,6529;6167,Paid,UPI
D02I61242,D02C2616,D02C7647,2024-05-16,22657.61,3901.26,2715.77,5591;6525,Paid,Cheque
D02I97541,D02C6882,D02C5436,2024-04-08,28842.43,1917.64,2002.49,5713,Cancelled,Cash
D02I79393,D02C3833,D02C8549,2024-03-20,24929.05,3225.6,1917.42,2203;5946;3422,Paid,UPI
D02I87188,D02C6567,D02C1177,2024-01-02,11002.68,1471.24,699.4,1662;9669;5182,Cancelled,Bank Transfer
